movieid,castid,name,originalname,character,isadult,gender,popularity,knownfordepartment
504,2056478,Chandra Leigh,Chandra Leigh,Cute Teenage Attendant,false,Female,1.38,Acting
504,2056479,Lori McDonald,Lori McDonald,Attendant,false,Not set/not specified,0.6,Acting
504,2056480,Adam Brown,Adam Brown,Attendant,false,Not set/not specified,0.6,Acting
504,1758444,Ed Donovan,Ed Donovan,State Prison Guard (uncredited),false,Not set/not specified,0.6,Acting
505,2295,Mickey Rourke,Mickey Rourke,Johnny Handsome,false,Male,27.994,Acting
505,6913,Ellen Barkin,Ellen Barkin,Sunny Boyd,false,Female,28.981,Acting
505,192,Morgan Freeman,Morgan Freeman,Lt. A.Z. Drones,false,Male,55.805,Acting
505,2178,Forest Whitaker,Forest Whitaker,Dr. Steven Fisher,false,Male,16.075,Acting
505,4513,Elizabeth McGovern,Elizabeth McGovern,Donna McCarty,false,Female,28.484,Acting
505,2714,Lance Henriksen,Lance Henriksen,Rafe Garrett,false,Male,30.884,Acting
505,6914,Scott Wilson,Scott Wilson,Mikey Chalmette,false,Male,9.915,Acting
505,6915,David Schramm,David Schramm,Vic Dumask,false,Male,1.306,Acting
505,6916,Peter Jason,Peter Jason,Mr. Bonet,false,Male,5.992,Acting
505,6917,Yvonne Bryceland,Yvonne Bryceland,Sister Luke,false,Not set/not specified,0.6,Acting
505,89720,Jeffrey Meek,Jeffrey Meek,Earl,false,Male,6.454,Acting
505,118069,J.W. Smith,J.W. Smith,Larry,false,Male,0.729,Acting
505,33017,Allan Graf,Allan Graf,Bob Lemoyne,false,Male,7.304,Acting
505,101747,Edward Walsh,Edward Walsh,Judge,false,Not set/not specified,5.568,Acting
506,6929,Tippi Hedren,Tippi Hedren,Marnie Edgar,false,Female,15.732,Acting
506,738,Sean Connery,Sean Connery,Mark Rutland,false,Male,15.971,Acting
506,6931,Martin Gabel,Martin Gabel,Sidney Strutt,false,Male,4.164,Acting
506,6930,Diane Baker,Diane Baker,Lil Mainwaring,false,Female,14.42,Acting
506,6932,Louise Latham,Louise Latham,Bernice Edgar,false,Female,6.229,Acting
506,117049,Bob Sweeney,Bob Sweeney,Cousin Bob,false,Male,4.154,Directing
506,101901,Milton Selzer,Milton Selzer,Man at Track,false,Male,4.407,Acting
506,6933,Alan Napier,Alan Napier,Mr. Rutland,false,Male,6.036,Acting
506,33479,Henry Beckman,Henry Beckman,First Detective,false,Male,1.912,Acting
506,17662,Edith Evanson,Edith Evanson,Rita,false,Female,0.6,Acting
506,16131,Mariette Hartley,Mariette Hartley,Susan Clabon,false,Female,9.096,Acting
506,6905,Bruce Dern,Bruce Dern,Sailor,false,Male,23.045,Acting
506,131272,S. John Launer,S. John Launer,Sam Ward,false,Male,2.121,Acting
506,153336,Meg Wyllie,Meg Wyllie,Mrs. Turpin,false,Female,4.763,Acting
506,1421073,Leon Alton,Leon Alton,Party Guest (uncredited),false,Male,2.68,Acting
506,113704,John Alvin,John Alvin,Hotel Chauffeur (uncredited),false,Male,2.102,Acting
506,2174,Kimberly Beck,Kimberly Beck,Jessie Cotton (uncredited),false,Female,5.719,Acting
506,94114,Lillian Bronson,Lillian Bronson,Mrs. Maitland (uncredited),false,Female,3.785,Acting
506,1421080,George Bruggeman,George Bruggeman,Racetrack Patron (uncredited),false,Male,3.832,Acting
506,127610,Linden Chiles,Linden Chiles,Office Worker (uncredited),false,Male,1.4,Acting
506,157211,Rupert Crosse,Rupert Crosse,Office Worker (uncredited),false,Male,1.214,Acting
506,14833,Harold Gould,Harold Gould,Mr. Garrett (uncredited),false,Male,8.431,Acting
506,1362785,John Hart,John Hart,Dr. Gilliat (uncredited),false,Male,2.744,Acting
506,2636,Alfred Hitchcock,Alfred Hitchcock,Man Leaving Hotel Room (uncredited),false,Male,10.511,Directing
506,1130451,Kenner G. Kemp,Kenner G. Kemp,Party Guest (uncredited),false,Male,2.316,Acting
506,1374641,Caryl Lincoln,Caryl Lincoln,Party Guest (uncredited),false,Female,2.821,Acting
506,89663,Louise Lorimer,Louise Lorimer,Mrs. Strutt (uncredited),false,Female,0.766,Acting
506,103503,Milton Parsons,Milton Parsons,Bald Man (uncredited),false,Male,1.96,Acting
506,2317645,Carmen Phillips,Carmen Phillips,Sidney Strutt\'s Secretary (uncredited),false,Female,3.945,Acting
506,1821527,Murray Pollack,Murray Pollack,Husband (uncredited),false,Male,2.065,Acting
506,151891,Paul Power,Paul Power,Racetrack Patron (uncredited),false,Male,0.98,Acting
506,2452968,Greg Rhinelander,Greg Rhinelander,Party Guest (uncredited),false,Not set/not specified,0.6,Acting
506,1234318,Mark Russell,Mark Russell,Party Guest (uncredited),false,Male,2.161,Acting
506,102448,Melody Thomas Scott,Melody Thomas Scott,Young Marnie (uncredited),false,Female,11.525,Acting
506,1208035,Bert Stevens,Bert Stevens,Party Guest (uncredited),false,Male,3.854,Acting
506,1432701,Hal Taggart,Hal Taggart,Racetrack Patron (uncredited),false,Not set/not specified,1.3,Acting
506,1812681,Tim Taylor,Tim Taylor,Party Guest (uncredited),false,Not set/not specified,0.6,Acting
506,3255490,Luree Wiese,Luree Wiese,Party Guest (uncredited),false,Not set/not specified,0.6,Acting
507,7036,Eric Stoltz,Eric Stoltz,Zed,false,Male,19.721,Acting
507,1146,Julie Delpy,Julie Delpy,Zoe,false,Female,15.542,Acting
507,7037,Jean-Hugues Anglade,Jean-Hugues Anglade,Eric,false,Male,8.751,Acting
507,7038,Tai Thai,Tai Thai,François,false,Male,0.608,Acting
507,7039,Bruce Ramsay,Bruce Ramsay,Ricardo,false,Male,6.103,Acting
507,7040,Kario Salem,Kario Salem,Jean,false,Male,4.252,Acting
507,7041,Salvator Xuereb,Salvator Xuereb,Claude,false,Male,1.77,Acting
507,7042,Gary Kemp,Gary Kemp,Oliver,false,Male,1.103,Acting
507,7043,Martin Raymond,Martin Raymond,Cab Driver,false,Male,0.6,Acting
507,7044,Eric Pascal Chaltiel,Eric Pascal Chaltiel,Bellboy,false,Not set/not specified,0.6,Acting
507,7046,Cecilia Peck,Cecilia Peck,Martina,false,Female,7.795,Acting
507,42545,Ron Jeremy,Ron Jeremy,Concierge (as Ron Jeremy Hyatt),true,Male,21.262,Acting
507,164987,Gladys Holland,Gladys Holland,Sub Lobby Teller,false,Female,0.994,Acting
507,2174,Kimberly Beck,Kimberly Beck,Woman Customer,false,Female,5.719,Acting
507,938,Djimon Hounsou,Djimon Hounsou,Moïse (voice),false,Male,31.559,Acting
507,1604098,Annette Goodman,Annette Goodman,Bank Teller (uncredited),false,Female,0.6,Acting
508,3291,Hugh Grant,Hugh Grant,The Prime Minister,false,Male,20.896,Acting
508,3896,Liam Neeson,Liam Neeson,Daniel,false,Male,51.799,Acting
508,4566,Alan Rickman,Alan Rickman,Harry,false,Male,13.016,Acting
508,7056,Emma Thompson,Emma Thompson,Karen,false,Female,30.654,Acting
508,2440,Bill Nighy,Bill Nighy,Billy Mack,false,Male,37.416,Acting
508,350,Laura Linney,Laura Linney,Sarah,false,Female,20.369,Acting
508,5472,Colin Firth,Colin Firth,Jamie Bennett,false,Male,19.428,Acting
508,47714,Martine McCutcheon,Martine McCutcheon,Natalie,false,Female,4.176,Acting
508,116,Keira Knightley,Keira Knightley,Juliet,false,Female,40.922,Acting
508,7062,Andrew Lincoln,Andrew Lincoln,Mark,false,Male,21.139,Acting
508,5294,Chiwetel Ejiofor,Chiwetel Ejiofor,Peter,false,Male,27.781,Acting
508,7060,Martin Freeman,Martin Freeman,John,false,Male,24.277,Acting
508,10730,Rowan Atkinson,Rowan Atkinson,"Rufus, jewellery salesman",false,Male,38.459,Acting
508,25663,Thomas Brodie-Sangster,Thomas Brodie-Sangster,Sam,false,Male,41.976,Acting
508,17289,Rodrigo Santoro,Rodrigo Santoro,Karl,false,Male,16.347,Acting
508,7059,Heike Makatsch,Heike Makatsch,Mia,false,Female,10.273,Acting
508,118763,Lúcia Moniz,Lúcia Moniz,Aurelia,false,Female,8.486,Acting
508,7053,Gregor Fisher,Gregor Fisher,Joe,false,Male,6.289,Acting
508,7061,Joanna Page,Joanna Page,Just Judy,false,Female,6.483,Acting
508,7058,Kris Marshall,Kris Marshall,Colin Frissell,false,Male,18.616,Acting
508,23429,Adam Godley,Adam Godley,Mr. Trench,false,Male,13.343,Acting
508,25837,Elisha Cuthbert,Elisha Cuthbert,Carol-Anne,false,Female,59.104,Acting
508,31717,January Jones,January Jones,Jeannie,false,Female,21.545,Acting
508,21596,Shannon Elizabeth,Shannon Elizabeth,Harriet - the Sexy One,false,Female,19.372,Acting
508,9205,Denise Richards,Denise Richards,Carla - the Real Friendly One,false,Female,32.63,Acting
508,7063,Nina Sosanya,Nina Sosanya,Annie,false,Female,13.81,Acting
508,879,Billy Bob Thornton,Billy Bob Thornton,The US President,false,Male,26.806,Acting
508,33163,Claudia Schiffer,Claudia Schiffer,Carol,false,Female,6.511,Acting
508,7057,Lulu Popplewell,Lulu Popplewell,Daisy,false,Female,2.495,Acting
508,168197,Olivia Olson,Olivia Olson,Joanna,false,Female,5.124,Acting
508,7055,Sienna Guillory,Sienna Guillory,Jamie\'s Girlfriend,false,Female,27.037,Acting
508,175400,Dan Fredenburgh,Dan Fredenburgh,Jamie\'s Bad Brother,false,Male,1.4,Acting
508,1220981,Sheila Allen,Sheila Allen,Jamie\'s mum,false,Female,9.121,Acting
508,7054,Rory MacGregor,Rory MacGregor,Engineer,false,Male,4.479,Acting
508,1551459,Carla Vasconcelos,Carla Vasconcelos,Sophia Barros,false,Female,1.788,Acting
508,1935522,Tim Hatwell,Tim Hatwell,Vicar,false,Male,0.98,Acting
508,1249603,Frank Moorey,Frank Moorey,Terence - Who\'s in Charge,false,Male,3.176,Acting
508,1655197,Jill Raymond,Jill Raymond,Pat the Housekeeper,false,Female,1.094,Acting
508,1935523,Lynden David Hall,Lynden David Hall,The Wedding Singer,false,Male,5.604,Acting
508,1935526,Jont Whittington,Jont Whittington,Guitarist,false,Male,1.38,Acting
508,1836,Julia Davis,Julia Davis,Nancy the Caterer,false,Female,6.782,Acting
508,3545,Edward Hardwicke,Edward Hardwicke,Sam\'s Grandfather,false,Male,6.681,Acting
508,79931,Caroline John,Caroline John,Sam\'s Grandmother,false,Female,1.426,Acting
508,1233348,Richard Hawley,Richard Hawley,Alex - Deputy Prime Minister,false,Male,0.6,Acting
508,29930,Ivana Miličević,Ivana Miličević,Stacey,false,Female,25.998,Acting
508,112046,Marcus Brigstocke,Marcus Brigstocke,Mikey,false,Male,1.745,Acting
508,59069,Anthony McPartlin,Anthony McPartlin,Ant,false,Male,1.249,Acting
508,59068,Declan Donnelly,Declan Donnelly,Dec,false,Male,2.761,Acting
508,1536979,Joanna Bacon,Joanna Bacon,Natalie\'s Mum,false,Female,3.078,Acting
508,67211,Bill Moody,Bill Moody,Natalie\'s Dad,false,Male,2.72,Acting
508,1506691,Laura Rees,Laura Rees,Record Company Executive,false,Female,3.509,Acting
508,1231986,Nancy Sorrell,Nancy Sorrell,Greta,false,Female,5.015,Acting
508,18557,Elisabeth Margoni,Elisabeth Margoni,Eleonore,false,Female,6.591,Acting
508,214056,Jo Whiley,Jo Whiley,Radio DJ,false,Female,1.38,Acting
508,1228665,Brian Bovell,Brian Bovell,Radio Watford DJ,false,Male,2.52,Acting
508,137022,Michael Parkinson,Michael Parkinson,Himself,false,Male,0.828,Acting
508,20000,Meg Wynn Owen,Meg Wynn Owen,PM\'s Secretary,false,Female,1.838,Acting
508,63363,Michael FitzGerald,Michael FitzGerald,Michael - Sarah\'s Brother,false,Male,1.22,Acting
508,2489756,William Wadham,William Wadham,Bernie - Karen\'s son,false,Not set/not specified,0.6,Acting
508,951,Colin Coull,Colin Coull,PM\'s Bodyguard - Gavin,false,Not set/not specified,2.291,Visual Effects
508,213222,Margery Mason,Margery Mason,Harris Street Old Lady,false,Female,2.724,Acting
508,1220230,Ruby Turner,Ruby Turner,Jean Anderson - Joanna\'s Mum,false,Female,0.84,Acting
508,163570,Arturo Venegas,Arturo Venegas,Mr Anderson,false,Male,3.031,Acting
508,1944724,Helder Costa,Helder Costa,Mr Barros,false,Not set/not specified,0.6,Acting
508,2645797,Raul Atalaia,Raul Atalaia,Restaurant Proprietor,false,Male,0.6,Acting
508,75068,Emma Buckley,Emma Buckley,Jamie\'s Sister,false,Female,2.086,Acting
508,14812,Jeanne Moreau,Jeanne Moreau,Taxi passenger Marseille Airport (uncredited),false,Female,8.06,Acting
508,47468,Frances de la Tour,Frances de la Tour,Lesbian Lover (uncredited),false,Female,16.172,Acting
508,7018,Richard Curtis,Richard Curtis,Trombone Player (uncredited),false,Male,13.122,Writing
508,77287,Anne Reid,Anne Reid,Headmistress (uncredited),false,Female,11.558,Acting
508,1128830,Richard Wills-Cotton,Richard Wills-Cotton,Cabinet Minister,false,Male,0.6,Acting
509,1204,Julia Roberts,Julia Roberts,Anna Scott,false,Female,26.49,Acting
509,3291,Hugh Grant,Hugh Grant,William Thacker,false,Male,20.896,Acting
509,18022,Gina McKee,Gina McKee,Bella,false,Female,13.651,Acting
509,41043,Tim McInnerny,Tim McInnerny,Max,false,Male,5.951,Acting
509,7026,Rhys Ifans,Rhys Ifans,Spike,false,Male,100.383,Acting
509,7446,Emma Chambers,Emma Chambers,Honey,false,Female,5.806,Acting
509,19923,Hugh Bonneville,Hugh Bonneville,Bernie,false,Male,15.485,Acting
509,7025,Richard McCabe,Richard McCabe,Tony,false,Male,9.18,Acting
509,7027,James Dreyfus,James Dreyfus,Martin,false,Male,4.7,Acting
509,7028,Dylan Moran,Dylan Moran,Rufus the Thief,false,Male,2.486,Acting
509,7029,Roger Frost,Roger Frost,Annoying Customer,false,Male,8.1,Acting
509,7030,Henry Goodman,Henry Goodman,Ritz Concierge,false,Male,4.139,Acting
509,7031,Julian Rhind-Tutt,Julian Rhind-Tutt,\'Time Out\' Journalist,false,Male,11.398,Acting
509,7032,Lorelei King,Lorelei King,Anna\'s Publicist,false,Female,0.6,Acting
509,940,John Shrapnel,John Shrapnel,PR Chief,false,Male,7.897,Acting
509,1246,Emily Mortimer,Emily Mortimer,Perfect Girl,false,Female,16.023,Acting
509,1221067,Dorian Lough,Dorian Lough,Loud Man in Restaurant,false,Male,2.188,Acting
509,145997,Sanjeev Bhaskar,Sanjeev Bhaskar,Loud Man in Restaurant,false,Male,3.716,Acting
509,75074,Paul Chahidi,Paul Chahidi,Loud Man in Restaurant,false,Male,3.465,Acting
509,11617,Mischa Barton,Mischa Barton,12-year-old Actress,false,Female,19.36,Acting
509,61011,Clarke Peters,Clarke Peters,\'Helix\' Lead Actor,false,Male,14.326,Acting
509,172191,Ann Beach,Ann Beach,William\'s Mother,false,Female,1.763,Acting
509,54447,Samuel West,Samuel West,Anna\'s Co-star,false,Male,7.139,Acting
509,103033,Tony Armatrading,Tony Armatrading,Security man,false,Male,3,Acting
509,4001,Simon Callow,Simon Callow,Himself in Film within Film (uncredited),false,Male,11.121,Acting
509,86480,Rupert Procter,Rupert Procter,Journalist,false,Male,1.801,Acting
509,41379,Omid Djalili,Omid Djalili,Cashier at Coffee Shop (uncredited),false,Male,9.325,Acting
509,8654,Matthew Modine,Matthew Modine,Movie within Movie Actor (uncredited),false,Male,26.639,Acting
509,163570,Arturo Venegas,Arturo Venegas,Foreign Actor,false,Male,3.031,Acting
509,1542627,Phillip Manikum,Phillip Manikum,Harry the Sound Man,false,Male,1.788,Acting
509,150541,Patrick Barlow,Patrick Barlow,Savoy Concierge,false,Male,4.501,Acting
509,1231968,Andy de la Tour,Andy de la Tour,Journalist #1,false,Male,2.609,Acting
509,9144,Sally Phillips,Sally Phillips,Caroline,false,Female,12.782,Acting
509,1184928,Christian Simpson,Christian Simpson,Anna\'s Friend,false,Male,2.862,Acting
509,7447,Alec Baldwin,Alec Baldwin,Jeff King (uncredited),false,Male,24.623,Acting
510,514,Jack Nicholson,Jack Nicholson,Randle Patrick McMurphy,false,Male,15.157,Acting
510,7071,Louise Fletcher,Louise Fletcher,Nurse Mildred Ratched,false,Female,15.446,Acting
510,518,Danny DeVito,Danny DeVito,Martini,false,Male,30.927,Acting
510,7072,William Redfield,William Redfield,Dale Harding,false,Male,7.395,Acting
510,7077,Scatman Crothers,Scatman Crothers,Orderly Turkle,false,Male,14.759,Acting
510,1370,Brad Dourif,Brad Dourif,Billy Bibbit,false,Male,22.421,Acting
510,1062,Christopher Lloyd,Christopher Lloyd,Max Taber,false,Male,34.425,Acting
510,68301,Will Sampson,Will Sampson,Chief Bromden,false,Male,8.614,Acting
510,7075,Dean R. Brooks,Dean R. Brooks,Dr. John Spivey,false,Male,0.828,Acting
510,7073,Michael Berryman,Michael Berryman,Ellis,false,Male,7.55,Acting
510,7085,Sydney Lassick,Sydney Lassick,Charlie Cheswick,false,Male,7.97,Acting
510,7079,William Duell,William Duell,Jim Sefelt,false,Male,4.012,Acting
510,3418,Vincent Schiavelli,Vincent Schiavelli,Bruce Fredrickson,false,Male,10.503,Acting
510,7074,Peter Brocco,Peter Brocco,Col. Matterson,false,Male,3.623,Acting
510,7076,Alonzo Brown,Alonzo Brown,Miller,false,Male,0.6,Acting
510,7078,Mwako Cumbuka,Mwako Cumbuka,Warren,false,Not set/not specified,2.391,Acting
510,7080,Josip Elic,Josip Elic,Bancini,false,Male,2.89,Acting
510,7083,Ken Kenny,Ken Kenny,Beans Garfield,false,Not set/not specified,0.694,Acting
510,7082,Nathan George,Nathan George,Washington,false,Male,2.391,Acting
510,136195,Ted Markland,Ted Markland,Hap Arlich,false,Male,3.967,Acting
510,100560,Louisa Moritz,Louisa Moritz,Rose,false,Female,3.294,Acting
510,133774,Mews Small,Mews Small,Candy,false,Female,2.479,Acting
510,276531,Delos V. Smith Jr.,Delos V. Smith Jr.,Scanlon,false,Male,5.116,Acting
510,7081,Lan Fendors,Lan Fendors,Nurse Itsu,false,Not set/not specified,1.503,Acting
510,1544194,Mimi Sarkisian,Mimi Sarkisian,Nurse Pilbow,false,Not set/not specified,2.619,Acting
510,7084,Mel Lambert,Mel Lambert,Harbor Master,false,Not set/not specified,0.6,Acting
510,7086,Kay Lee,Kay Lee,Night Supervisor,false,Female,0.98,Acting
510,1544193,Dwight Marfield,Dwight Marfield,Ellsworth,false,Male,1.457,Acting
510,1544288,Tin Welch,Tin Welch,Ruckley,false,Not set/not specified,5.153,Acting
510,2268673,Philip Roth,Philip Roth,Woolsey,false,Male,1.62,Acting
510,9893,Aurore Clément,Aurore Clément,Lady on Pier (uncredited),false,Female,3.788,Acting
510,5657,Anjelica Huston,Anjelica Huston,Woman in Crowd on Pier (uncredited),false,Female,13.196,Acting
510,100601,Audrey Landers,Audrey Landers,Actress on TV Screen (uncredited),false,Female,6.058,Acting
510,1310,Saul Zaentz,Saul Zaentz,Captain on Shore (uncredited),false,Male,1.159,Production
511,7107,Daniel Olbrychski,Daniel Olbrychski,Karol Borowiecki,false,Male,3.009,Acting
511,7108,Wojciech Pszoniak,Wojciech Pszoniak,Moryc Welt,false,Male,2.409,Acting
511,2829,Andrzej Seweryn,Andrzej Seweryn,Maks Baum,false,Male,8.074,Acting
511,7109,Kalina Jędrusik,Kalina Jędrusik,Lucy Zuckerowa,false,Female,2.177,Acting
511,7110,Anna Nehrebecka,Anna Nehrebecka,Anka,false,Female,1.4,Acting
511,7111,Bożena Dykiel,Bożena Dykiel,Mada Müller,false,Female,3.542,Acting
511,7112,Andrzej Szalawski,Andrzej Szalawski,Herman Bucholz,false,Male,0.828,Acting
