movieid,crewid,name,originalname,job,role,isadult,gender,popularity,department,knownfordepartment
502,6833,Eugene Burdick,Eugene Burdick,Script,SCRIPT,false,Male,0.6,Crew,Writing
502,6834,Harvey Wheeler,Harvey Wheeler,Novel,NOVEL,false,Male,1.4,Writing,Writing
502,6835,Walter Bernstein,Walter Bernstein,Screenplay,SCREENPLAY,false,Male,1.4,Writing,Writing
502,6845,Max E. Youngstein,Max E. Youngstein,Producer,PRODUCER,false,Male,0.6,Production,Production
502,6846,Charles H. Maguire,Charles H. Maguire,Producer,PRODUCER,false,Male,0.6,Production,Production
502,6847,Gerald Hirschfeld,Gerald Hirschfeld,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,0.6,Camera,Camera
502,6848,Ralph Rosenblum,Ralph Rosenblum,Editor,EDITOR,false,Male,0.6,Editing,Editing
502,6850,J.C. Delaney,J.C. Delaney,SetDecoration,SETDECORATION,false,Not set/not specified,0.6,Art,Art
502,6851,Anna Hill Johnstone,Anna Hill Johnstone,CostumeDesign,COSTUMEDESIGN,false,Female,1.632,Costume & Make-Up,Costume & Make-Up
502,6852,Jack Fitzstephens,Jack Fitzstephens,SoundEditor,SOUNDEDITOR,false,Male,1.22,Sound,Sound
502,6853,William Swift,William Swift,Soundmixer,SOUNDMIXER,false,Not set/not specified,0.6,Sound,Sound
502,32783,Bill Herman,Bill Herman,MakeupDepartmentHead,MAKEUPDEPARTMENTHEAD,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
502,151682,Harry Falk,Harry Falk,AssistantDirector,ASSISTANTDIRECTOR,false,Male,1.4,Directing,Directing
502,1518592,Albert Taffet,Albert Taffet,CameraOperator,CAMERAOPERATOR,false,Male,0.6,Camera,Camera
503,122,Klaus Badelt,Klaus Badelt,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Male,0.902,Sound,Sound
503,3687,Harry Cohen,Harry Cohen,SoundEffectsDesigner,SOUNDEFFECTSDESIGNER,false,Male,4.881,Sound,Sound
503,20494,Zoë Bell,Zoë Bell,Stunts,STUNTS,false,Female,6.462,Crew,Acting
503,3719,Adrian Gorton,Adrian Gorton,SetDesigner,SETDESIGNER,false,Not set/not specified,0.6,Art,Art
503,2702,John Seale,John Seale,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,3.832,Camera,Camera
503,2874,Janet Hirshenson,Janet Hirshenson,Casting,CASTING,false,Female,2.31,Production,Production
503,3275,Jane Jenkins,Jane Jenkins,Casting,CASTING,false,Female,4.222,Production,Production
503,5231,Wolfgang Petersen,Wolfgang Petersen,Director,DIRECTOR,false,Male,10.244,Directing,Directing
503,5231,Wolfgang Petersen,Wolfgang Petersen,Producer,PRODUCER,false,Male,10.244,Production,Directing
503,10631,John Frazier,John Frazier,VisualEffectsSupervisor,VISUALEFFECTSSUPERVISOR,false,Male,1.502,Visual Effects,Visual Effects
503,5575,Akiva Goldsman,Akiva Goldsman,Producer,PRODUCER,false,Male,8.496,Production,Writing
503,6854,Mark Protosevich,Mark Protosevich,Screenplay,SCREENPLAY,false,Male,3.305,Writing,Writing
503,6855,Paul Gallico,Paul Gallico,Novel,NOVEL,false,Male,1.4,Writing,Writing
503,6865,Sheila Allen,Sheila Allen,ExecutiveProducer,EXECUTIVEPRODUCER,false,Female,5.212,Production,Acting
503,6866,Todd Arnow,Todd Arnow,UnitProductionManager,UNITPRODUCTIONMANAGER,false,Male,2.391,Production,Production
503,6866,Todd Arnow,Todd Arnow,CoProducer,COPRODUCER,false,Male,2.391,Production,Production
503,6867,Chris Briggs,Chris Briggs,CoProducer,COPRODUCER,false,Not set/not specified,2.268,Production,Production
503,6868,Kevin Burns,Kevin Burns,ExecutiveProducer,EXECUTIVEPRODUCER,false,Male,1.273,Production,Directing
503,6869,Mike Fleiss,Mike Fleiss,Producer,PRODUCER,false,Male,1.943,Production,Creator
503,6870,Duncan Henderson,Duncan Henderson,Producer,PRODUCER,false,Male,1.96,Production,Production
503,6871,Barbara Huber,Barbara Huber,AssociateProducer,ASSOCIATEPRODUCER,false,Not set/not specified,0.828,Production,Production
503,6874,Ben Waisbren,Ben Waisbren,ExecutiveProducer,EXECUTIVEPRODUCER,false,Male,2.583,Production,Production
503,6875,Peter Honess,Peter Honess,Editor,EDITOR,false,Male,1.4,Editing,Editing
503,6876,Michelle Lewitt,Michelle Lewitt,Casting,CASTING,false,Female,2.1,Production,Production
503,6877,William Sandell,William Sandell,ProductionDesign,PRODUCTIONDESIGN,false,Male,3.224,Art,Art
503,6878,Kevin Ishioka,Kevin Ishioka,CoArtDirector,COARTDIRECTOR,false,Male,2.136,Art,Art
503,6879,Mike Mansbridge,Mike Mansbridge,ArtDirection,ARTDIRECTION,false,Male,0.6,Art,Art
503,6880,Robert Gould,Robert Gould,SetDecoration,SETDECORATION,false,Male,1.176,Art,Art
503,6881,Erica Edell Phillips,Erica Edell Phillips,CostumeDesign,COSTUMEDESIGN,false,Female,1.616,Costume & Make-Up,Costume & Make-Up
503,6882,Michael K. Bauer,Michael K. Bauer,MusicEditor,MUSICEDITOR,false,Male,1.4,Sound,Sound
503,6883,Dick Bernstein,Dick Bernstein,MusicEditor,MUSICEDITOR,false,Male,1.008,Sound,Sound
503,8705,Brad Ricker,Brad Ricker,ArtDirection,ARTDIRECTION,false,Male,0.72,Art,Art
503,13170,Paul Flinchbaugh,Paul Flinchbaugh,AssistantSoundDesigner,ASSISTANTSOUNDDESIGNER,false,Male,0.6,Sound,Sound
503,14100,Roy L. Downey,Roy L. Downey,Pyrotechnician,PYROTECHNICIAN,false,Not set/not specified,1.4,Crew,Crew
503,21070,Mark W. Mansbridge,Mark W. Mansbridge,SupervisingArtDirector,SUPERVISINGARTDIRECTOR,false,Male,1.38,Art,Art
503,21481,Clair Marlo,Clair Marlo,Songs,SONGS,false,Not set/not specified,0.6,Sound,Sound
503,61091,Jon Jashni,Jon Jashni,ExecutiveProducer,EXECUTIVEPRODUCER,false,Male,1.285,Production,Production
503,69917,Wolfram de Marco,Wolfram de Marco,MusicArranger,MUSICARRANGER,false,Not set/not specified,0.6,Sound,Sound
503,76054,Luke Freeborn,Luke Freeborn,AssistantArtDirector,ASSISTANTARTDIRECTOR,false,Not set/not specified,0.695,Art,Art
503,142157,Doug Coleman,Doug Coleman,StuntCoordinator,STUNTCOORDINATOR,false,Male,1.473,Crew,Crew
503,142157,Doug Coleman,Doug Coleman,SecondUnitDirector,SECONDUNITDIRECTOR,false,Male,1.473,Directing,Crew
503,555329,Greg Funk,Greg Funk,KeyMakeupArtist,KEYMAKEUPARTIST,false,Not set/not specified,1.392,Costume & Make-Up,Costume & Make-Up
503,582808,Claudette Barius,Claudette Barius,StillPhotographer,STILLPHOTOGRAPHER,false,Female,0.84,Camera,Camera
503,583990,Danielle Baker,Danielle Baker,Ager/Dyer,AGER/DYER,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
503,1030724,John Ashker,John Ashker,Stunts,STUNTS,false,Male,1.326,Crew,Acting
503,1032070,Chas Jarrett,Chas Jarrett,VisualEffectsSupervisor,VISUALEFFECTSSUPERVISOR,false,Not set/not specified,0.694,Visual Effects,Visual Effects
503,1059590,Matt Kennedy,Matt Kennedy,SecondAssistantBCamera,SECONDASSISTANTBCAMERA,false,Not set/not specified,0.6,Camera,Camera
503,1123794,John R. Woodward,John R. Woodward,FirstAssistantDirector,FIRSTASSISTANTDIRECTOR,false,Male,3.175,Directing,Directing
503,1322016,Bob Morgan,Bob Morgan,CostumeSupervisor,COSTUMESUPERVISOR,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
503,1323090,Edouard F. Henriques,Edouard F. Henriques,MakeupDepartmentHead,MAKEUPDEPARTMENTHEAD,false,Not set/not specified,0.98,Costume & Make-Up,Costume & Make-Up
503,1329416,Larry Bellantoni,Larry Bellantoni,ConstructionForeman,CONSTRUCTIONFOREMAN,false,Not set/not specified,0.6,Art,Art
503,1341806,Ray Maxwell,Ray Maxwell,Propmaker,PROPMAKER,false,Male,1.31,Crew,Art
503,1341858,Gregg Rudloff,Gregg Rudloff,SoundReRecordingMixer,SOUNDRERECORDINGMIXER,false,Male,1.4,Sound,Sound
503,1352969,Wylie Stateman,Wylie Stateman,SupervisingSoundEditor,SUPERVISINGSOUNDEDITOR,false,Male,0.768,Sound,Sound
503,1355532,Kerry Lyn McKissick,Kerry Lyn McKissick,ScriptSupervisor,SCRIPTSUPERVISOR,false,Female,2.391,Directing,Directing
503,1360107,Ashley Beck,Ashley Beck,MotionCaptureArtist,MOTIONCAPTUREARTIST,false,Male,2.288,Crew,Visual Effects
503,1367672,Bob E. Krattiger,Bob E. Krattiger,Gaffer,GAFFER,false,Not set/not specified,0.691,Lighting,Lighting
503,1377214,Gary Deaton,Gary Deaton,ConstructionCoordinator,CONSTRUCTIONCOORDINATOR,false,Not set/not specified,0.6,Art,Art
503,1377235,Russell McEntyre,Russell McEntyre,TransportationCoordinator,TRANSPORTATIONCOORDINATOR,false,Not set/not specified,0.6,Crew,Crew
503,1377237,Judith M. Brown,Judith M. Brown,StudioTeacher,STUDIOTEACHER,false,Not set/not specified,0.6,Crew,Crew
503,1378207,Wayne Stone,Wayne Stone,TransportationCaptain,TRANSPORTATIONCAPTAIN,false,Not set/not specified,1.4,Crew,Crew
503,1387215,Zachary Fannin,Zachary Fannin,GraphicDesigner,GRAPHICDESIGNER,false,Not set/not specified,1.4,Art,Art
503,1389614,Peter Michael Sullivan,Peter Michael Sullivan,SoundDesigner,SOUNDDESIGNER,false,Not set/not specified,0.6,Sound,Sound
503,1394764,Rhonda C. Gunner,Rhonda C. Gunner,VisualEffectsProducer,VISUALEFFECTSPRODUCER,false,Not set/not specified,0.6,Visual Effects,Visual Effects
503,1397823,Alyson Dee Moore,Alyson Dee Moore,FoleyArtist,FOLEYARTIST,false,Female,2.631,Sound,Sound
503,1399313,Julia Neighly,Julia Neighly,VisualEffectsProductionManager,VISUALEFFECTSPRODUCTIONMANAGER,false,Female,1.96,Visual Effects,Visual Effects
503,1399861,Brad Sherman,Brad Sherman,AdditionalSoundReRecordingMixer,ADDITIONALSOUNDRERECORDINGMIXER,false,Male,0.6,Sound,Sound
503,1399865,Chad Wiebe,Chad Wiebe,PreVisualizationSupervisor,PREVISUALIZATIONSUPERVISOR,false,Not set/not specified,0.98,Visual Effects,Visual Effects
503,1400374,Casey Hotchkiss,Casey Hotchkiss,CameraOperator,CAMERAOPERATOR,false,Male,0.84,Camera,Camera
503,1400741,Yolanda Toussieng,Yolanda Toussieng,HairDepartmentHead,HAIRDEPARTMENTHEAD,false,Female,0.98,Costume & Make-Up,Costume & Make-Up
503,1400812,Hugh Waddell,Hugh Waddell,ADRSupervisor,ADRSUPERVISOR,false,Male,2.43,Sound,Sound
503,1401105,Michael Gleason,Michael Gleason,VisualEffectsEditor,VISUALEFFECTSEDITOR,false,Not set/not specified,1.4,Crew,Crew
503,1403536,Ryan Murphy,Ryan Murphy,SoundMixTechnician,SOUNDMIXTECHNICIAN,false,Not set/not specified,0.6,Sound,Sound
503,1404217,Peter Staubli,Peter Staubli,SoundEffectsEditor,SOUNDEFFECTSEDITOR,false,Not set/not specified,0.6,Sound,Sound
503,1404306,Kim Santantonio,Kim Santantonio,KeyHairStylist,KEYHAIRSTYLIST,false,Female,1.473,Costume & Make-Up,Costume & Make-Up
503,1405246,Rob Harris,Rob Harris,Publicist,PUBLICIST,false,Male,0.6,Production,Crew
503,1406616,Chris Jargo,Chris Jargo,ADREditor,ADREDITOR,false,Not set/not specified,0.6,Sound,Sound
503,1412916,Ryan Wiederkehr,Ryan Wiederkehr,VisualEffectsProductionAssistant,VISUALEFFECTSPRODUCTIONASSISTANT,false,Not set/not specified,1.4,Visual Effects,Visual Effects
503,1413124,Dennis J. Lootens,Dennis J. Lootens,RiggingGaffer,RIGGINGGAFFER,false,Male,0.98,Lighting,Lighting
503,1415632,Daniel C. Gold,Daniel C. Gold,ACameraOperator,ACAMERAOPERATOR,false,Male,0.6,Camera,Camera
503,1415639,Lisa A. Doyle,Lisa A. Doyle,KeyCostumer,KEYCOSTUMER,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
503,1425909,Dewaldt Hicks,Dewaldt Hicks,Sculptor,SCULPTOR,false,Not set/not specified,1.38,Art,Art
503,1437195,Jim Schwalm,Jim Schwalm,SpecialEffectsCoordinator,SPECIALEFFECTSCOORDINATOR,false,Not set/not specified,0.98,Crew,Crew
503,1440272,Brett Carroll,Brett Carroll,FirstAssistantEditor,FIRSTASSISTANTEDITOR,false,Not set/not specified,0.6,Editing,Editing
503,1443033,Ketty Gonzalez,Ketty Gonzalez,Hairstylist,HAIRSTYLIST,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
503,1445895,Gregory W. Smith,Gregory W. Smith,BCameraOperator,BCAMERAOPERATOR,false,Male,0.6,Camera,Camera
503,1448617,James Durante,James Durante,AssistantEditor,ASSISTANTEDITOR,false,Not set/not specified,0.6,Editing,Editing
503,1460669,Robert Elhai,Robert Elhai,Orchestrator,ORCHESTRATOR,false,Male,0.6,Sound,Sound
503,1463730,Steven A. Guerrero,Steven A. Guerrero,MarineCoordinator,MARINECOORDINATOR,false,Not set/not specified,0.6,Crew,Camera
503,1533084,Pablo Borges,Pablo Borges,Costumer,COSTUMER,false,Not set/not specified,1.4,Costume & Make-Up,Costume & Make-Up
503,1546086,David Kelson,David Kelson,ProductionSoundMixer,PRODUCTIONSOUNDMIXER,false,Not set/not specified,0.6,Sound,Sound
503,1547758,Brian Bishop,Brian Bishop,RiggingGrip,RIGGINGGRIP,false,Not set/not specified,0.6,Lighting,Lighting
503,1550778,Harry K. Garvin,Harry K. Garvin,SteadicamOperator,STEADICAMOPERATOR,false,Male,1.4,Camera,Camera
503,1551226,Lee Blasingame,Lee Blasingame,FirstAssistantCamera,FIRSTASSISTANTCAMERA,false,Not set/not specified,0.6,Camera,Camera
503,1562004,Lisha Hocking,Lisha Hocking,ArtDepartmentCoordinator,ARTDEPARTMENTCOORDINATOR,false,Not set/not specified,0.6,Art,Art
503,1564997,Mark Scoon,Mark Scoon,ExecutiveInChargeOfProduction,EXECUTIVEINCHARGEOFPRODUCTION,false,Male,2.206,Production,Production
503,1565014,Brad Peterman,Brad Peterman,FirstAssistantACamera,FIRSTASSISTANTACAMERA,false,Not set/not specified,0.6,Camera,Camera
503,1567961,Phil Scalisi,Phil Scalisi,CraftService,CRAFTSERVICE,false,Not set/not specified,0.6,Crew,Crew
503,1571601,David E. Hall,David E. Hall,PostProductionSupervisor,POSTPRODUCTIONSUPERVISOR,false,Not set/not specified,0.6,Crew,Crew
503,1574659,Timothy P. Salmon,Timothy P. Salmon,BoomOperator,BOOMOPERATOR,false,Not set/not specified,0.6,Sound,Sound
503,1585197,Darrin Denlinger,Darrin Denlinger,StoryboardArtist,STORYBOARDARTIST,false,Male,0.608,Art,Art
503,1608876,Stephen Sturm,Stephen Sturm,Carpenter,CARPENTER,false,Not set/not specified,0.6,Crew,Crew
503,1619082,Giovanni Bianchini,Giovanni Bianchini,OnSetDresser,ONSETDRESSER,false,Not set/not specified,0.6,Costume & Make-Up,Art
503,1619974,Michael Anderson,Michael Anderson,KeyGrip,KEYGRIP,false,Not set/not specified,0.6,Camera,Camera
503,1648088,Scott Barnes,Scott Barnes,LightingProgrammer,LIGHTINGPROGRAMMER,false,Male,1.38,Lighting,Lighting
503,1663623,Kimberly Miller,Kimberly Miller,CoProducer,COPRODUCER,false,Not set/not specified,0.6,Production,Production
503,1673810,David Zbriger,David Zbriger,I/OSupervisor,I/OSUPERVISOR,false,Not set/not specified,0.6,Visual Effects,Visual Effects
503,1674657,Joakim Arnesson,Joakim Arnesson,CGSupervisor,CGSUPERVISOR,false,Not set/not specified,0.98,Crew,Crew
503,1682270,Maureen Crowe,Maureen Crowe,MusicSupervisor,MUSICSUPERVISOR,false,Not set/not specified,1.214,Sound,Sound
503,1684385,Susan Dukow,Susan Dukow,ProductionCoordinator,PRODUCTIONCOORDINATOR,false,Female,0.6,Production,Production
503,1695257,Joseph Auger,Joseph Auger,Driver,DRIVER,false,Male,0.98,Crew,Crew
503,1695271,Eric M. Davis,Eric M. Davis,LightingTechnician,LIGHTINGTECHNICIAN,false,Not set/not specified,0.6,Lighting,Lighting
503,1699155,Alp Altiner,Alp Altiner,MattePainter,MATTEPAINTER,false,Not set/not specified,0.6,Visual Effects,Visual Effects
503,1701245,Peter Roderick,Peter Roderick,ConstructionBuyer,CONSTRUCTIONBUYER,false,Not set/not specified,0.6,Art,Crew
503,1706223,Jan Dennehy,Jan Dennehy,ProductionAccountant,PRODUCTIONACCOUNTANT,false,Not set/not specified,0.6,Production,Production
503,1738154,Terrence Martin,Terrence Martin,ProductionOfficeCoordinator,PRODUCTIONOFFICECOORDINATOR,false,Not set/not specified,1.38,Production,Production
503,1739780,John Garrett,John Garrett,SecondAssistantDCamera,SECONDASSISTANTDCAMERA,false,Not set/not specified,0.703,Camera,Camera
503,1743749,Wilson Tang,Wilson Tang,VisualEffectsArtDirector,VISUALEFFECTSARTDIRECTOR,false,Not set/not specified,0.6,Crew,Crew
503,1746572,Robert Minsk,Robert Minsk,SoftwareEngineer,SOFTWAREENGINEER,false,Not set/not specified,0.6,Crew,Crew
503,1751470,Kim Libreri,Kim Libreri,VisualEffectsSupervisor,VISUALEFFECTSSUPERVISOR,false,Male,2.206,Visual Effects,Crew
503,1779722,Audie Aragon,Audie Aragon,DollyGrip,DOLLYGRIP,false,Not set/not specified,0.6,Camera,Camera
503,1792874,Lisa Penaranda,Lisa Penaranda,SetDecorationBuyer,SETDECORATIONBUYER,false,Not set/not specified,0.6,Art,Art
503,1811603,Michael S. Endler,Michael S. Endler,AssistantCamera,ASSISTANTCAMERA,false,Not set/not specified,0.6,Camera,Camera
503,1813644,Karin Silvestri,Karin Silvestri,Stunts,STUNTS,false,Female,12.905,Crew,Crew
503,1842595,Oliver Bailey,Oliver Bailey,StuntDouble,STUNTDOUBLE,false,Male,0.982,Crew,Crew
503,1844712,Drew Pierce,Drew Pierce,SetPainter,SETPAINTER,false,Male,0.6,Art,Art
503,1848859,Don Selsor,Don Selsor,KeyRiggingGrip,KEYRIGGINGGRIP,false,Not set/not specified,0.6,Lighting,Lighting
503,1859985,Boyd Shermis,Boyd Shermis,VisualEffectsSupervisor,VISUALEFFECTSSUPERVISOR,false,Not set/not specified,0.6,Visual Effects,Visual Effects
503,1860836,Miranda Garrison,Miranda Garrison,Choreographer,CHOREOGRAPHER,false,Not set/not specified,0.6,Crew,Crew
503,1903927,Guy Botham,Guy Botham,ExecutiveVisualEffectsProducer,EXECUTIVEVISUALEFFECTSPRODUCER,false,Not set/not specified,0.6,Crew,Visual Effects
503,1906295,Thomas J. Cabela,Thomas J. Cabela,PostProductionAssistant,POSTPRODUCTIONASSISTANT,false,Not set/not specified,0.6,Crew,Editing
503,1914015,Daphne Dentz,Daphne Dentz,DigitalIntermediateProducer,DIGITALINTERMEDIATEPRODUCER,false,Not set/not specified,0.6,Editing,Visual Effects
503,1934870,Diana Miao,Diana Miao,LightingSupervisor,LIGHTINGSUPERVISOR,false,Not set/not specified,0.6,Lighting,Crew
503,1934909,Chris Jaeger,Chris Jaeger,FoleyEditor,FOLEYEDITOR,false,Not set/not specified,0.6,Sound,Sound
503,1937506,Lonnie S. Gatlin,Lonnie S. Gatlin,AssistantChiefLightingTechnician,ASSISTANTCHIEFLIGHTINGTECHNICIAN,false,Not set/not specified,0.6,Lighting,Lighting
503,1943688,Dori Arazi,Dori Arazi,AnimationSupervisor,ANIMATIONSUPERVISOR,false,Not set/not specified,0.6,Visual Effects,Visual Effects
503,2005434,Mike Schmitt,Mike Schmitt,VisualEffectsSupervisor,VISUALEFFECTSSUPERVISOR,false,Not set/not specified,0.6,Visual Effects,Visual Effects
503,2012416,Michael Van Eps,Michael Van Eps,RotoSupervisor,ROTOSUPERVISOR,false,Not set/not specified,0.6,Visual Effects,Visual Effects
503,2024853,Curtis Corbitt,Curtis Corbitt,PropertyMaster,PROPERTYMASTER,false,Not set/not specified,0.6,Art,Art
503,2040940,David Basalla,David Basalla,LightingArtist,LIGHTINGARTIST,false,Not set/not specified,0.6,Lighting,Crew
503,2042610,Tim Hillman,Tim Hillman,LocationManager,LOCATIONMANAGER,false,Male,1.4,Production,Production
503,2064130,H. Barclay Aaris,H. Barclay Aaris,SpecialEffectsTechnician,SPECIALEFFECTSTECHNICIAN,false,Not set/not specified,1.38,Crew,Crew
503,2091364,Haydn Pazanti,Haydn Pazanti,CameraLoader,CAMERALOADER,false,Not set/not specified,0.98,Camera,Camera
503,2113984,Steve Hart,Steve Hart,Stunts,STUNTS,false,Male,2.49,Crew,Crew
503,2123094,Pat Conran,Pat Conran,DigitalEffectsSupervisor,DIGITALEFFECTSSUPERVISOR,false,Not set/not specified,0.6,Crew,Crew
503,2134287,Jason Porter,Jason Porter,CompositingSupervisor,COMPOSITINGSUPERVISOR,false,Not set/not specified,0.6,Visual Effects,Visual Effects
503,2150446,Andrew Shulman,Andrew Shulman,Musician,MUSICIAN,false,Not set/not specified,0.6,Sound,Sound
503,2153815,Chris Zimmerman,Chris Zimmerman,StandbyPainter,STANDBYPAINTER,false,Not set/not specified,0.6,Art,Art
503,2156259,Mariann H.W. Lee,Mariann H.W. Lee,ExtrasCasting,EXTRASCASTING,false,Not set/not specified,0.6,Production,Production
503,2156325,Richard Schwalm,Richard Schwalm,SpecialEffects,SPECIALEFFECTS,false,Not set/not specified,0.6,Crew,Crew
503,2171402,Justin Healy,Justin Healy,AssistantLocationManager,ASSISTANTLOCATIONMANAGER,false,Not set/not specified,0.6,Production,Production
503,2178896,Janet L. Earl,Janet L. Earl,VisualEffectsCoordinator,VISUALEFFECTSCOORDINATOR,false,Not set/not specified,0.6,Visual Effects,Visual Effects
503,2230766,Andrew Baggarley,Andrew Baggarley,DataWrangler,DATAWRANGLER,false,Not set/not specified,0.6,Camera,Camera
503,2246107,Mark Sonoda,Mark Sonoda,ProductionExecutive,PRODUCTIONEXECUTIVE,false,Not set/not specified,0.6,Production,Production
503,2246628,Jan Yarbrough,Jan Yarbrough,DigitalIntermediateColorist,DIGITALINTERMEDIATECOLORIST,false,Not set/not specified,0.6,Editing,Editing
503,2248612,Lena Baran,Lena Baran,UtilityStunts,UTILITYSTUNTS,false,Female,0.828,Crew,Crew
503,2249165,Rick Fleishman,Rick Fleishman,MusicCoordinator,MUSICCOORDINATOR,false,Not set/not specified,0.6,Sound,Sound
503,2254685,Jeff Bilger,Jeff Bilger,SecondSecondAssistantDirector,SECONDSECONDASSISTANTDIRECTOR,false,Not set/not specified,1.008,Directing,Directing
503,2255828,Jerome Zelle,Jerome Zelle,AssistantCraftService,ASSISTANTCRAFTSERVICE,false,Not set/not specified,0.624,Crew,Crew
503,2301558,Stacy Solomon,Stacy Solomon,ProductionSecretary,PRODUCTIONSECRETARY,false,Not set/not specified,0.6,Production,Production
503,2514938,Megan L. Diaz,Megan L. Diaz,ArtDepartmentAssistant,ARTDEPARTMENTASSISTANT,false,Not set/not specified,0.6,Art,Art
503,2514939,Robert Grbavac,Robert Grbavac,Painter,PAINTER,false,Not set/not specified,0.6,Art,Art
503,2514940,David Dunn,David Dunn,SetDresser,SETDRESSER,false,Not set/not specified,0.6,Art,Art
503,2514998,Scott McGowan,Scott McGowan,SpecialEffectsSupervisor,SPECIALEFFECTSSUPERVISOR,false,Not set/not specified,0.6,Visual Effects,Visual Effects
503,2515004,Anthony Erlandson,Anthony Erlandson,Grip,GRIP,false,Not set/not specified,0.6,Camera,Camera
503,2515012,John McElroy,John McElroy,Props,PROPS,false,Not set/not specified,0.6,Art,Art
503,2515013,Tony Whitmore,Tony Whitmore,SetMedic,SETMEDIC,false,Not set/not specified,0.6,Crew,Crew
503,2515017,Dan Addelson,Dan Addelson,SetProductionAssistant,SETPRODUCTIONASSISTANT,false,Not set/not specified,0.6,Crew,Editing
503,2515020,Todd Hacker,Todd Hacker,StandIn,STANDIN,false,Not set/not specified,0.694,Crew,Crew
503,2515024,Alix Bannon,Alix Bannon,CostumeAssistant,COSTUMEASSISTANT,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
503,2515025,Brendalyn Richard,Brendalyn Richard,AdditionalSecondAssistantDirector,ADDITIONALSECONDASSISTANTDIRECTOR,false,Not set/not specified,0.6,Directing,Directing
503,2515027,Tim Bantien,Tim Bantien,Electrician,ELECTRICIAN,false,Not set/not specified,0.6,Lighting,Lighting
503,2515028,Duff Miller,Duff Miller,AssistantPropertyMaster,ASSISTANTPROPERTYMASTER,false,Not set/not specified,0.6,Art,Art
503,2515037,Gabriela Ramírez,Gabriela Ramírez,SetDressingBuyer,SETDRESSINGBUYER,false,Not set/not specified,0.6,Art,Art
503,2515039,Cassandra Conners,Cassandra Conners,SetCostumer,SETCOSTUMER,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
503,2515041,Paul Schmidt,Paul Schmidt,BestBoyGrip,BESTBOYGRIP,false,Not set/not specified,0.6,Camera,Camera
503,2515044,Luke Bird Stern,Luke Bird Stern,SecondAssistantCamera,SECONDASSISTANTCAMERA,false,Not set/not specified,0.6,Camera,Camera
503,2515045,Randee Price,Randee Price,CastingAssistant,CASTINGASSISTANT,false,Not set/not specified,0.6,Production,Production
503,2515046,Marci Graber,Marci Graber,AssistantAccountant,ASSISTANTACCOUNTANT,false,Not set/not specified,0.6,Production,Production
503,2515047,Michael Steinbach,Michael Steinbach,AssistantProductionCoordinator,ASSISTANTPRODUCTIONCOORDINATOR,false,Not set/not specified,0.6,Production,Production
