movieid,crewid,name,originalname,job,role,isadult,gender,popularity,department,knownfordepartment
301,34228,George Parrish,George Parrish,Orchestrator,ORCHESTRATOR,false,Not set/not specified,1.008,Sound,Sound
301,88979,Yakima Canutt,Yakima Canutt,StuntCoordinator,STUNTCOORDINATOR,false,Male,2.335,Crew,Acting
301,95744,Paul Helmick,Paul Helmick,AssistantDirector,ASSISTANTDIRECTOR,false,Male,1.094,Directing,Directing
301,1077688,Leo K. Kuter,Leo K. Kuter,ArtDirection,ARTDIRECTION,false,Male,0.735,Art,Art
301,1344749,Jack N. Young,Jack N. Young,Stunts,STUNTS,false,Not set/not specified,0.6,Crew,Crew
301,1435312,Terry K. Meade,Terry K. Meade,FirstAssistantCamera,FIRSTASSISTANTCAMERA,false,Not set/not specified,0.6,Camera,Camera
301,1531943,Maurice De Packh,Maurice De Packh,Orchestrator,ORCHESTRATOR,false,Male,0.6,Sound,Sound
302,4387,François Ozon,François Ozon,Screenplay,SCREENPLAY,false,Male,4.809,Writing,Directing
302,4387,François Ozon,François Ozon,Director,DIRECTOR,false,Male,4.809,Directing,Directing
302,4388,Emmanuèle Bernheim,Emmanuèle Bernheim,Screenplay,SCREENPLAY,false,Not set/not specified,1.619,Writing,Writing
302,4388,Emmanuèle Bernheim,Emmanuèle Bernheim,Author,AUTHOR,false,Not set/not specified,1.619,Writing,Writing
302,4399,Timothy Burrill,Timothy Burrill,Producer,PRODUCER,false,Male,1.458,Production,Production
302,4400,Christine De Jekel,Christine De Jekel,LineProducer,LINEPRODUCER,false,Female,0.612,Production,Production
302,4401,Olivier Delbosc,Olivier Delbosc,Producer,PRODUCER,false,Male,4.625,Production,Production
302,4402,Marc Missonnier,Marc Missonnier,Producer,PRODUCER,false,Male,1.4,Production,Production
302,4403,Philippe Rombi,Philippe Rombi,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Male,1.4,Sound,Sound
302,4404,Yorick Le Saux,Yorick Le Saux,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,2.086,Camera,Camera
302,4405,Monica Coleman,Monica Coleman,Editor,EDITOR,false,Female,1.4,Editing,Editing
302,4406,Antoinette Boulat,Antoinette Boulat,Casting,CASTING,false,Female,2.754,Production,Production
302,4407,Wouter Zoon,Wouter Zoon,ArtDirection,ARTDIRECTION,false,Male,1.128,Art,Art
302,77329,Brice Blasquez,Brice Blasquez,SetDecoration,SETDECORATION,false,Not set/not specified,0.652,Art,Art
302,26099,Pascaline Chavanne,Pascaline Chavanne,CostumeDesign,COSTUMEDESIGN,false,Female,0.6,Costume & Make-Up,Costume & Make-Up
303,8504,Gregg Toland,Gregg Toland,SecondUnitDirectorofPhotography,SECONDUNITDIRECTOROFPHOTOGRAPHY,false,Male,3.805,Camera,Camera
303,3252,Vernon L. Walker,Vernon L. Walker,SpecialEffects,SPECIALEFFECTS,false,Male,1.4,Crew,Crew
303,2636,Alfred Hitchcock,Alfred Hitchcock,Screenplay,SCREENPLAY,false,Male,10.511,Writing,Directing
303,2636,Alfred Hitchcock,Alfred Hitchcock,Director,DIRECTOR,false,Male,10.511,Directing,Directing
303,2636,Alfred Hitchcock,Alfred Hitchcock,Producer,PRODUCER,false,Male,10.511,Production,Directing
303,3255,Carroll Clark,Carroll Clark,ArtDirection,ARTDIRECTION,false,Male,4.494,Art,Art
303,4341,Ben Hecht,Ben Hecht,Screenplay,SCREENPLAY,false,Male,5.817,Writing,Writing
303,4345,Roy Webb,Roy Webb,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Male,1.06,Sound,Sound
303,4346,Ted Tetzlaff,Ted Tetzlaff,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,1.442,Camera,Camera
303,4348,Theron Warth,Theron Warth,Editor,EDITOR,false,Male,0.972,Editing,Editing
303,4349,Albert S. D\'Agostino,Albert S. D\'Agostino,ArtDirection,ARTDIRECTION,false,Male,2.086,Art,Art
303,4350,Edith Head,Edith Head,CostumeDesign,COSTUMEDESIGN,false,Female,2.572,Costume & Make-Up,Costume & Make-Up
303,4352,Mel Berns,Mel Berns,MakeupArtist,MAKEUPARTIST,false,Male,2.656,Costume & Make-Up,Costume & Make-Up
303,4354,Paul Eagler,Paul Eagler,SpecialEffects,SPECIALEFFECTS,false,Not set/not specified,0.656,Crew,Crew
303,4362,Barbara Keon,Barbara Keon,Producer,PRODUCER,false,Female,0.6,Production,Production
303,5031,John Taintor Foote,John Taintor Foote,Author,AUTHOR,false,Male,1.098,Writing,Writing
303,7338,Darrell Silvera,Darrell Silvera,SetDecoration,SETDECORATION,false,Male,1.38,Art,Art
303,10155,Clem Portman,Clem Portman,SoundReRecordingMixer,SOUNDRERECORDINGMIXER,false,Male,4.238,Sound,Sound
303,11444,Claude E. Carpenter,Claude E. Carpenter,SetDecoration,SETDECORATION,false,Male,0.6,Art,Art
303,14567,Clifford Odets,Clifford Odets,Dialogue,DIALOGUE,false,Male,0.6,Writing,Writing
303,30255,Gil Grau,Gil Grau,Orchestrator,ORCHESTRATOR,false,Not set/not specified,0.6,Sound,Sound
303,121052,William Dorfman,William Dorfman,AssistantDirector,ASSISTANTDIRECTOR,false,Not set/not specified,0.6,Directing,Directing
303,121284,Terry Kellum,Terry Kellum,Sound,SOUND,false,Male,0.6,Sound,Sound
303,121315,John E. Tribby,John E. Tribby,Sound,SOUND,false,Male,0.6,Sound,Sound
303,121316,C. Bakaleinikoff,C. Bakaleinikoff,MusicDirector,MUSICDIRECTOR,false,Male,0.6,Sound,Sound
303,141008,Sam Lufkin,Sam Lufkin,StandIn,STANDIN,false,Male,0.6,Crew,Acting
306,373,Doug Jackson,Doug Jackson,SupervisingSoundEditor,SUPERVISINGSOUNDEDITOR,false,Male,0.6,Sound,Sound
306,772,Danilo Bach,Danilo Bach,Characters,CHARACTERS,false,Male,1.4,Writing,Writing
306,774,Daniel Petrie Jr.,Daniel Petrie Jr.,Characters,CHARACTERS,false,Male,1.287,Writing,Writing
306,1097,Jackie Burch,Jackie Burch,Casting,CASTING,false,Female,1.75,Production,Production
306,1726,Steven E. de Souza,Steven E. de Souza,Writer,WRITER,false,Male,4.243,Writing,Writing
306,2504,Marty Hornstein,Marty Hornstein,UnitProductionManager,UNITPRODUCTIONMANAGER,false,Male,1.94,Production,Production
306,4610,John Landis,John Landis,Director,DIRECTOR,false,Male,7.764,Directing,Directing
306,4611,Mace Neufeld,Mace Neufeld,Producer,PRODUCER,false,Male,0.656,Production,Production
306,4612,Robert Rehme,Robert Rehme,Producer,PRODUCER,false,Male,0.6,Production,Production
306,4613,Nile Rodgers,Nile Rodgers,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Male,0.833,Sound,Acting
306,4614,Mac Ahlberg,Mac Ahlberg,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,2.601,Camera,Camera
306,4615,Dale Beldin,Dale Beldin,Editor,EDITOR,false,Male,1.098,Editing,Editing
306,4616,Michael Seymour,Michael Seymour,ProductionDesign,PRODUCTIONDESIGN,false,Male,1.38,Art,Art
306,8867,Marvin March,Marvin March,SetDecoration,SETDECORATION,false,Male,0.84,Art,Art
306,8708,Richard C. Franklin,Richard C. Franklin,SupervisingSoundEditor,SUPERVISINGSOUNDEDITOR,false,Male,0.84,Sound,Sound
306,9649,Thomas P. Wilkins,Thomas P. Wilkins,ArtDirection,ARTDIRECTION,false,Male,0.84,Art,Art
306,9775,Marietta Carter-Narcisse,Marietta Carter-Narcisse,MakeupSupervisor,MAKEUPSUPERVISOR,false,Female,0.6,Costume & Make-Up,Costume & Make-Up
306,12945,Jeff Carson,Jeff Carson,SupervisingMusicEditor,SUPERVISINGMUSICEDITOR,false,Not set/not specified,0.6,Sound,Sound
306,33257,Catherine Adair,Catherine Adair,CostumeDesign,COSTUMEDESIGN,false,Female,1.4,Costume & Make-Up,Costume & Make-Up
306,55441,David Boyd,David Boyd,BCameraOperator,BCAMERAOPERATOR,false,Male,1.706,Camera,Directing
306,113044,Gloria D\'Alessandro,Gloria D\'Alessandro,DialogueEditor,DIALOGUEEDITOR,false,Female,1.199,Sound,Sound
306,113073,Paul Massey,Paul Massey,SoundReRecordingMixer,SOUNDRERECORDINGMIXER,false,Male,1.62,Sound,Sound
306,56189,Mark Lipsky,Mark Lipsky,ExecutiveProducer,EXECUTIVEPRODUCER,false,Male,1.473,Production,Production
306,58148,Leslie Belzberg,Leslie Belzberg,CoProducer,COPRODUCER,false,Female,0.6,Production,Production
306,58718,Ray Murphy Jr.,Ray Murphy Jr.,AssociateProducer,ASSOCIATEPRODUCER,false,Not set/not specified,0.6,Production,Production
306,63672,Gail Goldberg,Gail Goldberg,CastingAssistant,CASTINGASSISTANT,false,Female,2.589,Production,Production
306,92335,Toy Van Lierop,Toy Van Lierop,MakeupArtist,MAKEUPARTIST,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
306,81687,Rick Avery,Rick Avery,StuntCoordinator,STUNTCOORDINATOR,false,Male,4.135,Crew,Crew
306,72258,Steve Boyum,Steve Boyum,SecondUnitDirector,SECONDUNITDIRECTOR,false,Male,4.247,Directing,Directing
306,83063,Coree Lear,Coree Lear,MakeupArtist,MAKEUPARTIST,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
306,91324,Tom Villano,Tom Villano,MusicEditor,MUSICEDITOR,false,Not set/not specified,0.692,Sound,Sound
306,106253,James Beshears,James Beshears,ADRSupervisor,ADRSUPERVISOR,false,Male,1.435,Sound,Editing
306,138628,Smith Wordes,Smith Wordes,Choreographer,CHOREOGRAPHER,false,Female,2.127,Crew,Acting
306,587969,Thomas Johnston,Thomas Johnston,ScriptSupervisor,SCRIPTSUPERVISOR,false,Male,1.4,Directing,Directing
306,932138,William Jennings,William Jennings,SecondSecondAssistantDirector,SECONDSECONDASSISTANTDIRECTOR,false,Not set/not specified,0.6,Directing,Writing
306,1057912,Kevin Hearst,Kevin Hearst,DialogueEditor,DIALOGUEEDITOR,false,Male,1.22,Sound,Sound
306,1170025,David Lee Fein,David Lee Fein,FoleyArtist,FOLEYARTIST,false,Male,1.4,Sound,Sound
306,1229074,Arthur Anderson,Arthur Anderson,FirstAssistantDirector,FIRSTASSISTANTDIRECTOR,false,Male,0.6,Directing,Directing
306,1249293,Ricardo F. Delgado,Ricardo F. Delgado,ProductionIllustrator,PRODUCTIONILLUSTRATOR,false,Male,1.22,Art,Art
306,1321004,David Rawley,David Rawley,KeyCostumer,KEYCOSTUMER,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
306,1329759,Sue Moore,Sue Moore,CostumeSupervisor,COSTUMESUPERVISOR,false,Female,0.6,Costume & Make-Up,Costume & Make-Up
306,1341855,Ken Dufva,Ken Dufva,FoleyArtist,FOLEYARTIST,false,Male,1.036,Sound,Sound
306,1345595,Scott Millan,Scott Millan,SoundReRecordingMixer,SOUNDRERECORDINGMIXER,false,Not set/not specified,0.98,Sound,Sound
306,1378208,Wayne Nelson,Wayne Nelson,TransportationCoordinator,TRANSPORTATIONCOORDINATOR,false,Male,0.6,Crew,Crew
306,1378228,Steve Pederson,Steve Pederson,SoundReRecordingMixer,SOUNDRERECORDINGMIXER,false,Not set/not specified,1.315,Sound,Sound
306,1392116,Masako Masuda,Masako Masuda,AssistantArtDirector,ASSISTANTARTDIRECTOR,false,Not set/not specified,1.214,Art,Art
306,1395028,Bruce W. Talamon,Bruce W. Talamon,StillPhotographer,STILLPHOTOGRAPHER,false,Male,0.98,Camera,Camera
306,1405235,Kerry Dean Williams,Kerry Dean Williams,SoundEffectsEditor,SOUNDEFFECTSEDITOR,false,Not set/not specified,2.95,Sound,Sound
306,1412990,Gregory Lundsgaard,Gregory Lundsgaard,SteadicamOperator,STEADICAMOPERATOR,false,Male,5.289,Camera,Camera
306,1433719,William Jacobs,William Jacobs,SoundEffectsEditor,SOUNDEFFECTSEDITOR,false,Male,0.656,Sound,Sound
306,1442504,Robert Bonino,Robert Bonino,ConstructionCoordinator,CONSTRUCTIONCOORDINATOR,false,Male,0.6,Art,Art
306,1442508,Joseph A. Ippolito,Joseph A. Ippolito,SupervisingDialogueEditor,SUPERVISINGDIALOGUEEDITOR,false,Not set/not specified,1.932,Sound,Sound
306,1452689,Patrick Mignano,Patrick Mignano,AssistantLocationManager,ASSISTANTLOCATIONMANAGER,false,Not set/not specified,1.22,Production,Production
306,1453308,Cary Fisher,Cary Fisher,ACameraOperator,ACAMERAOPERATOR,false,Not set/not specified,0.6,Camera,Crew
306,1530166,Kathy Nelson,Kathy Nelson,MusicSupervisor,MUSICSUPERVISOR,false,Female,1.856,Sound,Sound
306,1531531,Ora Green,Ora Green,Hairstylist,HAIRSTYLIST,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
306,1531871,D.J. Plumb,D.J. Plumb,Hairstylist,HAIRSTYLIST,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
306,1534467,Geri B. Oppenheim,Geri B. Oppenheim,KeyMakeupArtist,KEYMAKEUPARTIST,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
306,1549120,Thomas Vandermillen,Thomas Vandermillen,SecondAssistantCamera,SECONDASSISTANTCAMERA,false,Male,0.6,Camera,Camera
306,1549420,Baird Steptoe,Baird Steptoe,FirstAssistantBCamera,FIRSTASSISTANTBCAMERA,false,Not set/not specified,1.4,Camera,Camera
306,1552188,Phil Hetos,Phil Hetos,ColorTimer,COLORTIMER,false,Not set/not specified,0.648,Editing,Editing
306,1554339,A. Anthony Cappello,A. Anthony Cappello,SecondAssistantBCamera,SECONDASSISTANTBCAMERA,false,Not set/not specified,0.6,Camera,Camera
306,1556514,Wayne Williams,Wayne Williams,TransportationCaptain,TRANSPORTATIONCAPTAIN,false,Not set/not specified,0.6,Crew,Crew
306,1563428,Joseph Geisinger,Joseph Geisinger,SoundMixer,SOUNDMIXER,false,Not set/not specified,0.6,Sound,Sound
306,1564865,Jeff Bushelman,Jeff Bushelman,FoleyEditor,FOLEYEDITOR,false,Not set/not specified,0.629,Sound,Editing
306,1647993,Albert Cho,Albert Cho,SecondAssistantDirector,SECONDASSISTANTDIRECTOR,false,Male,0.694,Directing,Directing
306,1648057,Fulton \'Greg\' Gilson,Fulton \'Greg\' Gilson,TransportationCoCaptain,TRANSPORTATIONCOCAPTAIN,false,Male,0.6,Crew,Crew
306,1711200,Peter Evangelatos,Peter Evangelatos,CraftService,CRAFTSERVICE,false,Not set/not specified,0.6,Crew,Crew
306,1732486,Craig Woods,Craig Woods,BoomOperator,BOOMOPERATOR,false,Male,0.6,Sound,Sound
306,1783712,Mark Steinbeck,Mark Steinbeck,Cableman,CABLEMAN,false,Not set/not specified,0.6,Crew,Sound
306,1801523,Jon G. Belyeu,Jon G. Belyeu,SpecialEffectsCoordinator,SPECIALEFFECTSCOORDINATOR,false,Not set/not specified,0.6,Crew,Crew
306,1815432,Daril Alder,Daril Alder,Leadman,LEADMAN,false,Not set/not specified,0.6,Art,Art
306,1841638,Lonnie Stewart,Lonnie Stewart,DollyGrip,DOLLYGRIP,false,Not set/not specified,0.6,Camera,Camera
306,1859533,Stephen Janisz,Stephen Janisz,ADREditor,ADREDITOR,false,Not set/not specified,0.98,Sound,Sound
306,1877819,Roy Bean,Roy Bean,VideoAssistOperator,VIDEOASSISTOPERATOR,false,Not set/not specified,0.6,Crew,Crew
306,1899435,Theresa Repola Mohammed,Theresa Repola Mohammed,NegativeCutter,NEGATIVECUTTER,false,Female,1.834,Editing,Editing
306,1937508,Walter Nichols,Walter Nichols,AssistantChiefLightingTechnician,ASSISTANTCHIEFLIGHTINGTECHNICIAN,false,Not set/not specified,0.6,Lighting,Lighting
306,1941726,Eric Gotthelf,Eric Gotthelf,FoleyMixer,FOLEYMIXER,false,Male,0.75,Sound,Sound
306,1957625,Alex Leyton,Alex Leyton,FirstAssistantCamera,FIRSTASSISTANTCAMERA,false,Not set/not specified,0.6,Camera,Camera
306,1960094,Donald L. Hartley,Donald L. Hartley,DollyGrip,DOLLYGRIP,false,Male,0.84,Camera,Camera
306,2021967,Gerald H. Boatright,Gerald H. Boatright,ChiefLightingTechnician,CHIEFLIGHTINGTECHNICIAN,false,Male,0.6,Lighting,Lighting
306,2043747,Bob Baron,Bob Baron,ADRMixer,ADRMIXER,false,Male,1.277,Sound,Sound
306,2047936,Dean Sadler,Dean Sadler,MakeupArtist,MAKEUPARTIST,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
306,2078648,Ron Windred,Ron Windred,LocationManager,LOCATIONMANAGER,false,Male,0.6,Production,Production
306,2097579,Robert Scott Kyker,Robert Scott Kyker,AssistantPropertyMaster,ASSISTANTPROPERTYMASTER,false,Not set/not specified,0.6,Art,Art
306,2476836,Paula Benson-Himes,Paula Benson-Himes,ProductionOfficeCoordinator,PRODUCTIONOFFICECOORDINATOR,false,Female,0.6,Production,Production
306,2720603,Dick Kyker,Dick Kyker,PropertyMaster,PROPERTYMASTER,false,Not set/not specified,0.6,Art,Art
306,3140214,Silvio Scarano,Silvio Scarano,KeyCostumer,KEYCOSTUMER,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
306,3141176,Lou Phillips,Lou Phillips,ProductionAccountant,PRODUCTIONACCOUNTANT,false,Not set/not specified,0.6,Production,Production
307,4410,Roberto Rossellini,Roberto Rossellini,Screenplay,SCREENPLAY,false,Male,4.64,Writing,Directing
307,4410,Roberto Rossellini,Roberto Rossellini,Director,DIRECTOR,false,Male,4.64,Directing,Directing
307,4410,Roberto Rossellini,Roberto Rossellini,Producer,PRODUCER,false,Male,4.64,Production,Directing
307,4411,Giuseppe Amato,Giuseppe Amato,Producer,PRODUCER,false,Male,0.737,Production,Production
307,4412,Ferruccio De Martino,Ferruccio De Martino,ProductionManager,PRODUCTIONMANAGER,false,Not set/not specified,0.919,Production,Production
307,4413,Sergio Amidei,Sergio Amidei,Screenplay,SCREENPLAY,false,Male,3.223,Writing,Writing
307,4413,Sergio Amidei,Sergio Amidei,Dialogue,DIALOGUE,false,Male,3.223,Writing,Writing
307,4413,Sergio Amidei,Sergio Amidei,Story,STORY,false,Male,3.223,Writing,Writing
307,4413,Sergio Amidei,Sergio Amidei,FirstAssistantDirector,FIRSTASSISTANTDIRECTOR,false,Male,3.223,Directing,Writing
307,4415,Federico Fellini,Federico Fellini,CoWriter,COWRITER,false,Male,7.491,Writing,Directing
307,4415,Federico Fellini,Federico Fellini,AssistantDirector,ASSISTANTDIRECTOR,false,Male,7.491,Directing,Directing
307,4416,Renzo Rossellini,Renzo Rossellini,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Male,0.652,Sound,Sound
307,4417,Ubaldo Arata,Ubaldo Arata,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Not set/not specified,0.6,Camera,Camera
307,4418,Eraldo Da Roma,Eraldo Da Roma,Editor,EDITOR,false,Male,1.4,Editing,Editing
307,4419,Rosario Megna,Rosario Megna,ProductionDesign,PRODUCTIONDESIGN,false,Not set/not specified,1.38,Art,Art
307,4428,Raffaele Del Monte,Raffaele Del Monte,Sound,SOUND,false,Not set/not specified,0.6,Sound,Sound
307,22472,Jolanda Benvenuti,Jolanda Benvenuti,Editor,EDITOR,false,Female,0.6,Editing,Editing
307,54928,Rod E. Geiger,Rod E. Geiger,Producer,PRODUCER,false,Not set/not specified,3.66,Production,Production
307,1187444,Vincenzo Seratrice,Vincenzo Seratrice,CameraOperator,CAMERAOPERATOR,false,Not set/not specified,0.6,Camera,Camera
307,1538558,Jone Tuzi,Jone Tuzi,ScriptSupervisor,SCRIPTSUPERVISOR,false,Not set/not specified,0.694,Directing,Production
307,1643892,Luigi Ricci,Luigi Ricci,Conductor,CONDUCTOR,false,Not set/not specified,0.6,Sound,Sound
307,2939782,Alberto Manni,Alberto Manni,ProductionSecretary,PRODUCTIONSECRETARY,false,Not set/not specified,0.6,Production,Production
308,330,Jay Rabinowitz,Jay Rabinowitz,Editor,EDITOR,false,Male,2.342,Editing,Editing
308,2242,Ellen Lewis,Ellen Lewis,Casting,CASTING,false,Female,4.708,Production,Production
308,4429,Jim Jarmusch,Jim Jarmusch,Screenplay,SCREENPLAY,false,Male,7.663,Writing,Directing
308,4429,Jim Jarmusch,Jim Jarmusch,Director,DIRECTOR,false,Male,7.663,Directing,Directing
308,4434,Frederick Elmes,Frederick Elmes,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,1.7,Camera,Camera
308,5670,Mark Friedberg,Mark Friedberg,ProductionDesign,PRODUCTIONDESIGN,false,Male,0.84,Art,Art
308,4436,Sarah Frank,Sarah Frank,ArtDirection,ARTDIRECTION,false,Female,1.311,Art,Art
308,4437,Lydia Marks,Lydia Marks,SetDecoration,SETDECORATION,false,Female,0.6,Art,Art
308,4438,Manny Siverio,Manny Siverio,Stunts,STUNTS,false,Male,1.924,Crew,Crew
308,4446,Jon Kilik,Jon Kilik,Producer,PRODUCER,false,Male,1.243,Production,Production
308,4447,Ann Ruark,Ann Ruark,Producer,PRODUCER,false,Female,1.052,Production,Production
308,4448,Stacey E. Smith,Stacey E. Smith,Producer,PRODUCER,false,Not set/not specified,0.6,Production,Production
308,4449,Karen L. Thorson,Karen L. Thorson,Producer,PRODUCER,false,Female,0.615,Production,Production
308,4450,Mulatu Astatke,Mulatu Astatke,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Not set/not specified,0.6,Sound,Sound
308,15432,Robert Hein,Robert Hein,SupervisingSoundEditor,SUPERVISINGSOUNDEDITOR,false,Male,0.6,Sound,Sound
308,1031621,Coll Anderson,Coll Anderson,SoundEffectsEditor,SOUNDEFFECTSEDITOR,false,Male,1.62,Sound,Sound
308,1337458,Drew Kunin,Drew Kunin,SoundMixer,SOUNDMIXER,false,Male,0.6,Sound,Sound
308,1337464,Dominick Tavella,Dominick Tavella,SoundReRecordingMixer,SOUNDRERECORDINGMIXER,false,Male,0.6,Sound,Sound
308,1399970,Glenfield Payne,Glenfield Payne,SoundEffectsEditor,SOUNDEFFECTSEDITOR,false,Male,0.6,Sound,Sound
308,1407730,David Wahnon,David Wahnon,SoundEditor,SOUNDEDITOR,false,Male,0.6,Sound,Sound
308,1940530,Siri Hustvedt,Siri Hustvedt,Thanks,THANKS,false,Female,1.473,Crew,Writing
309,1559,Birgitte Hald,Birgitte Hald,Producer,PRODUCER,false,Female,0.6,Production,Production
309,1560,Morten Kaufmann,Morten Kaufmann,LineProducer,LINEPRODUCER,false,Not set/not specified,0.6,Production,Production
309,1570,Anthony Dod Mantle,Anthony Dod Mantle,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,5.62,Camera,Camera
309,4475,Valdís Óskarsdóttir,Valdís Óskarsdóttir,Editor,EDITOR,false,Not set/not specified,0.656,Editing,Editing
309,1575,Vagn Rose,Vagn Rose,AssistantEditor,ASSISTANTEDITOR,false,Not set/not specified,0.6,Editing,Editing
309,4453,Thomas Vinterberg,Thomas Vinterberg,Screenplay,SCREENPLAY,false,Male,3.287,Writing,Directing
309,4453,Thomas Vinterberg,Thomas Vinterberg,Director,DIRECTOR,false,Male,3.287,Directing,Directing
309,4453,Thomas Vinterberg,Thomas Vinterberg,Idea,IDEA,false,Male,3.287,Writing,Directing
309,4454,Mogens Rukov,Mogens Rukov,Screenplay,SCREENPLAY,false,Not set/not specified,0.648,Writing,Writing
309,4457,Thomas Bo Larsen,Thomas Bo Larsen,Stunts,STUNTS,false,Male,9.804,Crew,Acting
309,4474,Lars Bo Jensen,Lars Bo Jensen,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Not set/not specified,0.6,Sound,Sound
309,4476,Marie Louise Hedegaard,Marie Louise Hedegaard,Casting,CASTING,false,Not set/not specified,0.6,Production,Production
309,4477,Lene Seested,Lene Seested,Casting,CASTING,false,Not set/not specified,0.6,Production,Production
309,4478,Eigil Jacobsen,Eigil Jacobsen,AssistantDirector,ASSISTANTDIRECTOR,false,Not set/not specified,0.6,Directing,Directing
309,4479,Morten Holm,Morten Holm,SoundDesigner,SOUNDDESIGNER,false,Not set/not specified,0.6,Sound,Sound
309,5986,Johan Mardell,Johan Mardell,CoProducer,COPRODUCER,false,Not set/not specified,0.6,Production,Production
309,6148,Dag Alveberg,Dag Alveberg,CoProducer,COPRODUCER,false,Not set/not specified,2.256,Production,Production
309,6149,Svend Abrahamsen,Svend Abrahamsen,CoProducer,COPRODUCER,false,Not set/not specified,0.6,Production,Production
309,1106172,Bruno Langiano,Bruno Langiano,FoleyArtist,FOLEYARTIST,false,Not set/not specified,0.6,Sound,Sound
309,1159925,Tove Jystrup,Tove Jystrup,PostProductionSupervisor,POSTPRODUCTIONSUPERVISOR,false,Not set/not specified,0.629,Crew,Crew
309,1351726,Ad Stoop,Ad Stoop,BoomOperator,BOOMOPERATOR,false,Not set/not specified,0.6,Sound,Sound
309,1400327,Peter Hjorth,Peter Hjorth,CameraOperator,CAMERAOPERATOR,false,Not set/not specified,1.159,Camera,Visual Effects
309,1400327,Peter Hjorth,Peter Hjorth,VisualEffectsSupervisor,VISUALEFFECTSSUPERVISOR,false,Not set/not specified,1.159,Visual Effects,Visual Effects
309,1425477,Nick Watson,Nick Watson,Other,OTHER,false,Male,0.6,Sound,Sound
309,1731346,Kasper Val Bjerregård Larsen,Kasper Val Bjerregård Larsen,SoundEngineer,SOUNDENGINEER,false,Not set/not specified,0.6,Sound,Sound
309,2271881,Lars Høgsted,Lars Høgsted,StillPhotographer,STILLPHOTOGRAPHER,false,Male,0.6,Camera,Camera
309,3645243,Thomas Caspersen,Thomas Caspersen,Other,OTHER,false,Not set/not specified,0.6,Editing,Editing
309,3645245,Jan Gundtofte-Bruun,Jan Gundtofte-Bruun,Other,OTHER,false,Not set/not specified,0.6,Editing,Editing
