movieid,castid,name,originalname,character,isadult,gender,popularity,knownfordepartment
402,4201,Wayne Knight,Wayne Knight,John Correli,false,Male,18.279,Acting
402,1473,Daniel von Bargen,Daniel von Bargen,Lt. Marty Nilsen,false,Male,11.255,Acting
402,537,Stephen Tobolowsky,Stephen Tobolowsky,Dr. Lamott,false,Male,16.352,Acting
402,10488,Benjamin Mouton,Benjamin Mouton,Harrigan,false,Male,3.829,Acting
402,10489,Jack McGee,Jack McGee,Sheriff,false,Male,6.717,Acting
402,10490,Bill Cable,Bill Cable,Johnny Boz,true,Male,3.553,Acting
402,163742,Stephen Rowe,Stephen Rowe,Internal Affairs Investigator,false,Male,2.744,Acting
402,12644,Mitch Pileggi,Mitch Pileggi,Internal Affairs Investigator,false,Male,9.49,Acting
402,62595,Mary Pat Gleason,Mary Pat Gleason,Juvenile Officer,false,Female,3.304,Acting
402,51754,Freda Foh Shen,Freda Foh Shen,Berkeley Registrar,false,Female,5.319,Acting
402,21383,William Duff-Griffin,William Duff-Griffin,Dr. Myron,false,Male,1.708,Acting
402,8986,James Rebhorn,James Rebhorn,Dr. McElwaine,false,Male,13.274,Acting
402,64236,David Wells,David Wells,Polygraph Examiner,false,Male,1.238,Acting
402,1089417,Mary Ann Rodgers,Mary Ann Rodgers,Nurse,false,Female,0.6,Acting
402,154114,Adilah Barnes,Adilah Barnes,Nurse,false,Female,1.4,Acting
402,6329,Irene Olga López,Irene Olga López,Maid,false,Female,3.784,Acting
402,80615,Juanita Jennings,Juanita Jennings,Receptionist,false,Female,6.299,Acting
402,1089418,Craig C. Lewis,Craig C. Lewis,Bartender / Police Bar,false,Male,0.6,Acting
402,77017,Michael David Lally,Michael David Lally,Detective,false,Male,0.629,Acting
402,1005,Peter Appel,Peter Appel,Detective,false,Male,6.352,Acting
402,1089421,Michael Halton,Michael Halton,Bartender / Country Western Bar,false,Male,0.98,Acting
402,172603,Keith McDaniel,Keith McDaniel,Featured Dancer,false,Male,0.6,Acting
402,83109,Eric Poppick,Eric Poppick,Coroner\'s Guy,false,Male,1.96,Acting
402,1089422,Ron Cacas,Ron Cacas,Policeman,false,Male,1.114,Acting
402,1228677,Kayla Blake,Kayla Blake,Roxy\'s Friend,false,Female,3.34,Acting
402,1234009,Bradford English,Bradford English,Campus Policeman,false,Male,3.79,Acting
402,67519,Ashlyn Gere,Ashlyn Gere,Body Double,true,Female,11.326,Acting
402,1318686,Jeanne Basone,Jeanne Basone,(unconfirmed),false,Not set/not specified,2.391,Acting
402,2642885,Doreen Foo Croft,Doreen Foo Croft,(unconfirmed),false,Not set/not specified,0.6,Acting
402,2642889,Christa Connor,Christa Connor,Disco Patron (uncredited),false,Not set/not specified,0.6,Acting
402,41227,Anne Lockhart,Anne Lockhart,Disco Patron (uncredited),false,Female,2.269,Acting
402,2633862,Patricia Anne Isgate-Hayward,Patricia Anne Isgate-Hayward,Classmate,false,Not set/not specified,0.6,Acting
402,3600379,Ken Liebenson,Ken Liebenson,Doo Wah Riders,false,Not set/not specified,0.6,Acting
402,3600380,Lindy Rasmusson,Lindy Rasmusson,Doo Wah Riders,false,Not set/not specified,0.6,Acting
402,42624,Byron Berline,Byron Berline,Doo Wah Riders,false,Male,0.6,Sound
402,3600381,Eddie Dunbar,Eddie Dunbar,Doo Wah Riders,false,Not set/not specified,0.6,Acting
402,1978805,Tom McKibbin,Tom McKibbin,Doo Wah Riders,false,Not set/not specified,0.6,Lighting
402,1497046,Julia Bond,Julia Bond,Hand Puppet Model,false,Female,0.6,Acting
402,2874096,Dave LaBrucherie,Dave LaBrucherie,Driver (uncredited),false,Not set/not specified,0.6,Acting
402,1215844,Pui Fan Lee,Pui Fan Lee,Mrs. Rollins (uncredited),false,Female,4.583,Acting
402,204993,Andy Rolfes,Andy Rolfes,Police Officer (uncredited),false,Male,0.98,Acting
402,3600382,Bob Sallese,Bob Sallese,Internal Affairs Detective (uncredited,false,Not set/not specified,0.6,Acting
402,1854416,Theodore Carl Soderberg,Theodore Carl Soderberg,Disco Bartender (uncredited),false,Male,1.4,Acting
402,1590725,Damon Stout,Damon Stout,Disco Patron (uncredited),false,Male,0.6,Writing
402,3600383,Chase Watson,Chase Watson,Disco Patron (uncredited),false,Not set/not specified,0.6,Acting
403,192,Morgan Freeman,Morgan Freeman,Hoke Colburn,false,Male,55.805,Acting
403,5698,Jessica Tandy,Jessica Tandy,Daisy Werthan,false,Female,7.819,Acting
403,707,Dan Aykroyd,Dan Aykroyd,Boolie Werthan,false,Male,21.914,Acting
403,5699,Patti LuPone,Patti LuPone,Florine Werthan,false,Female,8.028,Acting
403,5700,Esther Rolle,Esther Rolle,Idella,false,Female,4.395,Acting
403,5701,Joann Havrilla,Joann Havrilla,Miss McClatchey,false,Not set/not specified,1.124,Acting
403,5702,William Hall Jr.,William Hall Jr.,Oscar,false,Not set/not specified,0.6,Acting
403,1403815,Alvin M. Sugarman,Alvin M. Sugarman,Dr. Weil,false,Not set/not specified,0.608,Acting
403,5703,Clarice F. Geigerman,Clarice F. Geigerman,Nonie,false,Not set/not specified,1.38,Acting
403,5704,Muriel Moore,Muriel Moore,Miriam,false,Female,2.543,Acting
403,5705,Sylvia Kaler,Sylvia Kaler,Beulah,false,Not set/not specified,1.094,Acting
403,1403817,Carolyn Gold,Carolyn Gold,Neighbor Lady,false,Not set/not specified,0.6,Acting
403,937317,Crystal Fox,Crystal Fox,Katie Bell,false,Female,10.51,Acting
403,43992,Bob Hannah,Bob Hannah,Red Mitchell,false,Male,2.188,Acting
403,1472,Ray McKinnon,Ray McKinnon,Trooper #1,false,Male,15.631,Acting
403,2671704,Ashley Josey,Ashley Josey,Trooper #2,false,Not set/not specified,1.4,Acting
403,2671705,Jack Rousso,Jack Rousso,Slick,false,Not set/not specified,0.6,Acting
403,2671706,Fred Faser,Fred Faser,Insurance Agent,false,Not set/not specified,0.6,Acting
403,2671707,Indra A. Thomas,Indra A. Thomas,Soloist,false,Not set/not specified,0.6,Acting
403,1864818,Trilby Beresford,Trilby Beresford,Child (uncredited),false,Female,1.128,Writing
403,2671708,Dean DuBois,Dean DuBois,Commerce Club Member (uncredited),false,Not set/not specified,0.6,Acting
403,2671709,Jay Freer,Jay Freer,Extra at MLK Speech (uncredited),false,Not set/not specified,0.6,Acting
403,2088478,Jen Harper,Jen Harper,Biltmore Hotel Dinner Guest (uncredited),false,Female,2.332,Acting
403,1107983,Martin Luther King Jr.,Martin Luther King Jr.,Himself (voice) (archive footage) (uncredited),false,Male,1.708,Acting
403,569901,D. Taylor Loeb,D. Taylor Loeb,Girl at Temple (uncredited),false,Female,1.4,Acting
404,5605,Richard Farnsworth,Richard Farnsworth,Alvin Straight,false,Male,12.688,Acting
404,5606,Sissy Spacek,Sissy Spacek,Rose Straight,false,Female,20.52,Acting
404,5607,Jane Galloway Heitz,Jane Galloway Heitz,"Dorothy, Straight\'s Next-Door Neighbor",false,Female,1.4,Acting
404,5608,Joseph A. Carpenter,Joseph A. Carpenter,Bud,false,Not set/not specified,0.6,Acting
404,5609,Donald Wiegert,Donald Wiegert,Sig,false,Not set/not specified,1.094,Acting
404,5610,Tracey Maloney,Tracey Maloney,Nurse,false,Not set/not specified,1.102,Production
404,5611,Dan Flannery,Dan Flannery,Doctor Gibbons,false,Not set/not specified,0.6,Acting
404,5612,Ed Grennan,Ed Grennan,Pete,false,Not set/not specified,0.6,Acting
404,5613,Jack Walsh,Jack Walsh,Apple,false,Male,0.759,Acting
404,5614,Gil Pearson,Gil Pearson,Sun Ray Tours Bus Driver,false,Not set/not specified,0.6,Acting
404,5615,Barbara June Patterson,Barbara June Patterson,Woman on Bus,false,Not set/not specified,0.6,Acting
404,5616,Everett McGill,Everett McGill,Tom the John Deere Dealer,false,Male,6.137,Acting
404,5617,James Cada,James Cada,"Danny Riordan, Clermont Resident",false,Male,0.652,Acting
404,3912,Sally Wingert,Sally Wingert,"Darla Riordan, Clermont Resident",false,Not set/not specified,1.989,Acting
404,5618,Barbara Kingsley,Barbara Kingsley,"Janet Johnson, Clermont Resident",false,Not set/not specified,4.604,Acting
404,5619,Jim Haun,Jim Haun,"Johnny Johnson, Clermont Resident",false,Not set/not specified,0.84,Acting
404,5620,Kevin Farley,Kevin Farley,Harald Olsen,false,Male,10.392,Acting
404,5621,John Farley,John Farley,Thorvald Olsen,false,Male,3.962,Acting
404,5622,Leroy Swadley,Leroy Swadley,Bar Patron,false,Not set/not specified,0.6,Acting
404,5623,Ralph Feldhacker,Ralph Feldhacker,Farmer on Tractor,false,Not set/not specified,0.6,Acting
404,5048,Harry Dean Stanton,Harry Dean Stanton,"Lyle Straight, Alvin\'s Brother",false,Male,8.945,Acting
404,5675,Anastasia Webb,Anastasia Webb,Crystal,false,Not set/not specified,0.6,Acting
404,5677,John Lordan,John Lordan,Priest,false,Male,1.094,Acting
404,1695842,Matt Guidry,Matt Guidry,Steve,false,Not set/not specified,0.6,Acting
404,185454,Wiley Harker,Wiley Harker,Verlyn Heller,false,Male,1.219,Acting
405,5401,Anthony Quinn,Anthony Quinn,Zampanò,false,Male,20.201,Acting
405,5402,Giulietta Masina,Giulietta Masina,Gelsomina,false,Female,3.905,Acting
405,5403,Richard Basehart,Richard Basehart,Il \'Matto\',false,Male,11.42,Acting
405,5404,Aldo Silvani,Aldo Silvani,Il Signor Giraffa,false,Male,1.708,Acting
405,5405,Marcella Rovere,Marcella Rovere,La Vedova,false,Not set/not specified,1.96,Acting
405,5406,Lidia Venturini,Lidia Venturini,La Suorina,false,Female,1.834,Acting
405,5407,Gustavo Giorgi,Gustavo Giorgi,(uncredited),false,Not set/not specified,0.98,Acting
405,5408,Yami Kamadeva,Yami Kamadeva,Prostitute (uncredited),false,Not set/not specified,0.753,Acting
405,5409,Mario Passante,Mario Passante,Waiter (uncredited),false,Not set/not specified,2.823,Acting
405,5410,Anna Primula,Anna Primula,Gelsomina\'s Mother (uncredited),false,Not set/not specified,0.6,Acting
405,240913,Pietro Ceccarelli,Pietro Ceccarelli,Bartender (uncredited),false,Male,2.285,Acting
405,100956,Goffredo Unger,Goffredo Unger,Man Restraining Zampano from Attacking (uncredited),false,Male,1.22,Acting
405,72662,Nazzareno Zamperla,Nazzareno Zamperla,Man Restraining Zampano from Attacking (uncredited),false,Male,5.622,Acting
405,2202798,Giovanna Galli,Giovanna Galli,Prostitute (uncredited),false,Not set/not specified,1.38,Acting
406,1925,Vincent Cassel,Vincent Cassel,Vinz,false,Male,17.524,Acting
406,5418,Hubert Koundé,Hubert Koundé,Hubert,false,Male,3.43,Acting
406,5419,Saïd Taghmaoui,Saïd Taghmaoui,Saïd,false,Male,8.139,Acting
406,5420,Abdel Ahmed Ghili,Abdel Ahmed Ghili,Abdel,false,Male,4.43,Acting
406,72270,Souleymane Dicko,Souleymane Dicko,Santo,false,Male,0.741,Acting
406,5423,Joseph Momo,Joseph Momo,Ordinary Man,false,Not set/not specified,1.632,Acting
406,5424,Héloïse Rauth,Héloïse Rauth,Sarah,false,Not set/not specified,1.566,Acting
406,1347614,Rywka Wajsbrot,Rywka Wajsbrot,Vinz\'s Grandmother,false,Not set/not specified,0.694,Acting
406,1347615,Olga Abrego,Olga Abrego,Vinz\'s Aunt,false,Not set/not specified,1.473,Acting
406,579488,Laurent Labasse,Laurent Labasse,Cook,false,Not set/not specified,1.96,Acting
406,64546,Choukri Gabteni,Choukri Gabteni,Saïd\'s Brother,false,Not set/not specified,1.38,Acting
406,2623427,Nabil Ben Mhamed,Nabil Ben Mhamed,Joking Boy,false,Not set/not specified,0.6,Acting
406,5442,Benoît Magimel,Benoît Magimel,Benoît,false,Male,9.835,Acting
406,2623429,Médard Niang,Médard Niang,Médard,false,Not set/not specified,1.22,Acting
406,2623400,Arash Mansour,Arash Mansour,Arash,false,Not set/not specified,0.6,Production
406,2623430,Abdel-Moulah Boujdouni,Abdel-Moulah Boujdouni,Young Businessman,false,Not set/not specified,0.6,Acting
406,961888,Mathilde Vitry,Mathilde Vitry,Journalist,false,Female,1.16,Acting
406,572508,Christian Moro,Christian Moro,CRS TV Journalist,false,Male,1.38,Acting
406,5441,Edouard Montoute,Edouard Montoute,Darty,false,Male,5.369,Acting
406,2399927,JiBi,JiBi,Roundabout Man,false,Male,0.6,Acting
406,73387,Félicité Wouassi,Félicité Wouassi,Hubert\'s Mother,false,Female,1.614,Acting
406,2623439,Fatou Thioune,Fatou Thioune,Hubert\'s Sister,false,Not set/not specified,0.6,Acting
406,2018503,Thang-Long,Thang-Long,Grocer,false,Male,1.4,Acting
406,1178648,Cut Killer,Cut Killer,DJ,false,Male,0.694,Acting
406,2279613,Sabrina Houicha,Sabrina Houicha,Saïd\'s Sister,false,Not set/not specified,0.694,Acting
406,2623444,Sandor Weltmann,Sandor Weltmann,Vinz\'s Double,false,Not set/not specified,0.98,Acting
406,5440,François Levantal,François Levantal,\'Astérix\',false,Male,6.419,Acting
406,35075,Julie Mauduech,Julie Mauduech,Art Gallery Girl #1,false,Female,0.6,Acting
406,13688,Karin Viard,Karin Viard,Art Gallery Girl #2,false,Female,6.591,Acting
406,18204,Peter Kassovitz,Peter Kassovitz,Art Gallery Owner,false,Male,0.746,Directing
406,5425,Christophe Rossignon,Christophe Rossignon,Taxi Driver,false,Male,1.96,Production
406,5443,Vincent Lindon,Vincent Lindon,Really Drunk Man,false,Male,6.391,Acting
406,2406,Mathieu Kassovitz,Mathieu Kassovitz,Young Skin,false,Male,11.369,Acting
406,1848577,Anthony Souter,Anthony Souter,Skin #1,false,Not set/not specified,0.6,Acting
406,2623447,Florent Lavandeira,Florent Lavandeira,Skin #2,false,Not set/not specified,1.4,Acting
406,2623448,Teddy Marques,Teddy Marques,Skin #3,false,Not set/not specified,0.6,Acting
406,2623449,Samir Khelif,Samir Khelif,Skin #4,false,Not set/not specified,0.6,Acting
406,2133980,Tadek Lokcinski,Tadek Lokcinski,Toilette Man,false,Not set/not specified,1.4,Acting
406,5435,Virginie Montel,Virginie Montel,Subway Homeless,false,Female,0.615,Costume & Make-Up
406,231607,Andrée Damant,Andrée Damant,Concierge,false,Female,3.326,Acting
406,2623452,Marcel Marondo,Marcel Marondo,Club Bouncer,false,Not set/not specified,0.98,Acting
406,35076,Karim Belkhadra,Karim Belkhadra,Samir,false,Not set/not specified,1.244,Acting
406,2170,Marc Duret,Marc Duret,Inspector \'Notre-Dame\',false,Male,4.33,Acting
406,54330,Eric Pujol,Eric Pujol,Assistant Police Officer,false,Not set/not specified,0.6,Acting
406,5444,Philippe Nahon,Philippe Nahon,Roof Police Chief,false,Male,4.5,Acting
406,1175833,Sébastien Tavel,Sébastien Tavel,Hospital Young Police Officer,false,Male,1.38,Acting
406,145767,François Toumarkine,François Toumarkine,Hospital Police Chief,false,Male,0.766,Acting
406,2623455,José Dalmat,José Dalmat,Hospital Police Officer #1,false,Not set/not specified,0.6,Acting
406,5445,Zinedine Soualem,Zinedine Soualem,Paris Plainclothes Police Officer #1,false,Male,4.439,Acting
406,145302,Bernie Bonvoisin,Bernie Bonvoisin,Paris Plainclothes Police Officer #2,false,Male,3.08,Acting
406,2623456,Cyril Ancelin,Cyril Ancelin,Paris Plainclothes Police Officer #3,false,Not set/not specified,0.6,Acting
406,1563099,Patrick Médioni,Patrick Médioni,Cave CRS Officer,false,Male,1.579,Acting
406,5422,Solo,Solo,Santo,false,Male,0.6,Acting
407,5496,Mehmet Kurtuluş,Mehmet Kurtuluş,Gabriel,false,Male,4.025,Acting
407,5497,Aleksandar Jovanović,Aleksandar Jovanović,Bobby,false,Male,1.532,Acting
407,5498,Adam Bousdoukos,Adam Bousdoukos,Costa,false,Male,2.937,Acting
407,5499,Regula Grauwiller,Regula Grauwiller,Alice,false,Female,4.194,Acting
407,5500,İdil Üner,İdil Üner,Ceyda,false,Female,3.054,Acting
407,1856,Ralph Herforth,Ralph Herforth,Muhamer,false,Male,2.321,Acting
407,5124,Cem Akin,Cem Akin,Gabriels Bruder,false,Male,1.62,Acting
407,5554,Oscar Ortega Sánchez,Oscar Ortega Sánchez,Waffenhändler,false,Male,1.027,Acting
407,5599,Mustafa Enver Akin,Mustafa Enver Akin,Gabriels Vater,false,Not set/not specified,1.38,Acting
407,5600,Marc Hosemann,Marc Hosemann,Sven,false,Male,4.295,Acting
407,5125,Fatih Akın,Fatih Akın,Drogendealer Nejo,false,Male,1.234,Directing
408,5460,Adriana Caselotti,Adriana Caselotti,Snow White (voice) (uncredited),false,Female,5.778,Acting
408,288940,Lucille La Verne,Lucille La Verne,Queen / Witch (voice) (uncredited),false,Female,6.247,Acting
408,540747,Harry Stockwell,Harry Stockwell,Prince (voice) (uncredited),false,Male,2.503,Acting
408,5457,Roy Atwell,Roy Atwell,Doc (voice) (uncredited),false,Male,3.063,Acting
408,5462,Pinto Colvig,Pinto Colvig,Sleepy / Grumpy / Dopey (hiccups) (voice) (uncredited),false,Male,3.036,Acting
408,5465,Otis Harlan,Otis Harlan,Happy (voice) (uncredited),false,Male,1.138,Acting
408,364526,Scotty Mattraw,Scotty Mattraw,Bashful (voice) (uncredited),false,Not set/not specified,1.4,Acting
408,5464,Billy Gilbert,Billy Gilbert,Sneezy (voice) (uncredited),false,Male,7.826,Acting
408,5461,Eddie Collins,Eddie Collins,Dopey / Chipmunk and Squirrel Sneezes (voice) (uncredited),false,Male,4.812,Acting
408,18586,Moroni Olsen,Moroni Olsen,Magic Mirror (voice) (uncredited),false,Male,0.771,Acting
408,5458,Stuart Buchanan,Stuart Buchanan,Huntsman (voice) (uncredited),false,Not set/not specified,0.98,Acting
408,5463,Marion Darlington,Marion Darlington,Birds (voice) (uncredited),false,Female,6.451,Acting
408,523407,Purv Pullen,Purv Pullen,Birds (voice) (uncredited),false,Male,2.3,Acting
409,5469,Ralph Fiennes,Ralph Fiennes,Count László de Almásy,false,Male,35.664,Acting
409,1137,Juliette Binoche,Juliette Binoche,Hana,false,Female,20.675,Acting
409,5293,Willem Dafoe,Willem Dafoe,David Caravaggio,false,Male,41.331,Acting
409,5470,Kristin Scott Thomas,Kristin Scott Thomas,Katharine Clifton,false,Female,26.306,Acting
409,5471,Naveen Andrews,Naveen Andrews,Sikh Kip,false,Male,10.637,Acting
409,5472,Colin Firth,Colin Firth,Geoffrey Clifton,false,Male,19.428,Acting
409,5473,Julian Wadham,Julian Wadham,Madox,false,Male,4.991,Acting
409,5480,Torri Higginson,Torri Higginson,Mary,false,Female,13.741,Acting
409,920,Jürgen Prochnow,Jürgen Prochnow,Major Muller,false,Male,12.766,Acting
409,5474,Kevin Whately,Kevin Whately,Sgt. Hardy,false,Male,8.96,Acting
409,5475,Clive Merrison,Clive Merrison,Fenelon-Barnes,false,Male,3.802,Acting
409,5476,Nino Castelnuovo,Nino Castelnuovo,D\'Agostino,false,Male,9.072,Acting
409,5477,Hichem Rostom,Hichem Rostom,Fouad,false,Male,1.96,Acting
409,5478,Peter Rühring,Peter Rühring,Bermann,false,Male,0.6,Acting
409,5479,Geordie Johnson,Geordie Johnson,Oliver,false,Male,2.317,Acting
409,5481,Liisa Repo-Martell,Liisa Repo-Martell,Jan,false,Female,13.564,Acting
409,5482,Raymond Coulthard,Raymond Coulthard,Rupert Douglas,false,Male,4.243,Acting
409,5483,Philip Whitchurch,Philip Whitchurch,Corporal Dade,false,Male,1.096,Acting
409,173666,Jason Done,Jason Done,Kiss Me Soldier,false,Male,3.732,Acting
409,218356,Roger Morlidge,Roger Morlidge,Sergeant - Desert Train,false,Male,2.92,Acting
409,116976,Simon Sherlock,Simon Sherlock,Private - Desert Train,false,Male,2.642,Acting
409,3702,Sebastian Schipper,Sebastian Schipper,Interrogation Room Soldier,false,Male,11.402,Acting
409,1606898,Fritz Eggert,Fritz Eggert,Interrogation Room Soldier,false,Not set/not specified,0.98,Acting
409,1074501,Sonia Mankaï,Sonia Mankaï,Arab Nurse,false,Not set/not specified,0.6,Acting
409,68024,Rim Turkhi,Rim Turkhi,Aicha,false,Not set/not specified,0.6,Acting
409,22184,Sebastian Rudolph,Sebastian Rudolph,Officer In Square,false,Male,5.538,Acting
409,1606900,Thoraya Sehill,Thoraya Sehill,Interpreter In Square,false,Not set/not specified,0.6,Acting
409,230275,Sondos Belhassen,Sondos Belhassen,Woman with Baby In Square,false,Female,2.423,Acting
409,214794,Gregor Truter,Gregor Truter,Corporal - El Taj,false,Male,3.172,Acting
409,1159594,Salah Miled,Salah Miled,Bedouin Doctor,false,Not set/not specified,0.828,Acting
409,1356023,Abdellatif Hamrouni,Abdellatif Hamrouni,Ancient Arab,false,Male,0.98,Acting
409,1606902,Samy Azaiez,Samy Azaiez,Kamal,false,Not set/not specified,0.6,Acting
409,1606903,Habib Chetoui,Habib Chetoui,Al Auf,false,Not set/not specified,0.6,Acting
409,1606904,Philippa Day,Philippa Day,Officer\'s Wife,false,Not set/not specified,0.6,Acting
409,108620,Amanda Walker,Amanda Walker,Lady Hampton,false,Female,1.706,Acting
409,1606905,Paul Kant,Paul Kant,Sir Ronald Hampton,false,Not set/not specified,1.4,Acting
409,5940,Matthew Ferguson,Matthew Ferguson,Young Canadian Soldier,false,Male,8.602,Acting
409,47486,Anthony Smee,Anthony Smee,Beach Interrogation Officer,false,Male,1.4,Acting
409,93177,Lee Ross,Lee Ross,Spalding,false,Male,7.114,Acting
409,109874,Dominic Mafham,Dominic Mafham,Officer - El Taj,false,Male,4.232,Acting
410,5510,Inka Friedrich,Inka Friedrich,Katrin Engel,false,Female,4.701,Acting
410,5511,Nadja Uhl,Nadja Uhl,Nike,false,Female,4.588,Acting
410,5512,Andreas Schmidt,Andreas Schmidt,Ronald,false,Male,2.136,Acting
410,5514,Vincent Redetzki,Vincent Redetzki,Max,false,Male,12.732,Acting
410,5513,Stephanie Schönfeld,Stephanie Schönfeld,Tina,false,Female,3.077,Acting
410,5515,Christel Peters,Christel Peters,Helene,false,Female,1.4,Acting
410,5516,Kurt Radeke,Kurt Radeke,Oskar,false,Male,1.553,Acting
410,5517,Hannes Stelzer,Hannes Stelzer,Herr Neumann,false,Male,1.063,Acting
410,5518,Barbara Bachmann,Barbara Bachmann,Barbara Bachmann ..,false,Not set/not specified,0.6,Acting
410,5522,Traute Hoess,Traute Hoess,Chefin Agentur,false,Female,0.84,Acting
410,5523,Veit Schubert,Veit Schubert,Apotheker,false,Not set/not specified,0.6,Acting
410,1323318,Olaf Burmeister,Olaf Burmeister,Vorzimmermann,false,Male,1.708,Acting
411,5527,Skandar Keynes,Skandar Keynes,Edmund Pevensie,false,Male,30.58,Acting
411,5526,Georgie Henley,Georgie Henley,Lucy Pevensie,false,Female,24.287,Acting
411,5528,William Moseley,William Moseley,Peter Pevensie,false,Male,27.22,Acting
411,5529,Anna Popplewell,Anna Popplewell,Susan Pevensie,false,Female,33.823,Acting
411,3063,Tilda Swinton,Tilda Swinton,White Witch,false,Female,36.775,Acting
411,5530,James McAvoy,James McAvoy,Mr. Tumnus,false,Male,46.812,Acting
411,388,Jim Broadbent,Jim Broadbent,Professor Kirke,false,Male,13.25,Acting
411,5531,Kiran Shah,Kiran Shah,Ginarrbrik,false,Male,4.774,Acting
411,2467,James Cosmo,James Cosmo,Father Christmas,false,Male,8.213,Acting
411,5532,Judy McIntosh,Judy McIntosh,Mrs. Pevensie,false,Female,3.815,Acting
411,5533,Elizabeth Hawthorne,Elizabeth Hawthorne,Mrs. MacReady,false,Female,4.146,Acting
411,5534,Patrick Kake,Patrick Kake,Oreius,false,Male,6.892,Acting
411,25134,Shane Rangi,Shane Rangi,General Otmin,false,Male,1.148,Acting
411,1493805,Brandon Cook,Brandon Cook,Boy on Train,false,Not set/not specified,0.6,Editing
