movieid,crewid,name,originalname,job,role,isadult,gender,popularity,department,knownfordepartment
3003,132638,Jonathan Costelloe,Jonathan Costelloe,StuntDouble,STUNTDOUBLE,false,Not set/not specified,0.6,Crew,Crew
3003,132639,Allan Poppleton,Allan Poppleton,StuntDouble,STUNTDOUBLE,false,Male,2.236,Crew,Crew
3003,196890,Lee Morris,Lee Morris,LineProducer,LINEPRODUCER,false,Male,1.4,Production,Production
3003,226504,Tim Wong,Tim Wong,Stunts,STUNTS,false,Male,2.647,Crew,Crew
3003,544382,Kate Harwood,Kate Harwood,ExecutiveProducer,EXECUTIVEPRODUCER,false,Female,1.38,Production,Production
3003,552093,Craig Dunn,Craig Dunn,StuntDouble,STUNTDOUBLE,false,Not set/not specified,0.6,Crew,Acting
3003,1022863,Jane Tranter,Jane Tranter,ExecutiveProducer,EXECUTIVEPRODUCER,false,Female,1.943,Production,Production
3003,1079558,Augie Davis,Augie Davis,StuntCoordinator,STUNTCOORDINATOR,false,Not set/not specified,2.107,Crew,Crew
3003,1157595,Nick McKinless,Nick McKinless,Stunts,STUNTS,false,Not set/not specified,0.84,Crew,Acting
3003,1179792,Tim Haines,Tim Haines,CoProducer,COPRODUCER,false,Not set/not specified,0.6,Production,Production
3003,1220513,Emilio Nunez,Emilio Nunez,SupervisingProducer,SUPERVISINGPRODUCER,false,Not set/not specified,0.6,Production,Production
3003,1312285,James Keast,James Keast,CostumeDesign,COSTUMEDESIGN,false,Not set/not specified,0.98,Costume & Make-Up,Costume & Make-Up
3003,1357178,Ric Anderson,Ric Anderson,Stunts,STUNTS,false,Not set/not specified,0.6,Crew,Crew
3003,1357180,Angela Moore,Angela Moore,StuntDouble,STUNTDOUBLE,false,Female,0.6,Crew,Crew
3003,1476976,Sheree Swords,Sheree Swords,StuntDouble,STUNTDOUBLE,false,Not set/not specified,0.6,Crew,Crew
3003,1544920,Trevor Bau,Trevor Bau,Stunts,STUNTS,false,Not set/not specified,0.6,Crew,Crew
3003,1628130,Rodney Cook,Rodney Cook,Stunts,STUNTS,false,Male,1.4,Crew,Acting
3003,1830633,Kyle Gardiner,Kyle Gardiner,Stunts,STUNTS,false,Male,1.166,Crew,Crew
3003,1871661,Mick Corrigan,Mick Corrigan,Stunts,STUNTS,false,Not set/not specified,0.98,Crew,Crew
3003,2217117,Mickey Lennon,Mickey Lennon,PropertyMaster,PROPERTYMASTER,false,Not set/not specified,0.6,Art,Art
3003,2248716,Renee Bowen,Renee Bowen,StuntDouble,STUNTDOUBLE,false,Female,1.388,Crew,Crew
3003,2799624,Keir Beck,Keir Beck,Stunts,STUNTS,false,Not set/not specified,0.6,Crew,Crew
3004,5556,Giuseppe Ruzzolini,Giuseppe Ruzzolini,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Not set/not specified,0.676,Camera,Camera
3004,5559,Franco Carretti,Franco Carretti,CostumeDesign,COSTUMEDESIGN,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
3004,24848,Giancarlo Cappelli,Giancarlo Cappelli,Editor,EDITOR,false,Not set/not specified,0.6,Editing,Editing
3004,29494,Nicolas Gessner,Nicolas Gessner,Director,DIRECTOR,false,Male,0.833,Directing,Directing
3004,29494,Nicolas Gessner,Nicolas Gessner,Author,AUTHOR,false,Male,0.833,Writing,Directing
3004,29495,Antonio Altoviti,Antonio Altoviti,Author,AUTHOR,false,Not set/not specified,1.03,Writing,Production
3004,29496,Marc Behm,Marc Behm,Author,AUTHOR,false,Male,0.608,Writing,Writing
3004,29497,Lucia Drudi Demby,Lucia Drudi Demby,Author,AUTHOR,false,Female,1.662,Writing,Writing
3004,29498,Luciano Lucignani,Luciano Lucignani,Author,AUTHOR,false,Not set/not specified,1.38,Writing,Writing
3004,29499,Denis Norden,Denis Norden,Author,AUTHOR,false,Not set/not specified,0.708,Writing,Acting
3004,29500,Carlo Rustichelli,Carlo Rustichelli,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Male,0.699,Sound,Sound
3004,29501,Stelvio Cipriani,Stelvio Cipriani,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Male,1.314,Sound,Sound
3004,29502,Piero Poletto,Piero Poletto,ProductionDesign,PRODUCTIONDESIGN,false,Male,0.6,Art,Art
3004,29503,Maurice Rootes,Maurice Rootes,Editor,EDITOR,false,Not set/not specified,0.6,Editing,Editing
3004,94371,Ilya Ilf,Ilya Ilf,Novel,NOVEL,false,Male,0.98,Writing,Writing
3004,1118227,Yevgeni Petrov,Yevgeni Petrov,Novel,NOVEL,false,Male,0.6,Writing,Writing
3006,29530,Otis Turner,Otis Turner,Director,DIRECTOR,false,Not set/not specified,1.62,Directing,Directing
3006,29530,Otis Turner,Otis Turner,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Not set/not specified,1.62,Camera,Directing
3006,29531,George F. Fish,George F. Fish,Screenplay,SCREENPLAY,false,Not set/not specified,0.6,Writing,Writing
3006,29531,George F. Fish,George F. Fish,CreativeProducer,CREATIVEPRODUCER,false,Not set/not specified,0.6,Writing,Writing
3006,29532,Luella Forepaugh,Luella Forepaugh,Screenplay,SCREENPLAY,false,Not set/not specified,0.6,Writing,Writing
3006,29532,Luella Forepaugh,Luella Forepaugh,CreativeProducer,CREATIVEPRODUCER,false,Not set/not specified,0.6,Writing,Writing
3006,29533,Robert Louis Stevenson,Robert Louis Stevenson,Novel,NOVEL,false,Male,2.67,Writing,Writing
3006,29534,Thomas Russell Sullivan,Thomas Russell Sullivan,Screenplay,SCREENPLAY,false,Male,0.6,Writing,Writing
3006,29535,William Nicholas Selig,William Nicholas Selig,Producer,PRODUCER,false,Not set/not specified,0.6,Production,Production
3007,68,Fritz Lang,Fritz Lang,Screenplay,SCREENPLAY,false,Male,8.928,Writing,Directing
3007,68,Fritz Lang,Fritz Lang,Director,DIRECTOR,false,Male,8.928,Directing,Directing
3007,68,Fritz Lang,Fritz Lang,Producer,PRODUCER,false,Male,8.928,Production,Directing
3007,157,Thea von Harbou,Thea von Harbou,Author,AUTHOR,false,Female,2.344,Writing,Writing
3007,12320,Karl Vollbrecht,Karl Vollbrecht,ArtDirection,ARTDIRECTION,false,Male,0.694,Art,Art
3007,13887,Otto Hunte,Otto Hunte,ArtDirection,ARTDIRECTION,false,Not set/not specified,0.6,Art,Art
3007,12319,Emil Hasler,Emil Hasler,ArtDirection,ARTDIRECTION,false,Male,0.656,Art,Art
3007,12365,Konstantin Irmen-Tschet,Konstantin Irmen-Tschet,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,0.6,Camera,Camera
3007,12365,Konstantin Irmen-Tschet,Konstantin Irmen-Tschet,SpecialEffects,SPECIALEFFECTS,false,Male,0.6,Crew,Camera
3007,29120,Willy Schmidt-Gentner,Willy Schmidt-Gentner,Music,MUSIC,false,Male,1.4,Sound,Sound
3007,29547,Hermann Oberth,Hermann Oberth,Screenplay,SCREENPLAY,false,Not set/not specified,1.96,Writing,Writing
3007,29548,Curt Courant,Curt Courant,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,0.6,Camera,Camera
3007,29549,Oskar Fischinger,Oskar Fischinger,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,2.114,Camera,Directing
3007,29549,Oskar Fischinger,Oskar Fischinger,SpecialEffects,SPECIALEFFECTS,false,Male,2.114,Crew,Directing
3007,29550,Otto Kanturek,Otto Kanturek,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,0.6,Camera,Camera
3007,29551,Joseph Danilowatz,Joseph Danilowatz,ArtDirection,ARTDIRECTION,false,Not set/not specified,0.6,Art,Art
3007,29552,Prof. Gustav Wolff,Prof. Gustav Wolff,ArtDirection,ARTDIRECTION,false,Not set/not specified,0.6,Art,Art
3007,29553,Horst von Harbou,Horst von Harbou,StillPhotographer,STILLPHOTOGRAPHER,false,Not set/not specified,0.6,Camera,Camera
3008,14227,Jules Dassin,Jules Dassin,Screenplay,SCREENPLAY,false,Male,2.744,Writing,Directing
3008,14227,Jules Dassin,Jules Dassin,Director,DIRECTOR,false,Male,2.744,Directing,Directing
3008,14227,Jules Dassin,Jules Dassin,Producer,PRODUCER,false,Male,2.744,Production,Directing
3008,14235,Roger Dwyre,Roger Dwyre,Editor,EDITOR,false,Not set/not specified,2.124,Editing,Editing
3008,29905,Marguerite Duras,Marguerite Duras,Screenplay,SCREENPLAY,false,Female,4.225,Writing,Directing
3008,29905,Marguerite Duras,Marguerite Duras,Novel,NOVEL,false,Female,4.225,Writing,Directing
3008,29906,Gábor Pogány,Gábor Pogány,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,1.22,Camera,Camera
3008,37361,Anatole Litvak,Anatole Litvak,Producer,PRODUCER,false,Male,1.38,Production,Directing
3008,1170735,Enrique Alarcón,Enrique Alarcón,ArtDirection,ARTDIRECTION,false,Male,0.694,Art,Art
3008,1173120,Cristóbal Halffter,Cristóbal Halffter,Music,MUSIC,false,Not set/not specified,0.6,Sound,Sound
3009,40,Orson Welles,Orson Welles,Screenplay,SCREENPLAY,false,Male,8.375,Writing,Directing
3009,40,Orson Welles,Orson Welles,Director,DIRECTOR,false,Male,8.375,Directing,Directing
3009,40,Orson Welles,Orson Welles,Editor,EDITOR,false,Male,8.375,Editing,Directing
3009,2596,Robert Fraisse,Robert Fraisse,SecondAssistantCamera,SECONDASSISTANTCAMERA,false,Male,2.421,Camera,Camera
3009,3570,Jean Mandaroux,Jean Mandaroux,ProductionDesign,PRODUCTIONDESIGN,false,Male,0.6,Art,Art
3009,14136,Frederick Muller,Frederick Muller,Editor,EDITOR,false,Male,0.6,Editing,Production
3009,14241,Jacques Lebreton,Jacques Lebreton,SoundMixer,SOUNDMIXER,false,Male,1.548,Sound,Sound
3009,14808,Edmond Richard,Edmond Richard,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,1.708,Camera,Camera
3009,18333,Roberto Perpignani,Roberto Perpignani,AssistantEditor,ASSISTANTEDITOR,false,Male,1.38,Editing,Editing
3009,19529,Jean Ledrut,Jean Ledrut,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Not set/not specified,0.6,Sound,Sound
3009,26357,Guy Villette,Guy Villette,Sound,SOUND,false,Male,0.84,Sound,Sound
3009,29537,Alexander Salkind,Alexander Salkind,Producer,PRODUCER,false,Male,1.439,Production,Production
3009,30717,Franz Kafka,Franz Kafka,Novel,NOVEL,false,Male,0.84,Writing,Writing
3009,30718,Yvonne Martin,Yvonne Martin,Editor,EDITOR,false,Female,0.6,Editing,Editing
3009,41713,Marc Maurette,Marc Maurette,AssistantDirector,ASSISTANTDIRECTOR,false,Not set/not specified,0.6,Directing,Production
3009,40581,Paul Laffargue,Paul Laffargue,ProductionDirector,PRODUCTIONDIRECTOR,false,Not set/not specified,0.968,Production,Production
3009,54368,Urbain Loiseau,Urbain Loiseau,SoundAssistant,SOUNDASSISTANT,false,Male,0.6,Sound,Sound
3009,67964,Gérard Pollicand,Gérard Pollicand,AssociateEditor,ASSOCIATEEDITOR,false,Male,0.6,Editing,Editing
3009,72058,Michael Salkind,Michael Salkind,Producer,PRODUCER,false,Not set/not specified,0.6,Production,Production
3009,1089247,Alexander Alexeieff,Alexander Alexeieff,Animation,ANIMATION,false,Male,1.708,Visual Effects,Directing
3009,1331422,Denise Baby,Denise Baby,SpecialEffects,SPECIALEFFECTS,false,Not set/not specified,0.6,Crew,Editing
3009,1350121,Paul Seban,Paul Seban,AssistantDirector,ASSISTANTDIRECTOR,false,Not set/not specified,0.6,Directing,Directing
3009,1446146,Roger Corbeau,Roger Corbeau,StillPhotographer,STILLPHOTOGRAPHER,false,Not set/not specified,0.6,Camera,Camera
3009,1548518,Max Dulac,Max Dulac,AssistantCamera,ASSISTANTCAMERA,false,Not set/not specified,0.6,Camera,Camera
3009,1614601,Julien Coutelier,Julien Coutelier,Sound,SOUND,false,Male,1.38,Sound,Sound
3009,1675427,Guy Maillet,Guy Maillet,SoundAssistant,SOUNDASSISTANT,false,Male,0.6,Sound,Sound
3009,1681120,Robert Florat,Robert Florat,ProductionManager,PRODUCTIONMANAGER,false,Not set/not specified,0.6,Production,Production
3009,1759423,Adolphe Charlet,Adolphe Charlet,CameraOperator,CAMERAOPERATOR,false,Not set/not specified,0.6,Camera,Camera
3009,2056455,Louis Dor,Louis Dor,MakeupArtist,MAKEUPARTIST,false,Male,0.6,Costume & Make-Up,Costume & Make-Up
3009,2056457,Pierre Cholot,Pierre Cholot,Adaptation,ADAPTATION,false,Not set/not specified,0.6,Writing,Writing
3009,2177158,Helen Thibault,Helen Thibault,CostumeDesign,COSTUMEDESIGN,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
3009,2177159,Sophie Becker,Sophie Becker,AssistantDirector,ASSISTANTDIRECTOR,false,Not set/not specified,0.6,Directing,Directing
3009,2177160,Emile Blondé,Emile Blondé,AssistantUnitManager,ASSISTANTUNITMANAGER,false,Not set/not specified,1.38,Production,Production
3009,2177161,Philippe Dubail,Philippe Dubail,AssistantUnitManager,ASSISTANTUNITMANAGER,false,Not set/not specified,0.6,Production,Production
3009,2177162,Jacques Pignier,Jacques Pignier,UnitManager,UNITMANAGER,false,Not set/not specified,0.6,Production,Production
3009,2177163,Guy Maugin,Guy Maugin,LocationManager,LOCATIONMANAGER,false,Not set/not specified,0.6,Production,Production
3010,834,Otto Preminger,Otto Preminger,Director,DIRECTOR,false,Male,4.06,Directing,Directing
3010,834,Otto Preminger,Otto Preminger,Producer,PRODUCER,false,Male,4.06,Production,Directing
3010,871,Louis R. Loeffler,Louis R. Loeffler,Editor,EDITOR,false,Male,1.431,Editing,Editing
3010,3358,Lyle R. Wheeler,Lyle R. Wheeler,ProductionDesign,PRODUCTIONDESIGN,false,Male,2.369,Art,Art
3010,16193,Robert Jiras,Robert Jiras,MakeupArtist,MAKEUPARTIST,false,Not set/not specified,1.532,Costume & Make-Up,Costume & Make-Up
3010,9107,Harold Lewis,Harold Lewis,Sound,SOUND,false,Male,0.98,Sound,Sound
3010,9791,Ring Lardner, Jr.,Ring Lardner, Jr.,Screenplay,SCREENPLAY,false,Male,0.6,Writing,Writing
3010,13270,Leon Shamroy,Leon Shamroy,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,1.632,Camera,Camera
3010,13944,Walter Goss,Walter Goss,Sound,SOUND,false,Not set/not specified,0.98,Sound,Sound
3010,14879,Gene Callahan,Gene Callahan,SetDecoration,SETDECORATION,false,Male,0.6,Art,Art
3010,20139,Red Law,Red Law,Sound,SOUND,false,Not set/not specified,2.307,Sound,Sound
3010,20130,Martin C. Schute,Martin C. Schute,AssociateProducer,ASSOCIATEPRODUCER,false,Male,0.6,Production,Production
3010,20106,Peter Thornton,Peter Thornton,SoundEffectsEditor,SOUNDEFFECTSEDITOR,false,Not set/not specified,0.6,Sound,Editing
3010,30775,Henry Morton Robinson,Henry Morton Robinson,Novel,NOVEL,false,Not set/not specified,0.6,Writing,Writing
3010,30776,Robert Dozier,Robert Dozier,Screenplay,SCREENPLAY,false,Male,3.056,Writing,Writing
3010,30777,Jerome Moross,Jerome Moross,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Male,0.98,Sound,Sound
3010,29654,Dick Smith,Dick Smith,MakeupArtist,MAKEUPARTIST,false,Male,0.6,Costume & Make-Up,Costume & Make-Up
3010,103630,Roberto Fizz,Roberto Fizz,AssistantDirector,ASSISTANTDIRECTOR,false,Not set/not specified,0.6,Directing,Directing
3010,37902,Hermann Leitner,Hermann Leitner,AssistantDirector,ASSISTANTDIRECTOR,false,Male,0.695,Directing,Directing
3010,45430,Gerry O\'Hara,Gerry O\'Hara,AssistantDirector,ASSISTANTDIRECTOR,false,Male,1.4,Directing,Directing
3010,81386,Henry Weinberger,Henry Weinberger,ProductionManager,PRODUCTIONMANAGER,false,Not set/not specified,0.6,Production,Directing
3010,961284,Guy Luongo,Guy Luongo,ProductionManager,PRODUCTIONMANAGER,false,Male,0.6,Production,Production
3010,1000458,Maurice Seiderman,Maurice Seiderman,MakeupArtist,MAKEUPARTIST,false,Male,0.6,Costume & Make-Up,Costume & Make-Up
3010,1130912,Bill Barnes,Bill Barnes,Casting,CASTING,false,Not set/not specified,0.6,Production,Production
3010,1324933,Eva Monley,Eva Monley,ProductionManager,PRODUCTIONMANAGER,false,Female,0.6,Production,Production
3010,1343967,Donald Brooks,Donald Brooks,CostumeDesign,COSTUMEDESIGN,false,Not set/not specified,1.097,Costume & Make-Up,Costume & Make-Up
3010,1351553,Harrison Starr,Harrison Starr,ProductionManager,PRODUCTIONMANAGER,false,Not set/not specified,1.159,Production,Production
3010,1415420,Erich von Stroheim Jr.,Erich von Stroheim Jr.,AssistantDirector,ASSISTANTDIRECTOR,false,Male,1.4,Directing,Acting
3010,1427031,Frederic Jones,Frederic Jones,Hairdresser,HAIRDRESSER,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
3010,1431338,Italo Tomassi,Italo Tomassi,Painter,PAINTER,false,Not set/not specified,0.6,Art,Art
3010,1560753,Bryan Coates,Bryan Coates,AssistantDirector,ASSISTANTDIRECTOR,false,Not set/not specified,0.6,Directing,Production
3010,1581698,Otto Niedermoser,Otto Niedermoser,ArtDirection,ARTDIRECTION,false,Male,0.6,Art,Art
3010,1633320,Art Cole,Art Cole,PropertyMaster,PROPERTYMASTER,false,Not set/not specified,0.6,Art,Crew
3010,2265785,Fred Hall,Fred Hall,Gaffer,GAFFER,false,Male,0.828,Lighting,Lighting
3010,2427302,Joe Marks,Joe Marks,SecondAssistantDirector,SECONDASSISTANTDIRECTOR,false,Not set/not specified,0.6,Directing,Directing
3010,3082717,Paul Waldherr,Paul Waldherr,ProductionManager,PRODUCTIONMANAGER,false,Not set/not specified,0.6,Production,Production
3010,3233014,Bob Vietro,Bob Vietro,AssistantDirector,ASSISTANTDIRECTOR,false,Not set/not specified,0.6,Directing,Directing
3010,3238084,Fred Bockstahler,Fred Bockstahler,ConstructionGrip,CONSTRUCTIONGRIP,false,Not set/not specified,1.38,Art,Art
3010,3238086,Tom Frewer,Tom Frewer,PropertyMaster,PROPERTYMASTER,false,Not set/not specified,0.6,Art,Art
3010,3238087,Morris Feingold,Morris Feingold,Sound,SOUND,false,Not set/not specified,0.6,Sound,Sound
3011,6452,Burnett Guffey,Burnett Guffey,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,0.6,Camera,Camera
3011,7688,Ray Moyer,Ray Moyer,SetDecoration,SETDECORATION,false,Male,0.68,Art,Art
3011,14779,Dale Hennesy,Dale Hennesy,ProductionDesign,PRODUCTIONDESIGN,false,Male,1.4,Art,Art
3011,21011,Frank De Vol,Frank De Vol,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Male,0.676,Sound,Sound
3011,20601,Charles Nelson,Charles Nelson,Editor,EDITOR,false,Male,0.6,Editing,Editing
3011,29715,David Swift,David Swift,Screenplay,SCREENPLAY,false,Male,1.812,Writing,Writing
3011,29715,David Swift,David Swift,Director,DIRECTOR,false,Male,1.812,Directing,Writing
3011,29715,David Swift,David Swift,Producer,PRODUCER,false,Male,1.812,Production,Writing
3011,29716,Jack Finney,Jack Finney,Novel,NOVEL,false,Not set/not specified,5.944,Writing,Writing
3011,32098,Jacqueline Moreau,Jacqueline Moreau,CostumeDesign,COSTUMEDESIGN,false,Not set/not specified,0.98,Costume & Make-Up,Costume & Make-Up
3011,85843,James Fritzell,James Fritzell,Screenplay,SCREENPLAY,false,Male,0.6,Writing,Writing
3011,85844,Everett Greenbaum,Everett Greenbaum,Screenplay,SCREENPLAY,false,Male,0.972,Writing,Writing
3011,126027,James Z. Flaster,James Z. Flaster,Sound,SOUND,false,Not set/not specified,0.6,Sound,Sound
3011,126028,Charles J. Rice,Charles J. Rice,SoundSupervisor,SOUNDSUPERVISOR,false,Not set/not specified,0.6,Sound,Sound
3011,1087446,Robert Fuca,Robert Fuca,SetCostumer,SETCOSTUMER,false,Male,1.564,Costume & Make-Up,Costume & Make-Up
3011,1234200,Marvin Miller,Marvin Miller,AssociateProducer,ASSOCIATEPRODUCER,false,Not set/not specified,0.6,Production,Production
3011,1325580,Ben Lane,Ben Lane,MakeupSupervisor,MAKEUPSUPERVISOR,false,Male,1.4,Costume & Make-Up,Costume & Make-Up
3011,1940062,Ralph James Hall,Ralph James Hall,AssistantEditor,ASSISTANTEDITOR,false,Not set/not specified,0.6,Editing,Editing
3011,2719226,R. Robert Rosenbaum,R. Robert Rosenbaum,AssistantDirector,ASSISTANTDIRECTOR,false,Not set/not specified,0.6,Directing,Directing
3011,3064747,Micheline,Micheline,CostumeDesign,COSTUMEDESIGN,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
3012,255,Winston Ryder,Winston Ryder,SoundEditor,SOUNDEDITOR,false,Not set/not specified,4.888,Sound,Sound
3012,4066,Carl Foreman,Carl Foreman,Screenplay,SCREENPLAY,false,Male,1.96,Writing,Writing
3012,4066,Carl Foreman,Carl Foreman,Director,DIRECTOR,false,Male,1.96,Directing,Writing
3012,4066,Carl Foreman,Carl Foreman,Producer,PRODUCER,false,Male,1.96,Production,Writing
3012,6608,Cliff Richardson,Cliff Richardson,SpecialEffects,SPECIALEFFECTS,false,Male,1.62,Crew,Crew
3012,13322,Buster Ambler,Buster Ambler,SoundRecordist,SOUNDRECORDIST,false,Male,0.6,Crew,Sound
