movieid,crewid,name,originalname,job,role,isadult,gender,popularity,department,knownfordepartment
101,34540,Peter Bucossi,Peter Bucossi,StuntCoordinator,STUNTCOORDINATOR,false,Male,3.878,Crew,Crew
101,231527,John Garland,John Garland,LineProducer,LINEPRODUCER,false,Not set/not specified,0.6,Production,Production
101,566689,Michael E. Phillips,Michael E. Phillips,PostProductionConsulting,POSTPRODUCTIONCONSULTING,false,Male,0.6,Crew,Production
101,1131063,Peggy Nicholson,Peggy Nicholson,Hairstylist,HAIRSTYLIST,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
101,1288056,Sylvette Baudrot,Sylvette Baudrot,ScriptSupervisor,SCRIPTSUPERVISOR,false,Female,1.579,Directing,Directing
101,1340647,Cecilia Kate Roque,Cecilia Kate Roque,ProductionManager,PRODUCTIONMANAGER,false,Female,0.6,Production,Production
101,1346943,Nick Allder,Nick Allder,SpecialEffectsSupervisor,SPECIALEFFECTSSUPERVISOR,false,Male,2.218,Visual Effects,Visual Effects
101,1412914,Thierry Guilmard,Thierry Guilmard,UnitManager,UNITMANAGER,false,Not set/not specified,0.652,Production,Production
101,1427298,Camille Lipmann,Camille Lipmann,SecondAssistantDirector,SECONDASSISTANTDIRECTOR,false,Not set/not specified,1.4,Directing,Production
101,1457835,Gigi Williams,Gigi Williams,MakeupArtist,MAKEUPARTIST,false,Not set/not specified,1.473,Costume & Make-Up,Costume & Make-Up
101,1639068,Al Griswold,Al Griswold,SpecialEffects,SPECIALEFFECTS,false,Not set/not specified,0.694,Crew,Crew
101,1730029,Patrice Grisolet,Patrice Grisolet,SoundEditor,SOUNDEDITOR,false,Male,0.6,Sound,Sound
101,1770105,Patrick Camboulive,Patrick Camboulive,StillPhotographer,STILLPHOTOGRAPHER,false,Male,0.6,Camera,Camera
101,1816483,Claude Serra,Claude Serra,ExecutiveMusicProducer,EXECUTIVEMUSICPRODUCER,false,Male,0.6,Crew,Crew
101,1819663,Carol Nast,Carol Nast,ArtDirection,ARTDIRECTION,false,Not set/not specified,0.6,Art,Art
101,1847643,Miguel Ángel Poveda,Miguel Ángel Poveda,PostProductionSupervisor,POSTPRODUCTIONSUPERVISOR,false,Not set/not specified,0.6,Crew,Production
101,2086426,Eric McGinty,Eric McGinty,FirstAssistantDirector,FIRSTASSISTANTDIRECTOR,false,Not set/not specified,0.6,Directing,Production
101,2153677,Sylvie Menard,Sylvie Menard,AssistantUnitManager,ASSISTANTUNITMANAGER,false,Not set/not specified,4.175,Production,Production
101,2394945,Geneviève Peyralade,Geneviève Peyralade,MakeupArtist,MAKEUPARTIST,false,Female,1.166,Costume & Make-Up,Costume & Make-Up
102,6146,Vibeke Windeløv,Vibeke Windeløv,Producer,PRODUCER,false,Female,2.237,Production,Production
102,1174,Peter Aalbæk Jensen,Peter Aalbæk Jensen,ExecutiveProducer,EXECUTIVEPRODUCER,false,Male,2.567,Production,Production
102,1011,Susanne Bier,Susanne Bier,Director,DIRECTOR,false,Female,2.149,Directing,Directing
102,1012,Anders Thomas Jensen,Anders Thomas Jensen,Screenplay,SCREENPLAY,false,Male,3.844,Writing,Writing
102,1014,Karen Bentzon,Karen Bentzon,LineProducer,LINEPRODUCER,false,Not set/not specified,1.96,Production,Production
102,1015,Sisse Graum Jørgensen,Sisse Graum Jørgensen,Producer,PRODUCER,false,Not set/not specified,1.4,Production,Production
102,1016,Jonas Frederiksen,Jonas Frederiksen,Producer,PRODUCER,false,Not set/not specified,0.6,Production,Production
102,1028,Jesper Winge Leisner,Jesper Winge Leisner,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Male,0.6,Sound,Sound
102,1029,Per Streit,Per Streit,SoundDesigner,SOUNDDESIGNER,false,Not set/not specified,0.694,Sound,Sound
102,1030,Pernille Bech Christensen,Pernille Bech Christensen,Editor,EDITOR,false,Male,0.6,Editing,Editing
102,1031,Thomas Krag,Thomas Krag,Editor,EDITOR,false,Not set/not specified,1.4,Editing,Editing
102,1175,Morten Søborg,Morten Søborg,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Not set/not specified,2.278,Camera,Camera
102,4477,Lene Seested,Lene Seested,Casting,CASTING,false,Not set/not specified,0.6,Production,Production
102,135954,Stine Gudmundsen-Holmgreen,Stine Gudmundsen-Holmgreen,CostumeDesign,COSTUMEDESIGN,false,Female,0.725,Costume & Make-Up,Costume & Make-Up
102,959464,Jette Termann,Jette Termann,Casting,CASTING,false,Not set/not specified,0.6,Production,Production
103,1045,Bernard Herrmann,Bernard Herrmann,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Male,10.681,Sound,Sound
103,909,Billy Weber,Billy Weber,AssistantEditor,ASSISTANTEDITOR,false,Male,3.716,Editing,Editing
103,1032,Martin Scorsese,Martin Scorsese,Director,DIRECTOR,false,Male,15.495,Directing,Directing
103,1035,Paul Schrader,Paul Schrader,Screenplay,SCREENPLAY,false,Male,4.445,Writing,Writing
103,1044,Michael Chapman,Michael Chapman,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,1.125,Camera,Camera
103,1046,Juliet Taylor,Juliet Taylor,Casting,CASTING,false,Female,3.363,Production,Production
103,1047,Tom Rolf,Tom Rolf,Editor,EDITOR,false,Male,1.633,Editing,Editing
103,1048,Melvin Shapiro,Melvin Shapiro,Editor,EDITOR,false,Male,1.96,Editing,Editing
103,1052,Rick Alexander,Rick Alexander,SoundReRecordingMixer,SOUNDRERECORDINGMIXER,false,Male,1.018,Sound,Sound
103,1053,Gordon Davidson,Gordon Davidson,SoundEffectsEditor,SOUNDEFFECTSEDITOR,false,Male,0.6,Sound,Sound
103,1054,James Fritch,James Fritch,SoundEffectsEditor,SOUNDEFFECTSEDITOR,false,Not set/not specified,0.6,Sound,Sound
103,1056,Sam Gemette,Sam Gemette,SoundEffectsEditor,SOUNDEFFECTSEDITOR,false,Not set/not specified,0.6,Sound,Sound
103,1057,David M. Horton,David M. Horton,SoundEffectsEditor,SOUNDEFFECTSEDITOR,false,Male,0.6,Sound,Sound
103,2551,Marcia Lucas,Marcia Lucas,Editor,EDITOR,false,Female,3.103,Editing,Editing
103,2551,Marcia Lucas,Marcia Lucas,SupervisingFilmEditor,SUPERVISINGFILMEDITOR,false,Female,3.103,Editing,Editing
103,1049,Charles Rosen,Charles Rosen,ArtDirection,ARTDIRECTION,false,Male,1.208,Art,Art
103,1050,Herbert F. Mulligan,Herbert F. Mulligan,SetDecoration,SETDECORATION,false,Not set/not specified,0.98,Art,Art
103,1051,Ruth Morley,Ruth Morley,CostumeDesign,COSTUMEDESIGN,false,Female,1.4,Costume & Make-Up,Costume & Make-Up
103,3659,Fred Schuler,Fred Schuler,CameraOperator,CAMERAOPERATOR,false,Male,1.261,Camera,Camera
103,4188,Leslie Bloom,Leslie Bloom,PropertyMaster,PROPERTYMASTER,false,Male,1.052,Crew,Art
103,12432,Julia Phillips,Julia Phillips,Producer,PRODUCER,false,Female,0.6,Production,Production
103,12433,Michael Phillips,Michael Phillips,Producer,PRODUCER,false,Male,0.6,Production,Production
103,10823,Kris Kristofferson,Kris Kristofferson,Thanks,THANKS,false,Male,11.557,Crew,Acting
103,16539,Frank E. Warner,Frank E. Warner,SupervisingSoundEditor,SUPERVISINGSOUNDEDITOR,false,Male,0.6,Sound,Sound
103,18855,Ralph S. Singleton,Ralph S. Singleton,AssistantDirector,ASSISTANTDIRECTOR,false,Male,1.62,Directing,Production
103,23703,Irving Buchman,Irving Buchman,MakeupArtist,MAKEUPARTIST,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
103,29654,Dick Smith,Dick Smith,MakeupArtist,MAKEUPARTIST,false,Male,0.6,Costume & Make-Up,Costume & Make-Up
103,29654,Dick Smith,Dick Smith,MakeupEffects,MAKEUPEFFECTS,false,Male,0.6,Crew,Costume & Make-Up
103,101150,Carter Stevens,Carter Stevens,AdditionalPhotography,ADDITIONALPHOTOGRAPHY,true,Male,1.631,Camera,Directing
103,1113357,Sylvia Fay,Sylvia Fay,Casting,CASTING,false,Female,0.98,Production,Production
103,1166386,Bill Johnson,Bill Johnson,CameraIntern,CAMERAINTERN,false,Male,0.6,Camera,Camera
103,1339237,Shinichi Yamazaki,Shinichi Yamazaki,MusicEditor,MUSICEDITOR,false,Male,0.694,Sound,Sound
103,1350610,Julia Cameron,Julia Cameron,Thanks,THANKS,false,Not set/not specified,0.6,Crew,Writing
103,1354109,Raymond Hartwick,Raymond Hartwick,TransportationCoordinator,TRANSPORTATIONCOORDINATOR,false,Male,1.176,Crew,Production
103,1380037,Cosmo Sorice,Cosmo Sorice,ScenicArtist,SCENICARTIST,false,Not set/not specified,0.618,Crew,Crew
103,1437276,Josh Weiner,Josh Weiner,StillPhotographer,STILLPHOTOGRAPHER,false,Not set/not specified,0.6,Camera,Camera
103,1458534,Marion Billings,Marion Billings,Publicist,PUBLICIST,false,Not set/not specified,0.6,Production,Production
103,1459591,Kay Chapin,Kay Chapin,ScriptSupervisor,SCRIPTSUPERVISOR,false,Female,1.4,Directing,Directing
103,1475782,George Trirogoff,George Trirogoff,AssistantEditor,ASSISTANTEDITOR,false,Not set/not specified,0.6,Editing,Editing
103,1492541,Phillip M. Goldfarb,Phillip M. Goldfarb,ProductionManager,PRODUCTIONMANAGER,false,Male,1.036,Production,Production
103,1492541,Phillip M. Goldfarb,Phillip M. Goldfarb,AssociateProducer,ASSOCIATEPRODUCER,false,Male,1.036,Production,Production
103,1521767,David Nichols,David Nichols,VisualEffectsDesignConsultant,VISUALEFFECTSDESIGNCONSULTANT,false,Not set/not specified,0.6,Crew,Art
103,1546904,Robert Ward,Robert Ward,Grip,GRIP,false,Male,0.6,Camera,Camera
103,1563480,Tex Rudloff,Tex Rudloff,SoundReRecordingMixer,SOUNDRERECORDINGMIXER,false,Not set/not specified,0.6,Sound,Sound
103,1565149,Robert P. Cohen,Robert P. Cohen,Other,OTHER,false,Not set/not specified,1.094,Directing,Production
103,1568510,Mona Orr,Mona Orr,Hairstylist,HAIRSTYLIST,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
103,1568511,Peter R. Scoppa,Peter R. Scoppa,AssistantDirector,ASSISTANTDIRECTOR,false,Male,0.715,Directing,Directing
103,1568512,Tony Parmelee,Tony Parmelee,SpecialEffects,SPECIALEFFECTS,false,Not set/not specified,0.6,Crew,Crew
103,1648134,Dan Perri,Dan Perri,TitleDesigner,TITLEDESIGNER,false,Male,1.535,Art,Art
104,710,An Dorthe Braker,An Dorthe Braker,Casting,CASTING,false,Female,1.548,Production,Production
104,1071,Tom Tykwer,Tom Tykwer,Screenplay,SCREENPLAY,false,Male,6.294,Writing,Directing
104,1071,Tom Tykwer,Tom Tykwer,Director,DIRECTOR,false,Male,6.294,Directing,Directing
104,1071,Tom Tykwer,Tom Tykwer,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Male,6.294,Sound,Directing
104,1073,Stefan Arndt,Stefan Arndt,Producer,PRODUCER,false,Male,1.422,Production,Production
104,1075,Johnny Klimek,Johnny Klimek,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Male,0.752,Sound,Sound
104,1076,Reinhold Heil,Reinhold Heil,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Male,1.176,Sound,Sound
104,1077,Frank Griebe,Frank Griebe,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,2.496,Camera,Camera
104,1078,Mathilde Bonnefoy,Mathilde Bonnefoy,Editor,EDITOR,false,Female,0.6,Editing,Editing
104,1079,Alexander Manasse,Alexander Manasse,ProductionDesign,PRODUCTIONDESIGN,false,Male,0.98,Art,Art
104,1080,Monika Jacobs,Monika Jacobs,CostumeDesign,COSTUMEDESIGN,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
104,3700,Dirk Jacob,Dirk Jacob,SoundDesigner,SOUNDDESIGNER,false,Male,0.657,Sound,Sound
104,3701,Frank Behnke,Frank Behnke,SoundDesigner,SOUNDDESIGNER,false,Male,0.6,Sound,Acting
104,3709,Maria Köpf,Maria Köpf,ExecutiveProducer,EXECUTIVEPRODUCER,false,Female,0.6,Production,Production
104,4219,Andreas Schreitmüller,Andreas Schreitmüller,Producer,PRODUCER,false,Male,0.84,Production,Production
104,4220,Liane Jessen,Liane Jessen,Thanks,THANKS,false,Male,0.6,Crew,Production
104,4780,Wolfgang Becker,Wolfgang Becker,Thanks,THANKS,false,Male,2.346,Crew,Directing
104,11944,Nessie Nesslauer,Nessie Nesslauer,CastingAssociate,CASTINGASSOCIATE,false,Female,0.6,Production,Production
104,36175,Gebhard Henke,Gebhard Henke,Producer,PRODUCER,false,Male,0.6,Production,Production
104,23520,Margrit Neufink,Margrit Neufink,MakeupArtist,MAKEUPARTIST,false,Female,0.6,Costume & Make-Up,Costume & Make-Up
104,36401,Jekaterina Oertel,Jekaterina Oertel,MakeupArtist,MAKEUPARTIST,false,Female,1.012,Costume & Make-Up,Costume & Make-Up
104,42864,Tilman Büttner,Tilman Büttner,SteadicamOperator,STEADICAMOPERATOR,false,Not set/not specified,0.6,Camera,Camera
104,49828,Christof Wahl,Christof Wahl,SteadicamOperator,STEADICAMOPERATOR,false,Male,0.6,Camera,Camera
104,48367,Babette Bröseke,Babette Bröseke,MakeupArtist,MAKEUPARTIST,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
104,57039,Klaus Liebertz,Klaus Liebertz,SteadicamOperator,STEADICAMOPERATOR,false,Not set/not specified,0.6,Camera,Camera
104,58388,Stefan Broedner,Stefan Broedner,MusicSupervisor,MUSICSUPERVISOR,false,Male,0.6,Sound,Sound
104,1125552,Gil Alkabetz,Gil Alkabetz,Animation,ANIMATION,false,Male,0.98,Visual Effects,Directing
104,1304901,Susanna Salonen,Susanna Salonen,SecondUnitCinematographer,SECONDUNITCINEMATOGRAPHER,false,Female,0.6,Crew,Writing
104,1377503,Sebastian Meuschel,Sebastian Meuschel,SteadicamOperator,STEADICAMOPERATOR,false,Not set/not specified,1.473,Camera,Camera
104,1406791,Sabine Zimmer,Sabine Zimmer,ScriptSupervisor,SCRIPTSUPERVISOR,false,Not set/not specified,0.6,Directing,Directing
104,1565977,Ralph Brosche,Ralph Brosche,ProductionManager,PRODUCTIONMANAGER,false,Not set/not specified,0.6,Production,Production
104,1578389,Bernd Spauke,Bernd Spauke,StillPhotographer,STILLPHOTOGRAPHER,false,Not set/not specified,0.6,Camera,Camera
104,1727975,Christa Krista,Christa Krista,HairDesigner,HAIRDESIGNER,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
104,1727977,Marc Kubik,Marc Kubik,SecondUnitCinematographer,SECONDUNITCINEMATOGRAPHER,false,Male,0.6,Crew,Crew
104,1727978,Mikesch Groht,Mikesch Groht,SteadicamOperator,STEADICAMOPERATOR,false,Not set/not specified,0.6,Camera,Camera
104,1727979,Fred Dombrowka,Fred Dombrowka,Gaffer,GAFFER,false,Not set/not specified,0.6,Lighting,Lighting
104,1727980,Gudrun F. Widlok,Gudrun F. Widlok,StillPhotographer,STILLPHOTOGRAPHER,false,Not set/not specified,0.6,Camera,Camera
105,37,Alan Silvestri,Alan Silvestri,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Male,12.607,Sound,Sound
105,37,Alan Silvestri,Alan Silvestri,Conductor,CONDUCTOR,false,Male,12.607,Sound,Sound
105,24,Robert Zemeckis,Robert Zemeckis,Director,DIRECTOR,false,Male,7.793,Directing,Directing
105,24,Robert Zemeckis,Robert Zemeckis,Writer,WRITER,false,Male,7.793,Writing,Directing
105,38,Arthur Schmidt,Arthur Schmidt,Editor,EDITOR,false,Male,2.054,Editing,Editing
105,488,Steven Spielberg,Steven Spielberg,ExecutiveProducer,EXECUTIVEPRODUCER,false,Male,50.138,Production,Directing
105,488,Steven Spielberg,Steven Spielberg,Presenter,PRESENTER,false,Male,50.138,Crew,Directing
105,489,Kathleen Kennedy,Kathleen Kennedy,ExecutiveProducer,EXECUTIVEPRODUCER,false,Female,4.733,Production,Production
105,596,Lawrence G. Paull,Lawrence G. Paull,ProductionDesign,PRODUCTIONDESIGN,false,Male,1.548,Art,Art
105,597,Jane Feinberg,Jane Feinberg,Casting,CASTING,false,Female,2.588,Production,Production
105,598,Mike Fenton,Mike Fenton,Casting,CASTING,false,Male,1.467,Production,Production
105,664,Frank Marshall,Frank Marshall,ExecutiveProducer,EXECUTIVEPRODUCER,false,Male,3.522,Production,Directing
105,664,Frank Marshall,Frank Marshall,SecondUnitDirector,SECONDUNITDIRECTOR,false,Male,3.522,Directing,Directing
105,735,Arthur F. Repola,Arthur F. Repola,PostProductionSupervisor,POSTPRODUCTIONSUPERVISOR,false,Male,0.6,Crew,Production
105,752,Judy Taylor,Judy Taylor,Casting,CASTING,false,Female,5.846,Production,Production
105,1058,Bob Gale,Bob Gale,Producer,PRODUCER,false,Male,3.912,Production,Writing
105,1058,Bob Gale,Bob Gale,Writer,WRITER,false,Male,3.912,Writing,Writing
105,1059,Neil Canton,Neil Canton,Producer,PRODUCER,false,Male,2.527,Production,Production
105,1060,Dean Cundey,Dean Cundey,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,5.561,Camera,Camera
105,1061,Harry Keramidas,Harry Keramidas,Editor,EDITOR,false,Male,0.62,Editing,Editing
105,1261,Hal Gausman,Hal Gausman,SetDecoration,SETDECORATION,false,Male,2.707,Art,Art
105,5163,David McGiffert,David McGiffert,FirstAssistantDirector,FIRSTASSISTANTDIRECTOR,false,Male,1.7,Directing,Directing
105,6184,Todd Hallowell,Todd Hallowell,ArtDirection,ARTDIRECTION,false,Male,6.887,Art,Production
105,7036,Eric Stoltz,Eric Stoltz,StuntDriver,STUNTDRIVER,false,Male,19.721,Crew,Acting
105,8431,Ted Moehnke,Ted Moehnke,Pyrotechnician,PYROTECHNICIAN,false,Not set/not specified,0.6,Crew,Visual Effects
105,8527,Deborah Lynn Scott,Deborah Lynn Scott,CostumeDesign,COSTUMEDESIGN,false,Female,4.564,Costume & Make-Up,Costume & Make-Up
105,9971,Charles L. Campbell,Charles L. Campbell,SupervisingSoundEditor,SUPERVISINGSOUNDEDITOR,false,Male,2.148,Sound,Sound
105,9975,Richard E. Butler,Richard E. Butler,Stunts,STUNTS,false,Male,0.6,Crew,Crew
105,9654,Charles Croughwell,Charles Croughwell,StuntDouble,STUNTDOUBLE,false,Male,3.499,Crew,Crew
105,13621,Dennis E. Jones,Dennis E. Jones,UnitProductionManager,UNITPRODUCTIONMANAGER,false,Male,0.995,Production,Production
105,14713,Ken Chase,Ken Chase,MakeupArtist,MAKEUPARTIST,false,Male,1.4,Costume & Make-Up,Costume & Make-Up
105,16474,Walter Scott,Walter Scott,StuntCoordinator,STUNTCOORDINATOR,false,Male,4.609,Crew,Crew
105,26738,Bob Yerkes,Bob Yerkes,Stunts,STUNTS,false,Male,0.728,Crew,Crew
105,31537,Leanne Moore,Leanne Moore,ProductionAccountant,PRODUCTIONACCOUNTANT,false,Female,1.214,Production,Production
105,44813,James B. Campbell,James B. Campbell,Orchestrator,ORCHESTRATOR,false,Male,0.6,Sound,Sound
105,55227,William B. Kaplan,William B. Kaplan,ProductionSoundMixer,PRODUCTIONSOUNDMIXER,false,Male,1.185,Sound,Sound
105,55228,Earl Sampson,Earl Sampson,BoomOperator,BOOMOPERATOR,false,Male,1.4,Sound,Sound
105,61295,Bonne Radford,Bonne Radford,ProductionController,PRODUCTIONCONTROLLER,false,Not set/not specified,0.84,Crew,Production
105,62583,Raymond Stella,Raymond Stella,CameraOperator,CAMERAOPERATOR,false,Not set/not specified,1.221,Camera,Camera
105,68939,Jack Grossberg,Jack Grossberg,UnitProductionManager,UNITPRODUCTIONMANAGER,false,Male,0.6,Production,Production
105,91901,John-Clay Scott,John-Clay Scott,Stunts,STUNTS,false,Male,2.142,Crew,Crew
105,108146,Clyde E. Bryan,Clyde E. Bryan,FirstAssistantCamera,FIRSTASSISTANTCAMERA,false,Male,0.6,Camera,Camera
105,112682,Spiro Razatos,Spiro Razatos,Stunts,STUNTS,false,Male,2.934,Crew,Crew
105,128179,Max Kleven,Max Kleven,Stunts,STUNTS,false,Male,1.666,Crew,Acting
105,229086,Per Welinder,Per Welinder,Stunts,STUNTS,false,Not set/not specified,1.135,Crew,Acting
105,559909,Kevin Pike,Kevin Pike,SpecialEffectsSupervisor,SPECIALEFFECTSSUPERVISOR,false,Male,0.6,Visual Effects,Crew
105,938130,Etta James,Etta James,Songs,SONGS,false,Female,0.854,Sound,Acting
105,951607,Loren Janes,Loren Janes,Stunts,STUNTS,false,Male,0.739,Crew,Crew
105,1077782,Gary A. Hecker,Gary A. Hecker,FoleyArtist,FOLEYARTIST,false,Male,5.716,Sound,Sound
105,1081053,Takeo Ogawa,Takeo Ogawa,SoundDesigner,SOUNDDESIGNER,false,Not set/not specified,0.6,Sound,Sound
105,1116937,John Roesch,John Roesch,Foley,FOLEY,false,Male,0.98,Sound,Sound
105,1162118,Dorothy Byrne,Dorothy Byrne,Hairstylist,HAIRSTYLIST,false,Female,1.38,Costume & Make-Up,Costume & Make-Up
105,1171245,Cameron Birnie,Cameron Birnie,SetDesigner,SETDESIGNER,false,Not set/not specified,0.84,Art,Art
105,1198496,Drew Struzan,Drew Struzan,Other,OTHER,false,Not set/not specified,0.698,Art,Crew
105,1298887,Elizabeth Rabe,Elizabeth Rabe,Hairstylist,HAIRSTYLIST,false,Not set/not specified,1.38,Costume & Make-Up,Costume & Make-Up
105,1353145,Ray Gilberti,Ray Gilberti,AssistantCamera,ASSISTANTCAMERA,false,Not set/not specified,0.6,Camera,Camera
105,1371065,Terry Haggar,Terry Haggar,ColorTimer,COLORTIMER,false,Not set/not specified,1.4,Editing,Editing
105,1376512,John Zemansky,John Zemansky,PropertyMaster,PROPERTYMASTER,false,Not set/not specified,1.4,Art,Art
105,1378173,Ralph Nelson Jr.,Ralph Nelson Jr.,StillPhotographer,STILLPHOTOGRAPHER,false,Male,0.84,Camera,Camera
105,1394306,Kenneth Karman,Kenneth Karman,MusicEditor,MUSICEDITOR,false,Male,0.657,Sound,Sound
105,1395255,Greg Orloff,Greg Orloff,FoleyMixer,FOLEYMIXER,false,Male,1.96,Sound,Sound
105,1398946,John A. Larsen,John A. Larsen,SoundEditor,SOUNDEDITOR,false,Male,0.6,Sound,Sound
105,1399147,Paul Pav,Paul Pav,LocationManager,LOCATIONMANAGER,false,Male,1.4,Production,Production
105,1419577,Wes Takahashi,Wes Takahashi,AnimationSupervisor,ANIMATIONSUPERVISOR,false,Not set/not specified,0.828,Visual Effects,Visual Effects
105,1432044,Robert Iannaccone,Robert Iannaccone,CostumeSupervisor,COSTUMESUPERVISOR,false,Male,0.84,Costume & Make-Up,Costume & Make-Up
105,1440287,John Feinblatt,John Feinblatt,TransportationCoordinator,TRANSPORTATIONCOORDINATOR,false,Male,0.6,Crew,Crew
105,1446536,Mark Walthour,Mark Walthour,ChiefLightingTechnician,CHIEFLIGHTINGTECHNICIAN,false,Not set/not specified,0.6,Lighting,Lighting
105,1456474,Larry Singer,Larry Singer,SupervisingADREditor,SUPERVISINGADREDITOR,false,Not set/not specified,1.048,Sound,Sound
105,1490038,Bones Howe,Bones Howe,MusicSupervisor,MUSICSUPERVISOR,false,Not set/not specified,0.6,Sound,Sound
105,1497675,Bernie Pock,Bernie Pock,Stunts,STUNTS,false,Male,9.06,Crew,Acting
105,1534938,Brian Callahan,Brian Callahan,CostumeSupervisor,COSTUMESUPERVISOR,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
105,1538745,Julie Starr Dresner,Julie Starr Dresner,SetCostumer,SETCOSTUMER,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
105,1538745,Julie Starr Dresner,Julie Starr Dresner,KeyCostumer,KEYCOSTUMER,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
105,1544697,Robert R. Rutledge,Robert R. Rutledge,SupervisingSoundEditor,SUPERVISINGSOUNDEDITOR,false,Male,0.6,Sound,Sound
105,1544698,Barbara Palmer Dixon,Barbara Palmer Dixon,AssistantEditor,ASSISTANTEDITOR,false,Not set/not specified,0.6,Editing,Editing
105,1587342,Tim Stadler,Tim Stadler,Painter,PAINTER,false,Not set/not specified,0.6,Art,Art
105,1629536,Albert Hood,Albert Hood,Electrician,ELECTRICIAN,false,Not set/not specified,0.6,Lighting,Lighting
105,1633959,Marsha Robertson,Marsha Robertson,UnitPublicist,UNITPUBLICIST,false,Not set/not specified,0.6,Crew,Crew
105,1640688,Charlie Mullen,Charlie Mullen,AnimationSupervisor,ANIMATIONSUPERVISOR,false,Not set/not specified,0.6,Visual Effects,Visual Effects
105,1640689,Phillip Norwood,Phillip Norwood,VisualEffectsArtDirector,VISUALEFFECTSARTDIRECTOR,false,Male,0.907,Crew,Art
105,1690421,Alan L. Nineberg,Alan L. Nineberg,ADREditor,ADREDITOR,false,Not set/not specified,0.6,Sound,Sound
105,1743909,Donah Bassett,Donah Bassett,NegativeCutter,NEGATIVECUTTER,false,Female,0.98,Editing,Editing
105,1744851,Nina Saxon,Nina Saxon,TitleDesigner,TITLEDESIGNER,false,Female,0.98,Art,Art
