movieid,castid,name,originalname,character,isadult,gender,popularity,knownfordepartment
205,73421,Joaquin Phoenix,Joaquin Phoenix,Jack Daglish,false,Male,21.307,Acting
205,1003,Jean Reno,Jean Reno,"Sabena Airlines President, Mr. Tillens",false,Male,33.322,Acting
205,2602,Desmond Dube,Desmond Dube,Dube,false,Male,3.962,Acting
205,2599,Ofentse Modiselle,Ofentse Modiselle,Roger Rusesabagina,false,Not set/not specified,3.576,Acting
205,2600,Mathabo Pieterson,Mathabo Pieterson,Diane Rusesabagina,false,Not set/not specified,0.734,Acting
205,2603,Hakeem Kae-Kazim,Hakeem Kae-Kazim,George Rutaganda,false,Male,4.437,Acting
205,2606,Tony Kgoroge,Tony Kgoroge,Gregoire,false,Male,5.285,Acting
205,2608,Lebo Mashile,Lebo Mashile,Odette,false,Not set/not specified,1.96,Acting
205,832,Antonio David Lyons,Antonio David Lyons,Thomas Mirama,false,Male,1.681,Acting
205,2609,Leleti Khumalo,Leleti Khumalo,Fedens,false,Not set/not specified,2.753,Acting
205,1567414,Neil McCarthy,Neil McCarthy,Jean Jacques,false,Male,6.321,Acting
205,134766,Mabutho \'Kid\' Sithole,Mabutho \'Kid\' Sithole,Head Chef,false,Not set/not specified,1.096,Acting
205,1012463,Jeremiah Ndlovu,Jeremiah Ndlovu,Old Guard,false,Not set/not specified,0.6,Acting
205,2612,Mosa Kaiser,Mosa Kaiser,Elys Rusesabagina,false,Not set/not specified,0.6,Acting
205,2482,David O\'Hara,David O\'Hara,David,false,Male,13.543,Acting
205,2613,Lennox Mathabathe,Lennox Mathabathe,Peter,false,Not set/not specified,1.576,Acting
205,2614,Mothusi Magano,Mothusi Magano,Benedict,false,Male,2.07,Acting
205,2619,Simo Mogwaza,Simo Mogwaza,Hutu Captain,false,Not set/not specified,0.98,Acting
205,2617,Cara Seymour,Cara Seymour,Pat Archer,false,Female,9.321,Acting
205,32562,Roberto Citran,Roberto Citran,Priest,false,Male,2.799,Acting
205,2618,Mduduzi Mabaso,Mduduzi Mabaso,Hutu Lieutenant,false,Male,2.457,Acting
205,2620,Harriet Lenabe,Harriet Lenabe,Alice the Waitress,false,Not set/not specified,1.564,Acting
205,1821650,Xolani Mali,Xolani Mali,Policeman,false,Not set/not specified,1.96,Acting
205,1821664,Rosie Motene,Rosie Motene,Receptionist,false,Not set/not specified,0.6,Acting
206,2628,Kiefer Sutherland,Kiefer Sutherland,Paul Gauguin,false,Male,16.718,Acting
206,2629,Alun Armstrong,Alun Armstrong,Camille Pissarro,false,Male,9.78,Acting
206,2630,Nastassja Kinski,Nastassja Kinski,Mette-Sophie Gad,false,Female,24.769,Acting
206,35264,Thomas Heinze,Thomas Heinze,Schuff,false,Male,3.43,Acting
206,3070,Chris Haywood,Chris Haywood,Charles Arnaud,false,Male,5.145,Acting
206,81172,Nicholas Hope,Nicholas Hope,Maurrin,false,Male,2.491,Acting
207,2157,Robin Williams,Robin Williams,John Keating,false,Male,19.72,Acting
207,569,Ethan Hawke,Ethan Hawke,Todd Anderson,false,Male,48.625,Acting
207,2692,Robert Sean Leonard,Robert Sean Leonard,Neil Perry,false,Male,19.034,Acting
207,2693,Gale Hansen,Gale Hansen,Charlie Dalton,false,Male,5.207,Acting
207,2694,Josh Charles,Josh Charles,Knox Overstreet,false,Male,21.809,Acting
207,2695,Dylan Kussman,Dylan Kussman,Richard Cameron,false,Male,5.816,Acting
207,2696,Allelon Ruggiero,Allelon Ruggiero,Steven Meeks,false,Male,3.939,Acting
207,2697,James Waterston,James Waterston,Gerard Pitts,false,Male,9.058,Acting
207,2698,Norman Lloyd,Norman Lloyd,Mr. Nolan,false,Male,7.464,Acting
207,2115,Kurtwood Smith,Kurtwood Smith,Mr. Perry,false,Male,18.187,Acting
207,2699,Carla Belver,Carla Belver,Mrs. Perry,false,Not set/not specified,1.547,Acting
207,2700,Leon Pownall,Leon Pownall,McAllister,false,Male,1.4,Acting
207,2701,George Martin,George Martin,Dr. Hager,false,Male,3.353,Acting
207,2444534,Joe Aufiery,Joe Aufiery,Chemistry Teacher,false,Not set/not specified,2.188,Acting
207,2444541,Matt Carey,Matt Carey,Hopkins,false,Male,2.705,Acting
207,25711,Kevin Cooney,Kevin Cooney,Joe Danburry,false,Male,11.425,Acting
207,1719917,Jane Moore,Jane Moore,Mrs. Danburry,false,Female,0.6,Acting
207,6684,Lara Flynn Boyle,Lara Flynn Boyle,Ginny Danburry,false,Female,21.298,Acting
207,2444648,Colin Irving,Colin Irving,Chet Danburry,false,Not set/not specified,2.25,Acting
207,131183,Alexandra Powers,Alexandra Powers,Chris Noel,false,Female,12.135,Acting
207,4766,Melora Walters,Melora Walters,Gloria,false,Female,17.556,Acting
207,93620,Welker White,Welker White,Tina,false,Female,8.843,Acting
207,3187830,Steve Mathios,Steve Mathios,Steve,false,Not set/not specified,0.6,Acting
207,1391363,Alan Pottinger,Alan Pottinger,Bubba,false,Not set/not specified,2.278,Acting
207,164385,Pamela Burrell,Pamela Burrell,Directing Teacher,false,Not set/not specified,0.996,Acting
207,3187832,Allison Hedges,Allison Hedges,Actor / Fairy,false,Not set/not specified,0.98,Acting
207,3187833,Christine D\'Ercole,Christine D\'Ercole,Titania,false,Not set/not specified,0.98,Acting
207,167561,John Cunningham,John Cunningham,Mr. Anderson,false,Male,6.006,Acting
207,69504,Debra Mooney,Debra Mooney,Mrs. Anderson,false,Female,4.945,Acting
207,3187834,John Martin Bradley,John Martin Bradley,Bagpiper,false,Not set/not specified,0.6,Acting
207,1719916,Charles Lord,Charles Lord,Mr. Dalton,false,Male,0.828,Acting
207,1272966,Kurt Leitner,Kurt Leitner,Lester,false,Male,1.62,Acting
207,2444545,James J. Christy,James J. Christy,Spaz,false,Not set/not specified,0.6,Acting
207,2444543,Richard Stites,Richard Stites,Stick,false,Not set/not specified,0.6,Acting
207,3187835,Catherine Soles,Catherine Soles,Stage Manager,false,Not set/not specified,0.6,Acting
207,3187836,Hoover Sutton,Hoover Sutton,Welton Professor,false,Not set/not specified,0.6,Acting
207,3187837,James Donnell Quinn,James Donnell Quinn,Procession Alumnus,false,Not set/not specified,0.6,Acting
207,1415987,Simon Mein,Simon Mein,Welton Vicar,false,Not set/not specified,0.828,Camera
207,2444646,Ashton W. Richards,Ashton W. Richards,Phys. Ed. Teacher,false,Not set/not specified,0.608,Acting
207,3187838,Robert Gleason,Robert Gleason,Father of Spaz,false,Not set/not specified,0.6,Acting
207,1397318,Bill Rowe,Bill Rowe,Dormitory Porter,false,Not set/not specified,1.4,Acting
207,3187839,Robert J. Zigler III,Robert J. Zigler III,Beans,false,Not set/not specified,0.6,Acting
207,3187840,Keith Snyder,Keith Snyder,Russell,false,Not set/not specified,0.697,Acting
207,1970341,Nicholas K. Gilhool,Nicholas K. Gilhool,Shroom,false,Not set/not specified,0.6,Acting
207,3187841,Jonas Stiklorius,Jonas Stiklorius,Jonas,false,Not set/not specified,0.6,Acting
207,3187843,Craig Johnson,Craig Johnson,Dewey,false,Male,0.6,Acting
207,3187845,Chris Hull,Chris Hull,Ace,false,Not set/not specified,0.6,Acting
207,3187846,Jason Woody,Jason Woody,Woodsie,false,Not set/not specified,0.6,Acting
207,3187847,Sam Stegeman,Sam Stegeman,Sam,false,Not set/not specified,0.6,Acting
207,3187849,Andrew Hill,Andrew Hill,Senior Student,false,Not set/not specified,0.6,Acting
207,6213,Jamie Kennedy,Jamie Kennedy,(uncredited),false,Male,16.085,Acting
207,1444793,Kate Kearney-Patch,Kate Kearney-Patch,Mother in Opening Scene (uncredited),false,Female,0.652,Acting
207,3000252,Jeffrey Santoro,Jeffrey Santoro,Public School Student (uncredited),false,Not set/not specified,0.6,Production
211,10236,Jörg Schüttauf,Jörg Schüttauf,Martin,false,Male,0.6,Acting
211,10237,Julia Jäger,Julia Jäger,Manuela,false,Female,3.56,Acting
211,6085,Tom Jahn,Tom Jahn,Peter,false,Male,1.788,Acting
211,10238,Valentin Plătăreanu,Valentin Plătăreanu,Victor,false,Male,2.744,Acting
211,10239,Edita Malovčić,Edita Malovčić,Ludmilla,false,Female,6.232,Acting
211,10240,Robert Lohr,Robert Lohr,Wolfgang,false,Male,3.926,Acting
211,10241,Robin Becker,Robin Becker,Rokko,false,Male,1.4,Acting
211,10243,Carmen-Maja Antoni,Carmen-Maja Antoni,Bewährungshelferin,false,Female,1.4,Acting
211,10246,Dirk Borchardt,Dirk Borchardt,Kurt Kanz,false,Male,2.341,Acting
211,1309014,Rainer Reiners,Rainer Reiners,Gefängniswärter,false,Male,1.63,Acting
211,1457004,Oscar Martínez,Oscar Martínez,Enrique,false,Male,1.176,Acting
212,2638,Cary Grant,Cary Grant,Mortimer Brewster,false,Male,9.036,Acting
212,2670,Priscilla Lane,Priscilla Lane,Elaine Harper Brewster,false,Female,6.914,Acting
212,2669,Raymond Massey,Raymond Massey,Jonathan Brewster,false,Male,6.177,Acting
212,2672,Jack Carson,Jack Carson,Officer Patrick O\'Hara,false,Male,2.666,Acting
212,2437,Edward Everett Horton,Edward Everett Horton,Mr. Witherspoon,false,Male,1.96,Acting
212,2094,Peter Lorre,Peter Lorre,Dr. Einstein,false,Male,13.705,Acting
212,30537,James Gleason,James Gleason,Lt. Rooney,false,Male,1.029,Acting
212,2667,Josephine Hull,Josephine Hull,Aunt Abby Brewster,false,Female,2.423,Acting
212,2668,Jean Adair,Jean Adair,Aunt Martha Brewster,false,Female,3.641,Acting
212,2671,John Alexander,John Alexander,\'Teddy Roosevelt\' Brewster,false,Male,1.286,Acting
212,30215,Grant Mitchell,Grant Mitchell,Reverend Harper,false,Male,1.703,Acting
212,2674,Edward McNamara,Edward McNamara,Sergeant Brophy,false,Male,0.6,Acting
212,117772,Garry Owen,Garry Owen,Taxi Cab Driver,false,Not set/not specified,1.877,Acting
212,2673,John Ridgely,John Ridgely,Officer Saunders,false,Male,3.716,Acting
212,247639,Vaughan Glaser,Vaughan Glaser,Judge Cullman,false,Not set/not specified,1.4,Acting
212,30280,Chester Clute,Chester Clute,Dr. Gilchrist,false,Male,2.748,Acting
212,29579,Charles Lane,Charles Lane,Reporter at Marriage License Office,false,Male,3.497,Acting
212,96069,Edward McWade,Edward McWade,Gibbs,false,Male,0.6,Acting
212,13856,Hank Mann,Hank Mann,Photographer at Marriage License Office (uncredited),false,Male,6.62,Acting
212,34280,Spencer Charters,Spencer Charters,Marriage License Clerk,false,Male,1.549,Acting
212,2659,Sol Gorss,Sol Gorss,New York Pitcher (uncredited),false,Male,0.665,Acting
212,121066,Lee Phelps,Lee Phelps,Umpire (uncredited),false,Male,1.4,Acting
212,89673,Raymond Walburn,Raymond Walburn,Drummer at baseball game (uncredited),false,Male,1.473,Acting
212,119545,Spec O\'Donnell,Spec O\'Donnell,Young Man in Line (uncredited),false,Male,1.048,Acting
212,29274,Leo White,Leo White,Man in Phone Booth (uncredited),false,Male,3.931,Acting
213,2638,Cary Grant,Cary Grant,Roger O. Thornhill,false,Male,9.036,Acting
213,2639,Eva Marie Saint,Eva Marie Saint,Eve Kendall,false,Female,21.897,Acting
213,2091,James Mason,James Mason,Phillip Vandamm,false,Male,11.277,Acting
213,2640,Jessie Royce Landis,Jessie Royce Landis,Clara Thornhill,false,Female,9.842,Acting
213,2642,Leo G. Carroll,Leo G. Carroll,The Professor,false,Male,13.154,Acting
213,2643,Josephine Hutchinson,Josephine Hutchinson,Vandamm\'s Sister aka Mrs. Townsend,false,Female,3.979,Acting
213,2644,Philip Ober,Philip Ober,Lester Townsend,false,Male,6.059,Acting
213,2641,Martin Landau,Martin Landau,Leonard,false,Male,16.956,Acting
213,2645,Adam Williams,Adam Williams,Valerian,false,Male,3.187,Acting
213,2646,Edward Platt,Edward Platt,Victor Larrabee,false,Male,4.624,Acting
213,2647,Robert Ellenstein,Robert Ellenstein,Licht,false,Male,2.503,Acting
213,2648,Les Tremayne,Les Tremayne,Auctioneer,false,Male,7.725,Acting
213,2649,Philip Coolidge,Philip Coolidge,Dr. Cross,false,Male,1.018,Acting
213,2650,Patrick McVey,Patrick McVey,Sergeant Flamm,false,Male,2.123,Acting
213,2651,Edward Binns,Edward Binns,Captain Junket,false,Male,4.801,Acting
213,2652,Ken Lynch,Ken Lynch,Charley - Chicago Policeman,false,Male,1.67,Acting
213,1214642,Nora Marlowe,Nora Marlowe,"Anna, the menacing housekeeper (uncredited)",false,Female,6.626,Acting
213,2745,Doreen Lang,Doreen Lang,Maggie - Thornhill\'s Secretary (uncredited),false,Female,5.489,Acting
213,133738,John Beradino,John Beradino,Sergeant Emile Klinger (uncredited),false,Male,1.4,Acting
213,18870,Ned Glass,Ned Glass,Ticket seller (uncredited),false,Male,2.209,Acting
213,116988,Tol Avery,Tol Avery,State Police Detective (uncredited),false,Male,2.631,Acting
213,115460,Malcolm Atterbury,Malcolm Atterbury,Man at Prairie Crossing (uncredited),false,Male,3.829,Acting
213,151503,Maudie Prickett,Maudie Prickett,Hotel maid Elsie (uncredited),false,Female,4.427,Acting
213,121323,Bess Flowers,Bess Flowers,Plaza Hotel lounge patron (uncredited),false,Female,5.927,Acting
213,1947,Stanley Adams,Stanley Adams,Lieutenant Harding (uncredited),false,Male,1.099,Acting
213,1217402,Andy Albin,Andy Albin,Farmer (uncredited),false,Not set/not specified,0.6,Acting
213,103089,Ernest Anderson,Ernest Anderson,Porter on Twentieth Century Ltd. (uncredited),false,Male,1.22,Acting
213,34625,Frank Wilcox,Frank Wilcox,Herman Weltner (uncredited),false,Male,0.84,Acting
213,1072437,Brandon Beach,Brandon Beach,Man at Auction (uncredited),false,Male,0.6,Acting
213,191823,Steve Carruthers,Steve Carruthers,Man at Auction (uncredited),false,Not set/not specified,3.398,Acting
213,197436,Taggart Casey,Taggart Casey,Shaving Man (uncredited),false,Not set/not specified,1.96,Acting
213,1417620,Bill Catching,Bill Catching,Auction Attendant (uncredited),false,Male,1.38,Acting
213,30557,Walter Coy,Walter Coy,U.S. Intelligence Agency Official (uncredited),false,Male,0.968,Acting
213,1221373,Jimmy Cross,Jimmy Cross,Taxi Driver #1 (uncredited),false,Male,1.22,Acting
213,96458,Patricia Cutts,Patricia Cutts,Hospital Patient (uncredited),false,Female,1.681,Acting
213,119735,Jack Daly,Jack Daly,Train Steward (uncredited),false,Not set/not specified,0.6,Acting
213,55699,John Damler,John Damler,Police Lieutenant (uncredited),false,Male,0.6,Acting
213,15625,Lawrence Dobkin,Lawrence Dobkin,U.S. Intelligence Agency Official (uncredited),false,Not set/not specified,3.478,Acting
213,120037,Tommy Farrell,Tommy Farrell,Eddie - Elevator Starter (uncredited),false,Male,1.868,Acting
213,85846,Jesslyn Fax,Jesslyn Fax,Train Passenger (uncredited),false,Female,2.688,Acting
213,121322,Adolph Faylauer,Adolph Faylauer,Bald Bidder (uncredited),false,Male,1.96,Acting
213,98457,Sally Fraser,Sally Fraser,Second United Nations Receptionist (uncredited),false,Female,1.4,Acting
213,153486,Paul Genge,Paul Genge,Lieutenant Hagerman (uncredited),false,Male,1.96,Acting
213,1468520,James Gonzalez,James Gonzalez,Man at Auction (uncredited),false,Male,1.4,Acting
213,153392,Tom Greenway,Tom Greenway,Silent State Police Detective (uncredited),false,Male,0.6,Acting
213,1419570,Robert Haines,Robert Haines,Man at United Nations Building (uncredited),false,Male,3.244,Acting
213,137260,Stuart Hall,Stuart Hall,Train Passenger (uncredited),false,Male,1.96,Acting
213,2636,Alfred Hitchcock,Alfred Hitchcock,Man Who Misses Bus,false,Male,10.511,Directing
213,119542,Stuart Holmes,Stuart Holmes,Hotel Lounge Patron (uncredited),false,Male,1.243,Acting
213,89313,Eugene Jackson,Eugene Jackson,Security Guard at Auction (uncredited),false,Not set/not specified,2.74,Acting
213,96705,Bobby Johnson,Bobby Johnson,Waiter (uncredited),false,Male,1.4,Acting
213,1130451,Kenner G. Kemp,Kenner G. Kemp,Man Leaving Office Building (uncredited),false,Male,2.316,Acting
213,16765,Madge Kennedy,Madge Kennedy,Mrs. Finlay (uncredited),false,Female,2.478,Acting
213,120445,Colin Kenny,Colin Kenny,Man at Auction (uncredited),false,Male,1.351,Acting
213,1353645,Carl M. Leviness,Carl M. Leviness,Man at United Nations Building (uncredited),false,Male,1.214,Acting
213,12427,Alexander Lockwood,Alexander Lockwood,Judge Anson B. Flynn (uncredited),false,Male,1.22,Acting
213,117046,Frank Marlowe,Frank Marlowe,Taxi Driver (uncredited),false,Male,0.6,Acting
213,93740,Baynes Barron,Baynes Barron,Taxi Driver #2 (uncredited),false,Male,0.627,Acting
213,1417927,Thomas Martin,Thomas Martin,Train Passenger (uncredited),false,Male,0.6,Acting
213,93741,James McCallion,James McCallion,Plaza Valet (uncredited),false,Male,0.906,Acting
213,1215921,Maura McGiveney,Maura McGiveney,Attendant (uncredited),false,Female,0.6,Acting
213,115076,Carl Milletaire,Carl Milletaire,Hotel Clerk (uncredited),false,Male,0.7,Acting
213,1469587,Hans Moebus,Hans Moebus,Man at United Nations Building (uncredited),false,Not set/not specified,2.832,Acting
213,87370,Howard Negley,Howard Negley,"Conductor on Twentieth Century, Ltd. (uncredited)",false,Male,0.788,Acting
213,1368758,Monty O\'Grady,Monty O\'Grady,Man at United Nations Building (uncredited),false,Male,1.229,Acting
213,170609,Ralph Reed,Ralph Reed,Bellhop (uncredited),false,Not set/not specified,1.4,Acting
213,1462194,John Roy,John Roy,Train Passenger (uncredited),false,Male,0.6,Acting
213,179327,Jeffrey Sayre,Jeffrey Sayre,Hotel Lounge Patron / Man at Mt. Rushmore Cafeteria (uncredited),false,Male,0.921,Acting
213,1364421,Scott Seaton,Scott Seaton,Man at Auction (uncredited),false,Male,2.167,Acting
213,977837,Harry Seymour,Harry Seymour,Victor - Captain of Waiters (uncredited),false,Male,0.6,Acting
213,34726,Robert Shayne,Robert Shayne,Larry Wade (uncredited),false,Male,4.896,Acting
213,78690,Jeremy Slate,Jeremy Slate,Policeman at Grand Central Station (uncredited),false,Male,2.369,Acting
213,114961,Olan Soule,Olan Soule,Assistant Auctioneer (uncredited),false,Male,4.854,Acting
213,193786,Helen Spring,Helen Spring,Bidder (uncredited),false,Female,1.8,Acting
213,114097,Harvey Stephens,Harvey Stephens,Stockbroker (uncredited),false,Male,1.569,Acting
213,131003,Harry Strang,Harry Strang,Assistant Conductor (uncredited),false,Male,0.84,Acting
213,1208039,Arthur Tovey,Arthur Tovey,Man at Auction (uncredited),false,Male,5.904,Acting
213,34094,Dale Van Sickel,Dale Van Sickel,Ranger (uncredited),false,Male,0.6,Acting
213,1082954,Lloyd Williams,Lloyd Williams,Minor Role (uncredited),false,Male,1.052,Acting
213,120070,Robert B. Williams,Robert B. Williams,Patrolman Waggoner (uncredited),false,Not set/not specified,6.702,Acting
213,1221305,Paula Winslowe,Paula Winslowe,Woman at Auction (uncredited),false,Not set/not specified,2.151,Acting
213,131111,Wilson Wood,Wilson Wood,Photographer at United Nations (uncredited),false,Male,0.765,Acting
213,2098,Carleton Young,Carleton Young,Fanning Nelson (uncredited),false,Male,6.431,Acting
213,1505860,Dick Johnstone,Dick Johnstone,Courtroom Spectator (uncredited),false,Male,0.84,Acting
213,1208035,Bert Stevens,Bert Stevens,Man at United Nations Building (uncredited),false,Male,3.854,Acting
213,1537729,Cosmo Sardo,Cosmo Sardo,Worker (uncredited),false,Male,3.188,Acting
213,1541923,Don Anderson,Don Anderson,Worker (uncredited),false,Male,1.4,Acting
213,1596342,Alphonso DuBois,Alphonso DuBois,Man at United Nations Building (uncredited),false,Not set/not specified,0.6,Acting
213,1597765,Len Hendry,Len Hendry,Police Lieutenant (uncredited),false,Not set/not specified,0.6,Acting
214,2144,Tobin Bell,Tobin Bell,John Kramer / Jigsaw,false,Male,23.807,Acting
214,2138,Shawnee Smith,Shawnee Smith,Amanda Young,false,Female,23.382,Acting
214,2464,Angus Macfadyen,Angus Macfadyen,Jeff Reinhart,false,Male,8.128,Acting
214,2677,Bahar Soomekh,Bahar Soomekh,Lynn Denlon,false,Female,15.264,Acting
214,2680,Donnie Wahlberg,Donnie Wahlberg,Eric Matthews,false,Male,10.872,Acting
214,2133,Dina Meyer,Dina Meyer,Kerry,false,Female,42.707,Acting
214,2128,Leigh Whannell,Leigh Whannell,Adam Stanheight,false,Male,9.708,Writing
214,59713,Mpho Koaho,Mpho Koaho,Tim,false,Male,8.384,Acting
214,43429,Barry Flatman,Barry Flatman,Judge Halden,false,Male,3.712,Acting
214,2687,Lyriq Bent,Lyriq Bent,Rigg,false,Male,8.002,Acting
214,139631,J. LaRose,J. LaRose,Troy,false,Male,1.003,Acting
214,197341,Debra McCabe,Debra McCabe,Danica,false,Female,8.268,Acting
214,36055,Costas Mandylor,Costas Mandylor,Mark Hoffman,false,Male,16.901,Acting
214,22434,Betsy Russell,Betsy Russell,Jill Tuck,false,Female,12.587,Acting
214,1238088,Jane Luk,Jane Luk,Nurse - Emergency Room,false,Female,1.87,Acting
214,2355421,Stefan Georgiou,Stefan Georgiou,Dylan,false,Male,0.6,Acting
214,51042,Niamh Wilson,Niamh Wilson,Corbett Denlon,false,Female,10.178,Acting
214,99183,Alan van Sprang,Alan van Sprang,Chris,false,Male,11.129,Acting
214,2676,Kim Roberts,Kim Roberts,Deborah,false,Female,1.96,Acting
214,124353,Brian Paul,Brian Paul,Doctor #1,false,Male,1.62,Acting
214,2355423,Zoe Heath,Zoe Heath,Female Forensic,false,Female,0.6,Acting
214,62674,Billy Parrott,Billy Parrott,Male Nurse,false,Male,6.48,Acting
214,1795981,Dylan Trowbridge,Dylan Trowbridge,Paramedic,false,Male,2.086,Acting
214,2682,Franky G,Franky G,Xavier - Dead,false,Male,3.493,Acting
214,76529,Kelly Jones,Kelly Jones,SWAT Member Pete,false,Male,0.607,Acting
214,76530,Vincent Rother,Vincent Rother,SWAT Member Joe,false,Male,1.932,Crew
214,2355436,Nicholas Kaegi,Nicholas Kaegi,Young Boy,false,Male,0.6,Acting
214,1660982,Mark Poyser,Mark Poyser,Gun Shot Victim,false,Male,0.98,Acting
214,1621811,Timothy Burd,Timothy Burd,Obi,false,Male,1.4,Acting
