movieid,crewid,name,originalname,job,role,isadult,gender,popularity,department,knownfordepartment
201,1534982,Cesar Orozco,Cesar Orozco,Propmaker,PROPMAKER,false,Male,0.6,Crew,Crew
201,1536916,Chris McBee,Chris McBee,Hairstylist,HAIRSTYLIST,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
201,1537510,Glen Magers,Glen Magers,Electrician,ELECTRICIAN,false,Male,0.6,Lighting,Lighting
201,1538705,Thomas Causey,Thomas Causey,SoundMixer,SOUNDMIXER,false,Male,1.176,Sound,Sound
201,1546101,Tammy Fearing,Tammy Fearing,ADREditor,ADREDITOR,false,Not set/not specified,0.6,Sound,Sound
201,1550636,Karen Asano-Myers,Karen Asano-Myers,KeyHairStylist,KEYHAIRSTYLIST,false,Not set/not specified,1.807,Costume & Make-Up,Costume & Make-Up
201,1552035,Nick Vidar,Nick Vidar,MusicProgrammer,MUSICPROGRAMMER,false,Not set/not specified,0.6,Sound,Sound
201,1553613,James M. Davis,James M. Davis,ConstructionForeman,CONSTRUCTIONFOREMAN,false,Not set/not specified,0.6,Art,Art
201,1569122,Tom Jung,Tom Jung,StoryboardArtist,STORYBOARDARTIST,false,Not set/not specified,0.6,Art,Writing
201,1573115,Michael Kory,Michael Kory,3DArtist,3DARTIST,false,Not set/not specified,0.6,Visual Effects,Visual Effects
201,1575769,Scott Edelstein,Scott Edelstein,3DAnimator,3DANIMATOR,false,Not set/not specified,1.4,Visual Effects,Visual Effects
201,1582408,Eli Golub,Eli Golub,LibraHeadTechnician,LIBRAHEADTECHNICIAN,false,Male,0.6,Camera,Camera
201,1602863,Diane Pepper,Diane Pepper,Hairstylist,HAIRSTYLIST,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
201,1605404,Marc Tantin,Marc Tantin,Propmaker,PROPMAKER,false,Not set/not specified,0.6,Crew,Crew
201,1646224,Andy Bertelson,Andy Bertelson,Grip,GRIP,false,Not set/not specified,0.6,Camera,Camera
201,1647989,Lisa Meyers,Lisa Meyers,Hairstylist,HAIRSTYLIST,false,Female,0.6,Costume & Make-Up,Costume & Make-Up
201,1674567,Donald Freeman,Donald Freeman,Colorist,COLORIST,false,Not set/not specified,0.84,Editing,Editing
201,1680227,Richard Greenberg,Richard Greenberg,TitleDesigner,TITLEDESIGNER,false,Male,0.6,Art,Directing
201,1687126,Ralph Sarabia,Ralph Sarabia,Painter,PAINTER,false,Not set/not specified,0.6,Art,Art
201,1691944,Markus Kurtz,Markus Kurtz,CGSupervisor,CGSUPERVISOR,false,Not set/not specified,0.84,Crew,Crew
201,1700844,Chris Pavlu,Chris Pavlu,Electrician,ELECTRICIAN,false,Not set/not specified,0.6,Lighting,Lighting
201,1701153,Jamie Rama,Jamie Rama,StoryboardArtist,STORYBOARDARTIST,false,Not set/not specified,0.6,Art,Art
201,1701770,Matthew C. May,Matthew C. May,AssistantSoundEditor,ASSISTANTSOUNDEDITOR,false,Not set/not specified,0.6,Sound,Sound
201,1705140,Greg Langham,Greg Langham,AssistantChiefLightingTechnician,ASSISTANTCHIEFLIGHTINGTECHNICIAN,false,Male,1.4,Lighting,Lighting
201,1712068,June Westmore,June Westmore,MakeupArtist,MAKEUPARTIST,false,Not set/not specified,1.236,Costume & Make-Up,Costume & Make-Up
201,1715584,Jason Wasserman,Jason Wasserman,AssistantEditor,ASSISTANTEDITOR,false,Not set/not specified,0.6,Editing,Editing
201,1728279,Bert Rodriguez,Bert Rodriguez,ConstructionForeman,CONSTRUCTIONFOREMAN,false,Not set/not specified,0.6,Art,Art
201,1735831,Thomas W. Small,Thomas W. Small,Foley,FOLEY,false,Not set/not specified,0.98,Sound,Sound
201,1738137,Tom Boyd,Tom Boyd,Musician,MUSICIAN,false,Male,0.6,Sound,Sound
201,1741194,James Thatcher,James Thatcher,Musician,MUSICIAN,false,Male,1.4,Sound,Sound
201,1762004,Kevin Connolly,Kevin Connolly,Musician,MUSICIAN,false,Not set/not specified,0.6,Sound,Sound
201,1811635,Evangeline Monroy,Evangeline Monroy,VisualEffectsCoordinator,VISUALEFFECTSCOORDINATOR,false,Not set/not specified,1.011,Visual Effects,Visual Effects
201,1840263,Jim Husbands,Jim Husbands,Leadman,LEADMAN,false,Not set/not specified,0.6,Art,Costume & Make-Up
201,1875004,Richard J. Bayard,Richard J. Bayard,ConstructionCoordinator,CONSTRUCTIONCOORDINATOR,false,Not set/not specified,0.6,Art,Art
201,1888960,Larry Sweet,Larry Sweet,RiggingGrip,RIGGINGGRIP,false,Not set/not specified,0.6,Lighting,Camera
201,1890046,Steve Fegley,Steve Fegley,ConstructionForeman,CONSTRUCTIONFOREMAN,false,Not set/not specified,0.6,Art,Art
201,1892494,Kenneth Sayers,Kenneth Sayers,SetDresser,SETDRESSER,false,Not set/not specified,0.6,Art,Costume & Make-Up
201,1921191,Robert Schajer,Robert Schajer,VisualEffectsEditor,VISUALEFFECTSEDITOR,false,Not set/not specified,0.6,Crew,Crew
201,1934395,Gary Metzen,Gary Metzen,Painter,PAINTER,false,Not set/not specified,1.62,Art,Art
201,1947412,Ralph Del Castillo,Ralph Del Castillo,Grip,GRIP,false,Male,0.6,Camera,Camera
201,2005823,Aaron James McComas,Aaron James McComas,3DAnimator,3DANIMATOR,false,Not set/not specified,1.4,Visual Effects,Visual Effects
201,2006728,Kino Scialabba,Kino Scialabba,ConceptArtist,CONCEPTARTIST,false,Not set/not specified,0.98,Art,Art
201,2017989,Kevin Gillen,Kevin Gillen,CGAnimator,CGANIMATOR,false,Not set/not specified,0.6,Visual Effects,Visual Effects
201,2023510,Noyan Cosarer,Noyan Cosarer,SoundReRecordingMixer,SOUNDRERECORDINGMIXER,false,Not set/not specified,0.6,Sound,Sound
201,2024334,Tina Hoffman,Tina Hoffman,MakeupArtist,MAKEUPARTIST,false,Female,0.6,Costume & Make-Up,Costume & Make-Up
201,2051123,Erik Hecomovich,Erik Hecomovich,Grip,GRIP,false,Not set/not specified,0.695,Camera,Lighting
201,2065186,Earl Ellis,Earl Ellis,MakeupArtist,MAKEUPARTIST,false,Male,0.6,Costume & Make-Up,Costume & Make-Up
201,2071365,James Wolvington,James Wolvington,SoundDesigner,SOUNDDESIGNER,false,Not set/not specified,0.828,Sound,Sound
201,2071587,James Van Over,James Van Over,ScenicArtist,SCENICARTIST,false,Not set/not specified,0.6,Crew,Crew
201,2071619,Wayne Viespi,Wayne Viespi,Grip,GRIP,false,Not set/not specified,0.6,Camera,Camera
201,2071620,Jason Wayne Ellis,Jason Wayne Ellis,Grip,GRIP,false,Not set/not specified,0.6,Camera,Camera
201,2072942,Rebecca De Morrio,Rebecca De Morrio,Hairstylist,HAIRSTYLIST,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
201,2073427,Ronald K. Nomura,Ronald K. Nomura,ArtDepartmentAssistant,ARTDEPARTMENTASSISTANT,false,Not set/not specified,0.98,Art,Art
201,2073428,Mariano Díaz,Mariano Díaz,ConceptArtist,CONCEPTARTIST,false,Not set/not specified,0.6,Art,Art
201,2073429,John Holcombe,John Holcombe,ConstructionForeman,CONSTRUCTIONFOREMAN,false,Not set/not specified,0.6,Art,Art
201,2073430,Willard Livingston,Willard Livingston,ConstructionForeman,CONSTRUCTIONFOREMAN,false,Not set/not specified,0.6,Art,Art
201,2073431,Michael Van Dyke,Michael Van Dyke,ConstructionForeman,CONSTRUCTIONFOREMAN,false,Male,0.6,Art,Art
201,2073433,Monica Fedrick,Monica Fedrick,GraphicDesigner,GRAPHICDESIGNER,false,Not set/not specified,1.708,Art,Art
201,2073434,David Tully,David Tully,Greensman,GREENSMAN,false,Not set/not specified,0.6,Art,Art
201,2073436,Shawn Baden,Shawn Baden,ScenicArtist,SCENICARTIST,false,Not set/not specified,0.6,Crew,Crew
201,2073437,Rick Sternbach,Rick Sternbach,ScenicArtist,SCENICARTIST,false,Not set/not specified,0.6,Crew,Crew
201,2073438,Tom Mahoney,Tom Mahoney,ScenicArtist,SCENICARTIST,false,Not set/not specified,0.6,Crew,Crew
201,2073439,Ahna Packard,Ahna Packard,SetDesigner,SETDESIGNER,false,Not set/not specified,0.6,Art,Art
201,2073440,Robert Gray,Robert Gray,SetDresser,SETDRESSER,false,Not set/not specified,0.6,Art,Art
201,2073441,Joe Pinkos,Joe Pinkos,SetDresser,SETDRESSER,false,Not set/not specified,0.6,Art,Art
201,2073442,Layna McAllister,Layna McAllister,AssistantCamera,ASSISTANTCAMERA,false,Not set/not specified,0.6,Camera,Camera
201,2073443,Frank Mathews,Frank Mathews,AssistantChiefLightingTechnician,ASSISTANTCHIEFLIGHTINGTECHNICIAN,false,Not set/not specified,0.6,Lighting,Lighting
201,2073444,Hector Gutierrez,Hector Gutierrez,DollyGrip,DOLLYGRIP,false,Not set/not specified,0.6,Camera,Camera
201,2073445,Lukas Henrey,Lukas Henrey,Electrician,ELECTRICIAN,false,Not set/not specified,0.6,Lighting,Lighting
201,2073446,David Kaiser,David Kaiser,Electrician,ELECTRICIAN,false,Not set/not specified,0.6,Lighting,Lighting
201,2073447,Christopher J. Lama,Christopher J. Lama,Electrician,ELECTRICIAN,false,Not set/not specified,0.6,Lighting,Lighting
201,2073448,Jim Rose,Jim Rose,Electrician,ELECTRICIAN,false,Not set/not specified,0.6,Lighting,Lighting
201,2073449,Richard Jones,Richard Jones,Grip,GRIP,false,Not set/not specified,0.6,Camera,Camera
201,2073450,Amber Maahs,Amber Maahs,Grip,GRIP,false,Not set/not specified,0.6,Camera,Camera
201,2073451,Glen Purdy,Glen Purdy,Grip,GRIP,false,Not set/not specified,0.6,Camera,Camera
201,2073452,Ignacio Woolfolk,Ignacio Woolfolk,Grip,GRIP,false,Not set/not specified,0.6,Camera,Camera
201,2073453,Alex Cruz,Alex Cruz,Grip,GRIP,false,Male,0.6,Camera,Camera
201,2073454,Chip Hart,Chip Hart,Grip,GRIP,false,Not set/not specified,0.6,Camera,Camera
201,2073457,Steven Serna,Steven Serna,RiggingGrip,RIGGINGGRIP,false,Not set/not specified,0.6,Lighting,Lighting
201,2073458,Jim Chase,Jim Chase,RiggingGrip,RIGGINGGRIP,false,Not set/not specified,0.6,Lighting,Lighting
201,2074151,Aladino V. Debert,Aladino V. Debert,3DAnimator,3DANIMATOR,false,Not set/not specified,0.6,Visual Effects,Visual Effects
201,2074152,Jon-Marc Kortsch,Jon-Marc Kortsch,3DAnimator,3DANIMATOR,false,Not set/not specified,0.6,Visual Effects,Visual Effects
201,2074155,Matt Cordner,Matt Cordner,CGAnimator,CGANIMATOR,false,Not set/not specified,0.6,Visual Effects,Visual Effects
201,2074157,Keith Huggins,Keith Huggins,CGAnimator,CGANIMATOR,false,Not set/not specified,0.6,Visual Effects,Visual Effects
201,2074158,Jens Zalzala,Jens Zalzala,CGAnimator,CGANIMATOR,false,Not set/not specified,0.6,Visual Effects,Visual Effects
201,2074159,Bob Ahmanson,Bob Ahmanson,Pyrotechnician,PYROTECHNICIAN,false,Not set/not specified,0.702,Crew,Crew
201,2074160,Thomas Zell,Thomas Zell,Pyrotechnician,PYROTECHNICIAN,false,Not set/not specified,0.6,Crew,Crew
201,2074161,Declan Quinn,Declan Quinn,VisualEffectsCoordinator,VISUALEFFECTSCOORDINATOR,false,Not set/not specified,0.6,Visual Effects,Visual Effects
201,2074669,Anthony Franco,Anthony Franco,Costumer,COSTUMER,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
201,2074671,Keith M. Wegner,Keith M. Wegner,Costumer,COSTUMER,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
201,2074673,Kimberley Shull,Kimberley Shull,Costumer,COSTUMER,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
201,2074675,Lis Bothwell,Lis Bothwell,SetCostumer,SETCOSTUMER,false,Not set/not specified,0.98,Costume & Make-Up,Costume & Make-Up
201,2074677,Fran Murphy,Fran Murphy,SetCostumer,SETCOSTUMER,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
201,2074678,David Mayreis,David Mayreis,SetCostumer,SETCOSTUMER,false,Not set/not specified,2.164,Costume & Make-Up,Costume & Make-Up
201,2074680,William J. Meshover,William J. Meshover,AssistantEditor,ASSISTANTEDITOR,false,Male,0.6,Editing,Editing
203,1032,Martin Scorsese,Martin Scorsese,Screenplay,SCREENPLAY,false,Male,15.495,Writing,Directing
203,1032,Martin Scorsese,Martin Scorsese,Director,DIRECTOR,false,Male,15.495,Directing,Directing
203,1032,Martin Scorsese,Martin Scorsese,Producer,PRODUCER,false,Male,15.495,Production,Directing
203,1032,Martin Scorsese,Martin Scorsese,Story,STORY,false,Male,15.495,Writing,Directing
