movieid,crewid,name,originalname,job,role,isadult,gender,popularity,department,knownfordepartment
806,1699511,Gabriela Poláková,Gabriela Poláková,KeyMakeupArtist,KEYMAKEUPARTIST,false,Female,0.989,Costume & Make-Up,Costume & Make-Up
806,1707599,Martin Tichy,Martin Tichy,Electrician,ELECTRICIAN,false,Not set/not specified,0.6,Lighting,Lighting
806,1738644,Francesco Zaccaria,Francesco Zaccaria,Gaffer,GAFFER,false,Not set/not specified,1.38,Lighting,Lighting
806,1738647,Claudio Del Gobbo,Claudio Del Gobbo,KeyGrip,KEYGRIP,false,Not set/not specified,2.712,Camera,Camera
806,1753175,Pavel Tatar,Pavel Tatar,Draughtsman,DRAUGHTSMAN,false,Not set/not specified,1.38,Art,Art
806,1825671,Petr Richter,Petr Richter,Props,PROPS,false,Not set/not specified,0.6,Art,Art
806,1854357,Pavel Proisl,Pavel Proisl,Grip,GRIP,false,Not set/not specified,0.6,Camera,Camera
806,1918045,Mark Hyde,Mark Hyde,KeyGrip,KEYGRIP,false,Male,0.98,Camera,Camera
806,1940001,Stephen Rose,Stephen Rose,HairDepartmentHead,HAIRDEPARTMENTHEAD,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
806,1942171,Pavel Hemmy,Pavel Hemmy,PropertyBuyer,PROPERTYBUYER,false,Not set/not specified,1.008,Art,Art
806,1990443,Roman Kuchar,Roman Kuchar,Grip,GRIP,false,Not set/not specified,0.6,Camera,Camera
806,1990444,Martin Kotek,Martin Kotek,SetDresser,SETDRESSER,false,Not set/not specified,0.6,Art,Costume & Make-Up
806,1990454,Petr Sulc,Petr Sulc,BestBoyElectric,BESTBOYELECTRIC,false,Not set/not specified,0.6,Lighting,Lighting
806,2040337,Chris Rosewarne,Chris Rosewarne,ConceptualDesign,CONCEPTUALDESIGN,false,Not set/not specified,0.6,Art,Art
806,2123662,Jan Hladik,Jan Hladik,Grip,GRIP,false,Not set/not specified,0.6,Camera,Camera
806,2123679,Jirka Klaska,Jirka Klaska,Grip,GRIP,false,Not set/not specified,0.98,Camera,Camera
806,2123680,Robert Kodera,Robert Kodera,BestBoyGrip,BESTBOYGRIP,false,Not set/not specified,0.6,Camera,Camera
806,2123712,Jaroslav Rericha,Jaroslav Rericha,Draughtsman,DRAUGHTSMAN,false,Not set/not specified,0.6,Art,Crew
806,2247424,Pavel Kuřák,Pavel Kuřák,SecondAssistantCamera,SECONDASSISTANTCAMERA,false,Male,0.98,Camera,Camera
806,2248592,Jan Brumlich,Jan Brumlich,Electrician,ELECTRICIAN,false,Not set/not specified,0.6,Lighting,Lighting
806,2248593,Ales Kohout,Ales Kohout,Electrician,ELECTRICIAN,false,Not set/not specified,0.6,Lighting,Lighting
806,2248594,Daniel Kutaj,Daniel Kutaj,Electrician,ELECTRICIAN,false,Not set/not specified,0.6,Lighting,Lighting
806,2248595,Jan Matejka,Jan Matejka,Electrician,ELECTRICIAN,false,Not set/not specified,0.6,Lighting,Lighting
806,2248596,Robert Muller,Robert Muller,Electrician,ELECTRICIAN,false,Not set/not specified,0.6,Lighting,Lighting
806,2248597,Tomas Rozler,Tomas Rozler,Electrician,ELECTRICIAN,false,Not set/not specified,0.6,Lighting,Lighting
806,2248598,Dalibor Suchy,Dalibor Suchy,Electrician,ELECTRICIAN,false,Not set/not specified,0.6,Lighting,Lighting
806,2248604,Jirka Pospisil,Jirka Pospisil,Grip,GRIP,false,Not set/not specified,0.6,Camera,Camera
806,2248610,Petr Zavřel,Petr Zavřel,SecondAssistantCamera,SECONDASSISTANTCAMERA,false,Male,0.658,Camera,Camera
806,2248611,Karel Schneiberg,Karel Schneiberg,VideoAssistOperator,VIDEOASSISTOPERATOR,false,Not set/not specified,0.6,Crew,Crew
806,2249518,Tereza Keilova,Tereza Keilova,ArtDepartmentCoordinator,ARTDEPARTMENTCOORDINATOR,false,Not set/not specified,0.6,Art,Art
806,2249519,Katerina Koutská,Katerina Koutská,AssistantSetDecoration,ASSISTANTSETDECORATION,false,Not set/not specified,0.6,Art,Art
806,2249520,Petr Grig,Petr Grig,Draughtsman,DRAUGHTSMAN,false,Not set/not specified,0.6,Art,Art
806,2249521,Tomas Polivka,Tomas Polivka,GraphicDesigner,GRAPHICDESIGNER,false,Not set/not specified,0.6,Art,Art
806,2249522,Jiří Dušek,Jiří Dušek,Leadman,LEADMAN,false,Male,0.98,Art,Art
806,2249523,June Connon,June Connon,Props,PROPS,false,Not set/not specified,0.6,Art,Art
806,2249524,Stanislav Glugar,Stanislav Glugar,Props,PROPS,false,Not set/not specified,0.6,Art,Art
806,2249525,Dion Phillips,Dion Phillips,Props,PROPS,false,Not set/not specified,0.6,Art,Art
806,2249526,Josef Vecerek,Josef Vecerek,Props,PROPS,false,Not set/not specified,0.6,Art,Art
806,2249528,Pavel Mehes,Pavel Mehes,SetDresser,SETDRESSER,false,Not set/not specified,0.6,Art,Art
807,4023,Suzanne Smith,Suzanne Smith,Casting,CASTING,false,Female,2.364,Production,Production
807,117,Howard Shore,Howard Shore,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Male,2.957,Sound,Sound
807,605,Michael Kaplan,Michael Kaplan,CostumeDesign,COSTUMEDESIGN,false,Male,4.332,Costume & Make-Up,Costume & Make-Up
807,4197,Clay A. Griffith,Clay A. Griffith,SetDecoration,SETDECORATION,false,Male,1.38,Art,Art
807,944,Arthur Max,Arthur Max,ProductionDesign,PRODUCTIONDESIGN,false,Male,1.186,Art,Art
807,2122,William Hoy,William Hoy,AdditionalEditing,ADDITIONALEDITING,false,Male,7.164,Editing,Editing
807,2240,Darius Khondji,Darius Khondji,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,4.028,Camera,Camera
807,3192,Billy Hopkins,Billy Hopkins,Casting,CASTING,false,Male,2.28,Production,Production
807,3964,Patrick Tatopoulos,Patrick Tatopoulos,ConceptualIllustrator,CONCEPTUALILLUSTRATOR,false,Male,3.079,Art,Art
807,6581,Richard Francis-Bruce,Richard Francis-Bruce,Editor,EDITOR,false,Male,1.646,Editing,Editing
807,4768,Lynn Harris,Lynn Harris,CoExecutiveProducer,COEXECUTIVEPRODUCER,false,Female,0.6,Production,Production
807,5290,Kim Coleman,Kim Coleman,CastingAssistant,CASTINGASSISTANT,false,Female,2.232,Production,Production
807,5328,Kerry Barden,Kerry Barden,Casting,CASTING,false,Male,1.638,Production,Production
807,6955,Vincent Landay,Vincent Landay,Thanks,THANKS,false,Male,0.6,Crew,Production
807,7467,David Fincher,David Fincher,Director,DIRECTOR,false,Male,12.153,Directing,Directing
807,7537,Steve Boeddeker,Steve Boeddeker,AssistantSoundDesigner,ASSISTANTSOUNDDESIGNER,false,Not set/not specified,1.945,Sound,Sound
807,7475,Ceán Chaffin,Ceán Chaffin,Thanks,THANKS,false,Female,3.697,Crew,Production
807,7763,Ren Klyce,Ren Klyce,SoundDesigner,SOUNDDESIGNER,false,Male,1.798,Sound,Sound
807,7763,Ren Klyce,Ren Klyce,SoundEffectsEditor,SOUNDEFFECTSEDITOR,false,Male,1.798,Sound,Sound
807,9320,Cori Glazer,Cori Glazer,ScriptSupervisor,SCRIPTSUPERVISOR,false,Not set/not specified,1.96,Directing,Directing
807,9773,Bruce Bellamy,Bruce Bellamy,Swing,SWING,false,Male,0.828,Art,Art
807,10688,Harris Savides,Harris Savides,AdditionalPhotography,ADDITIONALPHOTOGRAPHY,false,Male,4.111,Camera,Camera
807,11420,Gianni Nunnari,Gianni Nunnari,ExecutiveProducer,EXECUTIVEPRODUCER,false,Male,0.706,Production,Production
807,11815,Dan Kolsrud,Dan Kolsrud,ExecutiveProducer,EXECUTIVEPRODUCER,false,Male,2.6,Production,Production
807,10764,Arnold Kopelson,Arnold Kopelson,Producer,PRODUCER,false,Male,1.62,Production,Production
807,12047,Andrew Kevin Walker,Andrew Kevin Walker,Writer,WRITER,false,Male,4.403,Writing,Writing
807,12048,Phyllis Carlyle,Phyllis Carlyle,Producer,PRODUCER,false,Female,0.6,Production,Production
807,12050,Anne Kopelson,Anne Kopelson,ExecutiveProducer,EXECUTIVEPRODUCER,false,Female,1.094,Production,Production
807,12051,Gary Wissner,Gary Wissner,ArtDirection,ARTDIRECTION,false,Male,1.108,Art,Art
807,14046,Danny Cangemi,Danny Cangemi,SpecialEffectsSupervisor,SPECIALEFFECTSSUPERVISOR,false,Male,1.012,Visual Effects,Crew
807,12639,Hugo Santiago,Hugo Santiago,SetDesigner,SETDESIGNER,false,Not set/not specified,1.02,Art,Art
807,12775,Joe Fineman,Joe Fineman,ExecutiveInChargeOfPostProduction,EXECUTIVEINCHARGEOFPOSTPRODUCTION,false,Male,1.614,Production,Production
807,10810,Peter Frankfurt,Peter Frankfurt,VisualEffectsProducer,VISUALEFFECTSPRODUCER,false,Not set/not specified,1.96,Visual Effects,Production
807,15315,Ellen Segal,Ellen Segal,MusicEditor,MUSICEDITOR,false,Not set/not specified,1.4,Sound,Sound
807,14660,Peter Albiez,Peter Albiez,SpecialEffectsCoordinator,SPECIALEFFECTSCOORDINATOR,false,Not set/not specified,0.6,Crew,Crew
