movieid,crewid,name,originalname,job,role,isadult,gender,popularity,department,knownfordepartment
703,6994,Jack Rollins,Jack Rollins,Producer,PRODUCER,false,Male,0.84,Production,Production
703,10439,Marshall Brickman,Marshall Brickman,Writer,WRITER,false,Male,0.62,Writing,Writing
703,10440,Susan E. Morse,Susan E. Morse,AssistantEditor,ASSISTANTEDITOR,false,Female,0.6,Editing,Editing
703,10441,Mel Bourne,Mel Bourne,ArtDirection,ARTDIRECTION,false,Male,0.84,Art,Art
703,10442,Robert Drumheller,Robert Drumheller,SetDecoration,SETDECORATION,false,Male,1.932,Art,Art
703,10443,Fern Buchner,Fern Buchner,MakeupArtist,MAKEUPARTIST,false,Female,1.128,Costume & Make-Up,Costume & Make-Up
703,10444,Romaine Greene,Romaine Greene,Hairstylist,HAIRSTYLIST,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
703,10445,Martin Danzig,Martin Danzig,LocationManager,LOCATIONMANAGER,false,Male,0.694,Production,Production
703,10446,Frederic B. Blankfein,Frederic B. Blankfein,SecondAssistantDirector,SECONDASSISTANTDIRECTOR,false,Not set/not specified,0.84,Directing,Directing
703,10546,Fred T. Gallo,Fred T. Gallo,AssociateProducer,ASSOCIATEPRODUCER,false,Male,0.986,Production,Production
703,10546,Fred T. Gallo,Fred T. Gallo,FirstAssistantDirector,FIRSTASSISTANTDIRECTOR,false,Male,0.986,Directing,Production
703,10548,Wendy Greene Bricmont,Wendy Greene Bricmont,Editor,EDITOR,false,Female,1.4,Editing,Editing
703,10549,Justin Scoppa Jr.,Justin Scoppa Jr.,SetDecoration,SETDECORATION,false,Male,0.65,Art,Art
703,13931,Tom Priestley Jr.,Tom Priestley Jr.,FirstAssistantCamera,FIRSTASSISTANTCAMERA,false,Male,1.517,Camera,Camera
703,17994,Dan Sable,Dan Sable,SoundEditor,SOUNDEDITOR,false,Not set/not specified,1.38,Sound,Sound
703,18857,James Sabat,James Sabat,SoundMixer,SOUNDMIXER,false,Male,0.84,Sound,Sound
703,19789,Marcel Ophüls,Marcel Ophüls,Thanks,THANKS,false,Male,1.106,Crew,Directing
703,20694,William S. Scharf,William S. Scharf,SoundEditor,SOUNDEDITOR,false,Male,1.094,Sound,Editing
703,29352,Artie Butler,Artie Butler,Music,MUSIC,false,Male,0.6,Sound,Sound
703,81532,George Newman,George Newman,CostumeSupervisor,COSTUMESUPERVISOR,false,Not set/not specified,1.4,Costume & Make-Up,Costume & Make-Up
703,81532,George Newman,George Newman,WardrobeSupervisor,WARDROBESUPERVISOR,false,Not set/not specified,1.4,Costume & Make-Up,Costume & Make-Up
703,81533,Marilyn Putnam,Marilyn Putnam,CostumeSupervisor,COSTUMESUPERVISOR,false,Not set/not specified,1.4,Costume & Make-Up,Costume & Make-Up
703,81533,Marilyn Putnam,Marilyn Putnam,WardrobeSupervisor,WARDROBESUPERVISOR,false,Not set/not specified,1.4,Costume & Make-Up,Costume & Make-Up
703,77092,Joseph Badalucco Jr.,Joseph Badalucco Jr.,Carpenter,CARPENTER,false,Not set/not specified,2.07,Crew,Acting
703,120284,Aaron Beckwith,Aaron Beckwith,ExtrasCasting,EXTRASCASTING,false,Not set/not specified,0.6,Production,Production
703,122092,Lois Kramer Hartwick,Lois Kramer Hartwick,ProductionOfficeCoordinator,PRODUCTIONOFFICECOORDINATOR,false,Not set/not specified,0.6,Production,Production
703,122093,Pat O\'Connor,Pat O\'Connor,PropertyMaster,PROPERTYMASTER,false,Not set/not specified,1.38,Art,Art
703,1027800,Barbara Krieger,Barbara Krieger,SetDecoration,SETDECORATION,false,Not set/not specified,0.98,Art,Art
703,1194262,Brian Hamill,Brian Hamill,StillPhotographer,STILLPHOTOGRAPHER,false,Male,0.6,Camera,Camera
703,1328134,Nancy McArdle,Nancy McArdle,WardrobeSupervisor,WARDROBESUPERVISOR,false,Not set/not specified,0.98,Costume & Make-Up,Costume & Make-Up
703,1336842,Daisy Gerber,Daisy Gerber,LocationManager,LOCATIONMANAGER,false,Not set/not specified,0.6,Production,Production
703,1338883,John Inzerella,John Inzerella,MakeupArtist,MAKEUPARTIST,false,Not set/not specified,0.98,Costume & Make-Up,Costume & Make-Up
703,1380036,Thomas Saccio,Thomas Saccio,PropertyMaster,PROPERTYMASTER,false,Male,0.84,Crew,Art
703,1380037,Cosmo Sorice,Cosmo Sorice,ScenicArtist,SCENICARTIST,false,Not set/not specified,0.618,Crew,Crew
703,1411150,Vivienne Walker,Vivienne Walker,Hairstylist,HAIRSTYLIST,false,Female,1.623,Costume & Make-Up,Costume & Make-Up
703,1421301,Steve Johnson,Steve Johnson,ColorTimer,COLORTIMER,false,Male,0.6,Editing,Visual Effects
703,1459591,Kay Chapin,Kay Chapin,ScriptSupervisor,SCRIPTSUPERVISOR,false,Female,1.4,Directing,Directing
703,1481635,Sonya Polonsky,Sonya Polonsky,AssistantEditor,ASSISTANTEDITOR,false,Female,0.6,Editing,Editing
703,1494667,Christopher Cronyn,Christopher Cronyn,ProductionAssistant,PRODUCTIONASSISTANT,false,Not set/not specified,5.221,Production,Production
703,1546904,Robert Ward,Robert Ward,Grip,GRIP,false,Male,0.6,Camera,Camera
703,1546904,Robert Ward,Robert Ward,KeyGrip,KEYGRIP,false,Male,0.6,Camera,Camera
703,1547258,James Pilcher,James Pilcher,Soundmixer,SOUNDMIXER,false,Not set/not specified,0.6,Sound,Sound
703,1745158,Larry D. Howard,Larry D. Howard,Gaffer,GAFFER,false,Not set/not specified,0.6,Lighting,Lighting
703,2113455,Jack Higgins,Jack Higgins,SoundReRecordingMixer,SOUNDRERECORDINGMIXER,false,Not set/not specified,0.6,Sound,Sound
703,2263533,Joe Williams Sr.,Joe Williams Sr.,ConstructionGrip,CONSTRUCTIONGRIP,false,Male,0.6,Art,Art
703,2433429,Carl Gibson,Carl Gibson,KeyGrip,KEYGRIP,false,Not set/not specified,0.6,Camera,Camera
703,2526033,Dusty Wallace,Dusty Wallace,Gaffer,GAFFER,false,Not set/not specified,0.6,Lighting,Lighting
703,3085642,William Curry,William Curry,TransportationCaptain,TRANSPORTATIONCAPTAIN,false,Not set/not specified,0.6,Crew,Crew
703,3085643,James E. Foote,James E. Foote,TransportationCaptain,TRANSPORTATIONCAPTAIN,false,Not set/not specified,0.6,Crew,Crew
703,3085644,Scott MacDonough,Scott MacDonough,UnitPublicist,UNITPUBLICIST,false,Not set/not specified,0.6,Crew,Crew
703,3085645,Beth Rudin,Beth Rudin,ProductionAssistant,PRODUCTIONASSISTANT,false,Not set/not specified,0.6,Production,Production
703,3085646,Stuart Smiley,Stuart Smiley,ProductionAssistant,PRODUCTIONASSISTANT,false,Not set/not specified,0.6,Production,Production
703,3085647,Donald S. Rugoff,Donald S. Rugoff,Thanks,THANKS,false,Male,1.456,Crew,Production
704,7753,Gilbert Taylor,Gilbert Taylor,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,0.866,Camera,Camera
704,10221,Julie Harris,Julie Harris,CostumeDesign,COSTUMEDESIGN,false,Female,1.052,Costume & Make-Up,Costume & Make-Up
704,7754,John Jympson,John Jympson,Editor,EDITOR,false,Male,0.6,Editing,Editing
704,10586,Richard Lester,Richard Lester,Director,DIRECTOR,false,Male,3.949,Directing,Directing
704,10587,Alun Owen,Alun Owen,Screenplay,SCREENPLAY,false,Not set/not specified,1.38,Writing,Writing
704,10588,Walter Shenson,Walter Shenson,Producer,PRODUCER,false,Male,0.6,Production,Production
704,10589,Denis O\'Dell,Denis O\'Dell,Producer,PRODUCER,false,Male,0.699,Production,Production
704,10590,David V. Picker,David V. Picker,ExecutiveProducer,EXECUTIVEPRODUCER,false,Male,1.4,Production,Production
704,10591,Ray Simm,Ray Simm,ArtDirection,ARTDIRECTION,false,Male,0.6,Art,Art
705,3358,Lyle R. Wheeler,Lyle R. Wheeler,ArtDirection,ARTDIRECTION,false,Male,2.369,Art,Art
705,4350,Edith Head,Edith Head,CostumeDesign,COSTUMEDESIGN,false,Female,2.572,Costume & Make-Up,Costume & Make-Up
705,8502,Darryl F. Zanuck,Darryl F. Zanuck,Producer,PRODUCER,false,Male,1.4,Production,Production
705,8503,Alfred Newman,Alfred Newman,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Male,1.562,Sound,Sound
705,8508,Thomas Little,Thomas Little,SetDecoration,SETDECORATION,false,Male,1.188,Art,Art
705,8511,Roger Heman Sr.,Roger Heman Sr.,Sound,SOUND,false,Male,0.6,Sound,Sound
705,9587,Walter M. Scott,Walter M. Scott,SetDecoration,SETDECORATION,false,Male,0.766,Art,Art
705,10601,Joseph L. Mankiewicz,Joseph L. Mankiewicz,Screenplay,SCREENPLAY,false,Male,2.878,Writing,Writing
705,10601,Joseph L. Mankiewicz,Joseph L. Mankiewicz,Director,DIRECTOR,false,Male,2.878,Directing,Writing
705,10602,Milton Krasner,Milton Krasner,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,3.329,Camera,Camera
705,10603,Barbara McLean,Barbara McLean,Editor,EDITOR,false,Female,1.581,Editing,Editing
705,10604,George W. Davis,George W. Davis,ArtDirection,ARTDIRECTION,false,Male,1.62,Art,Art
705,10605,W. D. Flick,W. D. Flick,Sound,SOUND,false,Male,0.694,Sound,Sound
705,26172,Charles Le Maire,Charles Le Maire,WardrobeSupervisor,WARDROBESUPERVISOR,false,Male,1.4,Costume & Make-Up,Costume & Make-Up
705,26175,Ben Nye,Ben Nye,MakeupArtist,MAKEUPARTIST,false,Male,0.6,Costume & Make-Up,Costume & Make-Up
705,123574,Gaston Glass,Gaston Glass,AssistantDirector,ASSISTANTDIRECTOR,false,Male,1.4,Directing,Acting
705,701959,Edward B. Powell,Edward B. Powell,Orchestrator,ORCHESTRATOR,false,Male,0.6,Sound,Sound
705,1087075,Hal Klein,Hal Klein,SecondAssistantDirector,SECONDASSISTANTDIRECTOR,false,Not set/not specified,1.4,Directing,Production
705,1102213,Mary Orr,Mary Orr,ShortStory,SHORTSTORY,false,Female,0.6,Writing,Writing
705,1131145,Robert R. Snody,Robert R. Snody,UnitProductionManager,UNITPRODUCTIONMANAGER,false,Not set/not specified,0.6,Production,Directing
705,1338850,Fred R. Simpson,Fred R. Simpson,PropertyMaster,PROPERTYMASTER,false,Not set/not specified,0.6,Art,Directing
705,1435037,Max Golden,Max Golden,ProductionManager,PRODUCTIONMANAGER,false,Not set/not specified,0.6,Production,Production
705,1537732,Paul Lockwood,Paul Lockwood,CameraOperator,CAMERAOPERATOR,false,Not set/not specified,0.6,Camera,Camera
705,1537733,Ray Nolan,Ray Nolan,StillPhotographer,STILLPHOTOGRAPHER,false,Not set/not specified,0.6,Camera,Camera
705,1597780,Urban Thielmann,Urban Thielmann,Music,MUSIC,false,Not set/not specified,0.6,Sound,Sound
706,2725,Rainer Werner Fassbinder,Rainer Werner Fassbinder,Screenplay,SCREENPLAY,false,Male,8.77,Writing,Directing
706,2725,Rainer Werner Fassbinder,Rainer Werner Fassbinder,Director,DIRECTOR,false,Male,8.77,Directing,Directing
706,2725,Rainer Werner Fassbinder,Rainer Werner Fassbinder,Producer,PRODUCER,false,Male,8.77,Production,Directing
706,5639,Jürgen Jürges,Jürgen Jürges,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,0.6,Camera,Camera
706,2737,Thea Eymèsz,Thea Eymèsz,Editor,EDITOR,false,Female,0.828,Editing,Editing
706,10615,Theodor Fontane,Theodor Fontane,Novel,NOVEL,false,Male,0.84,Writing,Writing
706,10616,Dietrich Lohmann,Dietrich Lohmann,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,1.38,Camera,Camera
706,21997,Kurt Raab,Kurt Raab,ArtDirection,ARTDIRECTION,false,Male,6.719,Art,Acting
706,10618,Barbara Braun,Barbara Braun,CostumeDesign,COSTUMEDESIGN,false,Not set/not specified,0.6,Costume & Make-Up,Costume & Make-Up
707,945,Crispian Sallis,Crispian Sallis,SetDecoration,SETDECORATION,false,Male,4.147,Art,Art
707,2289,John Barry,John Barry,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Male,3.317,Sound,Sound
707,9856,Ian Fleming,Ian Fleming,Novel,NOVEL,false,Male,5.491,Writing,Writing
707,9861,Albert R. Broccoli,Albert R. Broccoli,Producer,PRODUCER,false,Male,4.337,Production,Production
707,8524,Peter Lamont,Peter Lamont,ProductionDesign,PRODUCTIONDESIGN,false,Male,7.405,Art,Art
707,8934,Alan Hume,Alan Hume,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,1.094,Camera,Camera
707,9858,Richard Maibaum,Richard Maibaum,Screenplay,SCREENPLAY,false,Male,4.2,Writing,Writing
707,10179,John Glen,John Glen,Director,DIRECTOR,false,Male,3.88,Directing,Directing
707,10198,Emma Porteous,Emma Porteous,CostumeDesign,COSTUMEDESIGN,false,Female,1.411,Costume & Make-Up,Costume & Make-Up
707,10493,Tom Pevsner,Tom Pevsner,Producer,PRODUCER,false,Male,1.517,Production,Production
707,10496,Debbie McWilliams,Debbie McWilliams,Casting,CASTING,false,Female,2.033,Production,Production
707,10497,John Fenner,John Fenner,ArtDirection,ARTDIRECTION,false,Male,0.98,Art,Art
707,10612,Peter Davies,Peter Davies,Editor,EDITOR,false,Male,0.6,Editing,Editing
707,10666,Barbara Broccoli,Barbara Broccoli,AssistantDirector,ASSISTANTDIRECTOR,false,Female,5.909,Directing,Production
707,13643,John Taylor,John Taylor,ThemeSongPerformance,THEMESONGPERFORMANCE,false,Male,6.313,Sound,Acting
707,69678,Michael G. Wilson,Michael G. Wilson,Screenplay,SCREENPLAY,false,Male,4.024,Writing,Production
707,69678,Michael G. Wilson,Michael G. Wilson,Producer,PRODUCER,false,Male,4.024,Production,Production
707,161787,Dick Ziker,Dick Ziker,StuntDouble,STUNTDOUBLE,false,Male,1.637,Crew,Crew
707,929257,Simon Le Bon,Simon Le Bon,ThemeSongPerformance,THEMESONGPERFORMANCE,false,Male,8.625,Sound,Acting
707,936973,Nick Rhodes,Nick Rhodes,ThemeSongPerformance,THEMESONGPERFORMANCE,false,Male,6.802,Sound,Acting
707,1077325,Eddie Powell,Eddie Powell,Stunts,STUNTS,false,Male,4.886,Crew,Acting
707,1348145,Maurice Binder,Maurice Binder,MainTitleDesigner,MAINTITLEDESIGNER,false,Male,0.6,Art,Art
708,2289,John Barry,John Barry,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Male,3.317,Sound,Sound
708,9856,Ian Fleming,Ian Fleming,Novel,NOVEL,false,Male,5.491,Writing,Writing
708,9861,Albert R. Broccoli,Albert R. Broccoli,Producer,PRODUCER,false,Male,4.337,Production,Production
708,8524,Peter Lamont,Peter Lamont,ProductionDesign,PRODUCTIONDESIGN,false,Male,7.405,Art,Art
708,6891,Andreas Grosch,Andreas Grosch,TransportationCaptain,TRANSPORTATIONCAPTAIN,false,Male,4.618,Crew,Production
708,8526,Michael Ford,Michael Ford,SetDecoration,SETDECORATION,false,Male,1.4,Art,Art
708,9858,Richard Maibaum,Richard Maibaum,Screenplay,SCREENPLAY,false,Male,4.2,Writing,Writing
708,10179,John Glen,John Glen,Director,DIRECTOR,false,Male,3.88,Directing,Directing
708,10198,Emma Porteous,Emma Porteous,CostumeDesign,COSTUMEDESIGN,false,Female,1.411,Costume & Make-Up,Costume & Make-Up
708,10200,Terry Ackland-Snow,Terry Ackland-Snow,ArtDirection,ARTDIRECTION,false,Male,0.84,Art,Art
708,10493,Tom Pevsner,Tom Pevsner,Producer,PRODUCER,false,Male,1.517,Production,Production
708,10495,John Grover,John Grover,Editor,EDITOR,false,Male,1.4,Editing,Editing
708,10496,Debbie McWilliams,Debbie McWilliams,Casting,CASTING,false,Female,2.033,Production,Production
708,10612,Peter Davies,Peter Davies,Editor,EDITOR,false,Male,0.6,Editing,Editing
708,10666,Barbara Broccoli,Barbara Broccoli,AssociateProducer,ASSOCIATEPRODUCER,false,Female,5.909,Production,Production
708,10668,Alec Mills,Alec Mills,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,1.4,Camera,Camera
708,69678,Michael G. Wilson,Michael G. Wilson,Screenplay,SCREENPLAY,false,Male,4.024,Writing,Production
708,69678,Michael G. Wilson,Michael G. Wilson,Producer,PRODUCER,false,Male,4.024,Production,Production
708,238511,Magne Furuholmen,Magne Furuholmen,ThemeSongPerformance,THEMESONGPERFORMANCE,false,Male,1.16,Sound,Acting
708,238512,Morten Harket,Morten Harket,ThemeSongPerformance,THEMESONGPERFORMANCE,false,Male,6.146,Sound,Acting
708,238513,Paul Waaktaar-Savoy,Paul Waaktaar-Savoy,ThemeSongPerformance,THEMESONGPERFORMANCE,false,Male,5.821,Sound,Acting
708,1077325,Eddie Powell,Eddie Powell,Stunts,STUNTS,false,Male,4.886,Crew,Acting
708,1348145,Maurice Binder,Maurice Binder,MainTitleDesigner,MAINTITLEDESIGNER,false,Male,0.6,Art,Art
709,8380,Michael Lamont,Michael Lamont,ArtDirection,ARTDIRECTION,false,Male,1.38,Art,Art
709,2874,Janet Hirshenson,Janet Hirshenson,Casting,CASTING,false,Female,2.31,Production,Production
709,3275,Jane Jenkins,Jane Jenkins,Casting,CASTING,false,Female,4.222,Production,Production
709,9856,Ian Fleming,Ian Fleming,Characters,CHARACTERS,false,Male,5.491,Writing,Writing
709,9861,Albert R. Broccoli,Albert R. Broccoli,Producer,PRODUCER,false,Male,4.337,Production,Production
709,8524,Peter Lamont,Peter Lamont,ProductionDesign,PRODUCTIONDESIGN,false,Male,7.405,Art,Art
709,7714,Michael Kamen,Michael Kamen,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Male,0.6,Sound,Sound
709,8526,Michael Ford,Michael Ford,SetDecoration,SETDECORATION,false,Male,1.4,Art,Art
709,8651,Philip Kohler,Philip Kohler,ProductionManager,PRODUCTIONMANAGER,false,Not set/not specified,0.6,Production,Production
709,8653,Edward Tise,Edward Tise,SoundRecordist,SOUNDRECORDIST,false,Male,0.828,Sound,Sound
709,9858,Richard Maibaum,Richard Maibaum,Screenplay,SCREENPLAY,false,Male,4.2,Writing,Writing
709,10179,John Glen,John Glen,Director,DIRECTOR,false,Male,3.88,Directing,Directing
709,10203,Paul Weston,Paul Weston,StuntCoordinator,STUNTCOORDINATOR,false,Male,2.278,Crew,Crew
709,10493,Tom Pevsner,Tom Pevsner,AssociateProducer,ASSOCIATEPRODUCER,false,Male,1.517,Production,Production
709,10495,John Grover,John Grover,Editor,EDITOR,false,Male,1.4,Editing,Editing
709,10666,Barbara Broccoli,Barbara Broccoli,AssociateProducer,ASSOCIATEPRODUCER,false,Female,5.909,Production,Production
709,10668,Alec Mills,Alec Mills,DirectorofPhotography,DIRECTOROFPHOTOGRAPHY,false,Male,1.4,Camera,Camera
709,10676,Gladys Knight,Gladys Knight,ThemeSongPerformance,THEMESONGPERFORMANCE,false,Female,1.216,Sound,Acting
709,10677,Dennis Bosher,Dennis Bosher,ArtDirection,ARTDIRECTION,false,Male,0.6,Art,Art
709,10678,Jodie Lynn Tillen,Jodie Lynn Tillen,CostumeDesign,COSTUMEDESIGN,false,Female,1.054,Costume & Make-Up,Costume & Make-Up
709,10706,Anthony Waye,Anthony Waye,ProductionSupervisor,PRODUCTIONSUPERVISOR,false,Male,2.188,Production,Production
709,14748,George Frost,George Frost,MakeupSupervisor,MAKEUPSUPERVISOR,false,Not set/not specified,2.069,Costume & Make-Up,Costume & Make-Up
709,10876,Callum McDougall,Callum McDougall,SecondAssistantDirector,SECONDASSISTANTDIRECTOR,false,Male,1.497,Directing,Production
709,31908,Tricia Cameron,Tricia Cameron,HairSupervisor,HAIRSUPERVISOR,false,Female,0.98,Costume & Make-Up,Costume & Make-Up
709,69678,Michael G. Wilson,Michael G. Wilson,Screenplay,SCREENPLAY,false,Male,4.024,Writing,Production
709,69678,Michael G. Wilson,Michael G. Wilson,Producer,PRODUCER,false,Male,4.024,Production,Production
709,1348145,Maurice Binder,Maurice Binder,MainTitleDesigner,MAINTITLEDESIGNER,false,Male,0.6,Art,Art
709,1360895,Arthur Wooster,Arthur Wooster,SecondUnitDirectorofPhotography,SECONDUNITDIRECTOROFPHOTOGRAPHY,false,Male,1.094,Camera,Camera
709,1360895,Arthur Wooster,Arthur Wooster,SecondUnitDirector,SECONDUNITDIRECTOR,false,Male,1.094,Directing,Camera
709,1398136,June Randall,June Randall,ScriptSupervisor,SCRIPTSUPERVISOR,false,Female,0.785,Directing,Directing
709,1405653,Vernon Messenger,Vernon Messenger,SoundEditor,SOUNDEDITOR,false,Not set/not specified,0.6,Sound,Sound
709,1409821,Naomi Donne,Naomi Donne,MakeupSupervisor,MAKEUPSUPERVISOR,false,Not set/not specified,1.582,Costume & Make-Up,Costume & Make-Up
709,1489872,Miguel Gil,Miguel Gil,AssistantDirector,ASSISTANTDIRECTOR,false,Not set/not specified,0.6,Directing,Directing
709,1585348,Ramón Bravo,Ramón Bravo,UnderwaterDirectorofPhotography,UNDERWATERDIRECTOROFPHOTOGRAPHY,false,Not set/not specified,0.6,Camera,Camera
709,1634381,Miguel Lima,Miguel Lima,AssistantDirector,ASSISTANTDIRECTOR,false,Male,0.6,Directing,Directing
709,1697232,Douglas Noakes,Douglas Noakes,ProductionAccountant,PRODUCTIONACCOUNTANT,false,Not set/not specified,0.6,Production,Production
709,1727828,Tony Graysmark,Tony Graysmark,ConstructionManager,CONSTRUCTIONMANAGER,false,Not set/not specified,1.396,Art,Art
709,1868909,Mike Frift,Mike Frift,CameraOperator,CAMERAOPERATOR,false,Male,1.4,Camera,Camera
709,1900639,Stephen McLaughlin,Stephen McLaughlin,MusicProgrammer,MUSICPROGRAMMER,false,Male,1.4,Sound,Sound
709,1905169,John Tythe,John Tythe,Gaffer,GAFFER,false,Not set/not specified,0.6,Lighting,Lighting
709,2390085,John Richardson,John Richardson,VisualEffects,VISUALEFFECTS,false,Not set/not specified,0.6,Visual Effects,Visual Effects
709,3035225,Jeff Pescetto,Jeff Pescetto,Songs,SONGS,false,Male,0.648,Sound,Sound
710,996,Éric Serra,Éric Serra,OriginalMusicComposer,ORIGINALMUSICCOMPOSER,false,Male,0.6,Sound,Sound
