movieid,castid,name,originalname,character,isadult,gender,popularity,knownfordepartment
702,2790,Marietta Canty,Marietta Canty,Giggling Woman with Eunice (uncredited),false,Female,2.863,Acting
702,97999,John George,John George,Passerby (uncredited),false,Male,1.228,Acting
702,2458571,John Gonetos,John Gonetos,Vendor (uncredited),false,Not set/not specified,0.6,Acting
702,1831744,Chester Jones,Chester Jones,Street Vendor (uncredited),false,Not set/not specified,0.6,Acting
702,120521,Lyle Latell,Lyle Latell,Policeman (uncredited),false,Male,1.96,Acting
702,1221260,Joe Brooks,Joe Brooks,Worker (uncredited),false,Male,0.745,Acting
702,1815991,Mike Morelli,Mike Morelli,Bowling Alley Patron (uncredited),false,Male,0.6,Acting
702,1176510,William H. O\'Brien,William H. O\'Brien,Waiter (uncredited),false,Male,3.616,Acting
702,2458572,Maxie Thrower,Maxie Thrower,Passerby (uncredited),false,Not set/not specified,0.6,Acting
702,26158,Charles Wagenheim,Charles Wagenheim,Passerby (uncredited),false,Male,0.98,Acting
702,2458573,John B. Williams,John B. Williams,Vendor (uncredited),false,Not set/not specified,0.6,Acting
702,1467478,Buck Woods,Buck Woods,Vendor (uncredited),false,Not set/not specified,0.6,Acting
703,1243,Woody Allen,Woody Allen,Alvy Singer,false,Male,10.765,Directing
703,3092,Diane Keaton,Diane Keaton,Annie Hall,false,Female,22.05,Acting
703,10555,Tony Roberts,Tony Roberts,Rob,false,Male,9.712,Acting
703,10556,Carol Kane,Carol Kane,Allison,false,Female,24.087,Acting
703,10557,Paul Simon,Paul Simon,Tony Lacey,false,Male,2.236,Acting
703,10409,Shelley Duvall,Shelley Duvall,Pam,false,Female,12.526,Acting
703,10558,Janet Margolin,Janet Margolin,Robin,false,Female,5.1,Acting
703,10559,Colleen Dewhurst,Colleen Dewhurst,Mrs. Hall,false,Female,7.74,Acting
703,4690,Christopher Walken,Christopher Walken,Duane Hall,false,Male,25.77,Acting
703,10560,Donald Symington,Donald Symington,Dad Hall,false,Male,0.6,Acting
703,10561,Helen Ludlam,Helen Ludlam,Grammy Hall,false,Female,0.6,Acting
703,10562,Mordecai Lawner,Mordecai Lawner,Alvy\'s Dad,false,Male,1.96,Acting
703,10563,Joan Neuman,Joan Neuman,Alvy\'s Mom (as Joan Newman),false,Female,1.4,Acting
703,10564,Jonathan Munk,Jonathan Munk,Alvy - Age 9,false,Male,1.4,Acting
703,1726163,Ruth Volner,Ruth Volner,Alvy\'s Aunt,false,Female,0.6,Acting
703,1726165,Martin Rosenblatt,Martin Rosenblatt,Alvy\'s Uncle,false,Male,0.6,Acting
703,1217974,Hy Anzell,Hy Anzell,Joey Nichols (as Hy Ansel),false,Male,1.007,Acting
703,940121,Rashel Novikoff,Rashel Novikoff,Aunt Tessie,false,Female,1.536,Acting
703,1462345,Russell Horton,Russell Horton,Man in Theatre Line,false,Male,1.4,Acting
703,10566,Marshall McLuhan,Marshall McLuhan,Marshall McLuhan,false,Male,0.6,Acting
703,1237366,Christine Jones,Christine Jones,Dorrie,false,Female,0.84,Acting
703,142244,Mary Boylan,Mary Boylan,Miss Reed,false,Female,1.623,Acting
703,1547026,Wendy Girard,Wendy Girard,Janet,false,Female,0.951,Directing
703,28006,John Doumanian,John Doumanian,Coke Fiend,false,Male,2.008,Acting
703,169093,Bob Maroff,Bob Maroff,Man #1 Outside Theatre,true,Male,4.508,Acting
703,1290895,Rick Petrucelli,Rick Petrucelli,Man #2 Outside Theatre,false,Not set/not specified,1.197,Acting
703,3085615,Lee Callahan,Lee Callahan,Ticket Seller at Theatre,false,Not set/not specified,0.6,Acting
703,1228161,Chris Gampel,Chris Gampel,Doctor,false,Male,0.84,Acting
703,10565,Dick Cavett,Dick Cavett,Dick Cavett,false,Male,3.746,Acting
703,1820,Mark Lenard,Mark Lenard,Navy Officer,false,Male,8.716,Acting
703,1726176,Dan Ruskin,Dan Ruskin,Comedian at Rally,false,Male,0.6,Acting
703,5589,John Glover,John Glover,Actor Boy Friend,false,Male,7.04,Acting
703,1726179,Bernie Styles,Bernie Styles,Comic\'s Agent,false,Male,0.98,Production
703,151695,Johnny Haymer,Johnny Haymer,Comic,false,Male,0.6,Acting
703,1726177,Ved Bandhu,Ved Bandhu,Maharishi,false,Male,0.6,Acting
703,85869,John Dennis Johnston,John Dennis Johnston,L.A. Policeman,false,Male,8.147,Acting
703,97352,Laurie Bird,Laurie Bird,Tony Lacey\'s Girlfriend,false,Female,7.476,Acting
703,100614,Jim McKrell,Jim McKrell,Lacey Party Guest,false,Male,2.156,Acting
703,4785,Jeff Goldblum,Jeff Goldblum,Lacey Party Guest,false,Male,27.587,Acting
703,81841,William Callaway,William Callaway,Lacey Party Guest,false,Male,1.552,Acting
703,1220827,Roger Newman,Roger Newman,Lacy Party Guest,false,Male,0.6,Acting
703,1188805,Alan Landers,Alan Landers,Lacey Party Guest,false,Male,0.6,Acting
703,2590634,Jean Sarah Frost,Jean Sarah Frost,Lacey Party Guest,false,Female,0.6,Acting
703,3085626,Vince O\'Brien,Vince O\'Brien,Hotel Doctor,false,Not set/not specified,0.6,Acting
703,437104,Humphrey Davis,Humphrey Davis,Alvy\'s Psychiatrist,false,Male,0.6,Acting
703,930719,Veronica Radburn,Veronica Radburn,Annie\'s Psychiatrist,false,Female,0.6,Acting
703,2590637,Robin Mary Paris,Robin Mary Paris,Actress in Rehearsal,false,Female,1.4,Acting
703,118071,Charles Levin,Charles Levin,Actor in Rehearsal,false,Male,1.4,Acting
703,2590639,Wayne Carson,Wayne Carson,Rehearsal Stage Manager,false,Male,0.6,Acting
703,1266059,Michael Karm,Michael Karm,Rehearsal Director,false,Male,0.694,Acting
703,2590641,Petronia Johnson,Petronia Johnson,Tony\'s Date at Nightclub,false,Female,1.501,Acting
703,2590642,Shaun Casey,Shaun Casey,Tony\'s Date at Nightclub,false,Female,0.6,Acting
703,1547035,Riccardo Bertoni,Riccardo Bertoni,Waiter #1 at Nightclub,false,Not set/not specified,0.84,Production
703,102171,Michael Aronin,Michael Aronin,Waiter #2 at Nightclub,false,Male,1.736,Acting
703,1769333,Lou Picetti,Lou Picetti,Street Stranger,false,Male,0.98,Acting
703,3668,Loretta Tupper,Loretta Tupper,Street Stranger,false,Female,0.6,Acting
703,1178980,James Burge,James Burge,Street Stranger,false,Male,0.6,Acting
703,3665,Shelley Hack,Shelley Hack,Street Stranger,false,Female,9.439,Acting
703,1227007,Albert M. Ottenheimer,Albert M. Ottenheimer,Street Stranger,false,Male,0.6,Acting
703,734,Paula Trueman,Paula Trueman,Street Stranger,false,Female,9.972,Acting
703,821,Beverly D\'Angelo,Beverly D\'Angelo,Actress in Rob\'s TV Show,false,Female,42.476,Acting
703,3801,Tracey Walter,Tracey Walter,Actor in Rob\'s TV Show,false,Male,9.903,Acting
703,3085632,David Wier,David Wier,Alvy\'s Classmate,false,Not set/not specified,0.6,Acting
703,3085633,Keith Dentice,Keith Dentice,Alvy\'s Classmate,false,Not set/not specified,0.6,Acting
703,3085634,Susan Mellinger,Susan Mellinger,Alvy\'s Classmate,false,Not set/not specified,0.6,Acting
703,3085635,Hamit Perezic,Hamit Perezic,Alvy\'s Classmate,false,Not set/not specified,0.6,Acting
703,3085636,James Balter,James Balter,Alvy\'s Classmate,false,Not set/not specified,0.6,Acting
703,3085638,Eric Bear,Eric Bear,Alvy\'s Classmate,false,Male,0.6,Acting
703,2706378,Amy Levitan,Amy Levitan,Alvy\'s Classmate,false,Not set/not specified,0.6,Acting
703,129665,Gary Allen,Gary Allen,School Teacher,false,Male,1.4,Acting
703,3085640,Frank Vohs,Frank Vohs,School Teacher,false,Not set/not specified,0.6,Acting
703,2590650,Sybil Bowan,Sybil Bowan,School Teacher,false,Female,0.828,Acting
703,2545311,Margaretta Warwick,Margaretta Warwick,School Teacher,false,Female,0.6,Acting
703,81689,Lucy Lee Flippin,Lucy Lee Flippin,Waitress at Health Food Restaurant,false,Female,12.148,Acting
703,136220,Gary Mule Deer,Gary Mule Deer,Man at Health Food Restaurant,false,Male,0.6,Acting
703,10205,Sigourney Weaver,Sigourney Weaver,Alvy\'s Date Outside Theatre,false,Female,53.343,Acting
703,6835,Walter Bernstein,Walter Bernstein,Annie\'s Date Outside Theatre,false,Male,1.4,Writing
703,1930,Truman Capote,Truman Capote,Truman Capote Look-Alike (uncredited),false,Male,1.48,Writing
703,1434006,Jan Citron,Jan Citron,College Audience (uncredited),false,Female,0.728,Acting
703,1407717,Gregory Doucette,Gregory Doucette,Usher (uncredited),false,Male,1.4,Directing
703,2327950,Harrison Ressler,Harrison Ressler,Restaurant Patron (uncredited),false,Male,0.6,Acting
703,2590628,Billie Perkins,Billie Perkins,Nightclub Customer (uncredited),false,Female,0.6,Acting
703,1912387,Kathryn Janssen,Kathryn Janssen,Lacey Party Guest,false,Female,2.348,Acting
703,100435,Juliet Graham,Juliet Graham,Blonde Woman in Bookstore,true,Female,3.273,Acting
704,10592,John Lennon,John Lennon,John,false,Male,3.543,Acting
704,10215,Paul McCartney,Paul McCartney,Paul,false,Male,5.041,Acting
704,10593,George Harrison,George Harrison,George,false,Male,6.787,Acting
704,10594,Ringo Starr,Ringo Starr,Ringo,false,Male,4.382,Acting
704,10595,Wilfrid Brambell,Wilfrid Brambell,Grandfather,false,Male,8.047,Acting
704,10596,Norman Rossington,Norman Rossington,Norm,false,Male,4.508,Acting
704,10597,John Junkin,John Junkin,Shake,false,Male,1.217,Acting
704,10598,Victor Spinetti,Victor Spinetti,TV Director,false,Male,3.026,Acting
704,10599,Anna Quayle,Anna Quayle,Millie,false,Female,0.98,Acting
704,10600,Deryck Guyler,Deryck Guyler,Police Inspector,false,Not set/not specified,1.4,Acting
704,47000,Richard Vernon,Richard Vernon,Man on Train,false,Male,2.235,Acting
704,1242930,Edward Malin,Edward Malin,Hotel Waiter,false,Male,1.4,Acting
704,130173,Lionel Blair,Lionel Blair,TV Choreographer,false,Male,0.618,Acting
704,585291,Robin Ray,Robin Ray,TV Floor Manager,false,Not set/not specified,0.6,Acting
704,127266,Alison Seebohm,Alison Seebohm,Secretary,false,Not set/not specified,1.4,Acting
704,1212146,David Janson,David Janson,Young Boy (as David Jaxon),false,Male,3.769,Acting
704,1357270,Bridget Armstrong,Bridget Armstrong,Lead Make-Up Girl,false,Female,1.4,Acting
704,47386,Roger Avon,Roger Avon,Policeman,false,Male,6.399,Acting
704,199917,Bruce Beeby,Bruce Beeby,Casino Man,false,Male,0.766,Acting
704,749,Isla Blair,Isla Blair,Actress,false,Female,7.162,Acting
704,8398,John Bluthal,John Bluthal,Car Thief,false,Male,4.702,Acting
704,1192729,Pattie Boyd,Pattie Boyd,Jean - Schoolgirl on Train #1,false,Female,0.84,Acting
704,1039759,Andre Charisse,Andre Charisse,Casino Champagne Waiter,false,Male,1.4,Acting
704,110001,Phil Collins,Phil Collins,Necktie wearing fan,false,Male,3.69,Acting
704,124516,Sheila Fearn,Sheila Fearn,Make-Up Girl,false,Female,1.568,Acting
704,1763604,Rosemarie Frankland,Rosemarie Frankland,Brunette Showgirl,false,Not set/not specified,0.6,Acting
704,112090,Bob Godfrey,Bob Godfrey,Man in Pub,false,Male,0.6,Directing
704,53817,Kenneth Haigh,Kenneth Haigh,Simon Marshall,false,Male,1.608,Acting
704,29703,Susan Hampshire,Susan Hampshire,Dancer at Disco,false,Female,7.808,Acting
704,1556340,Victor Harrington,Victor Harrington,Man at Casino,false,Not set/not specified,1.4,Acting
704,79635,Julian Holloway,Julian Holloway,Adrian,false,Male,1.4,Acting
704,219263,Clare Kelly,Clare Kelly,Barmaid,false,Female,4.117,Acting
704,46999,David Langton,David Langton,Actor,false,Male,1.62,Acting
704,178780,Al Lewis,Al Lewis,Gambler,false,Not set/not specified,0.6,Acting
704,91722,Jeremy Lloyd,Jeremy Lloyd,Tall Man at Disco,false,Male,3.053,Acting
704,94842,Derek Nimmo,Derek Nimmo,Leslie Jackson,false,Male,2.381,Acting
704,95129,Margaret Nolan,Margaret Nolan,Grandfather\'s Girl at Casino,false,Female,5.361,Acting
704,1496047,Jim O\'Brady,Jim O\'Brady,Man in Pub,false,Male,2.705,Acting
704,44079,Charlotte Rampling,Charlotte Rampling,Girl at Disco,false,Female,13.565,Acting
704,1231167,Gordon Rollings,Gordon Rollings,Man with Sandwich in Pub,false,Male,1.4,Acting
704,199883,Edina Ronay,Edina Ronay,Girl at Disco,false,Female,3.842,Acting
704,106628,Marianne Stone,Marianne Stone,Society Journalist,false,Female,4.794,Acting
704,173373,Noel Trevarthen,Noel Trevarthen,Journalist,false,Male,0.62,Acting
704,107540,Michael Trubshawe,Michael Trubshawe,Casino Manager,false,Male,0.732,Acting
704,88614,Carol White,Carol White,Minor Role,false,Female,5.057,Acting
704,189298,Neil Wilson,Neil Wilson,Doorman,false,Male,1.566,Acting
705,3380,Bette Davis,Bette Davis,Margo Channing,false,Female,9.439,Acting
705,10606,Anne Baxter,Anne Baxter,Eve Harrington,false,Female,15.268,Acting
705,3361,George Sanders,George Sanders,Addison DeWitt,false,Male,9.494,Acting
705,10607,Celeste Holm,Celeste Holm,Karen Richards,false,Female,2.113,Acting
705,10608,Gary Merrill,Gary Merrill,Bill Sampson,false,Male,3.095,Acting
705,10609,Hugh Marlowe,Hugh Marlowe,Lloyd Richards,false,Male,6.982,Acting
705,10610,Gregory Ratoff,Gregory Ratoff,Max Fabian,false,Male,2.516,Acting
705,7684,Thelma Ritter,Thelma Ritter,Birdie Coonan,false,Female,16.086,Acting
705,3149,Marilyn Monroe,Marilyn Monroe,Miss Caswell,false,Female,13.873,Acting
705,10611,Barbara Bates,Barbara Bates,Phoebe,false,Female,4.761,Acting
705,50833,Walter Hampden,Walter Hampden,Aged Actor,false,Male,0.972,Acting
705,109407,Randy Stuart,Randy Stuart,Girl,false,Female,1.788,Acting
705,31350,Craig Hill,Craig Hill,Leading Man,false,Male,0.919,Acting
705,1024546,Leland Harris,Leland Harris,Doorman,false,Female,0.6,Acting
705,247325,Barbara White,Barbara White,Autograph Seeker,false,Female,1.96,Acting
705,1196184,William Pullen,William Pullen,Clerk,false,Male,1.569,Acting
705,1948,Claude Stroud,Claude Stroud,Pianist,false,Male,2.603,Acting
705,120545,Eugene Borden,Eugene Borden,Frenchman,false,Male,1.261,Acting
705,112355,Helen Mowery,Helen Mowery,Reporter,false,Female,2.924,Acting
705,30847,Steven Geray,Steven Geray,Captain of Waiters,false,Male,2.069,Acting
705,121323,Bess Flowers,Bess Flowers,Woman at Awards Ceremony,false,Female,5.927,Acting
705,120445,Colin Kenny,Colin Kenny,Sarah Siddons Awards Guest (uncredited),false,Male,1.351,Acting
705,171111,Harold Miller,Harold Miller,Sarah Siddons Awards Guest on Dais,false,Male,1.4,Acting
705,27164,Frank Baker,Frank Baker,Waiter,false,Male,2.474,Acting
705,975597,Franklyn Farnum,Franklyn Farnum,Sarah Siddons Awards Guest (uncredited),false,Male,4.419,Acting
705,1176510,William H. O\'Brien,William H. O\'Brien,Waiter at Margo\'s Party (uncredited),false,Male,3.616,Acting
706,3734,Hanna Schygulla,Hanna Schygulla,Effi Briest,false,Female,5.431,Acting
706,10619,Wolfgang Schenck,Wolfgang Schenck,Baron Geert von Instetten,false,Male,1.4,Acting
706,10620,Ulli Lommel,Ulli Lommel,Major Crampas,false,Male,2.705,Acting
706,2740,Lilo Pempeit,Lilo Pempeit,Luise von Briest,false,Female,1.816,Acting
706,10621,Herbert Steinmetz,Herbert Steinmetz,Herr von Briest,false,Male,0.6,Acting
706,10622,Ursula Strätz,Ursula Strätz,Roswitha,false,Not set/not specified,0.6,Acting
706,2729,Irm Hermann,Irm Hermann,Johanna,false,Female,3.209,Acting
706,6251,Karlheinz Böhm,Karlheinz Böhm,Wullersdorf,false,Male,1.4,Acting
706,1865,Hark Bohm,Hark Bohm,"Gieshübler, the pharmacist",false,Male,1.618,Acting
706,2742,Karl Scheydt,Karl Scheydt,Kruse,false,Male,1.4,Acting
706,10623,Barbara Lass,Barbara Lass,Köchin,false,Female,3.759,Acting
706,10624,Rudolf Lenz,Rudolf Lenz,Geheimrat Rummschüttel,false,Male,0.6,Acting
706,10625,Andrea Schober,Andrea Schober,Annie,false,Female,1.96,Acting
706,10626,Theo Tecklenburg,Theo Tecklenburg,Pastor Niemeyer,false,Not set/not specified,0.6,Acting
706,10627,Eva Mattes,Eva Mattes,Hulda,false,Female,1.96,Acting
706,710,An Dorthe Braker,An Dorthe Braker,Frau Pasche,false,Female,1.548,Production
706,2743,Peter Gauhe,Peter Gauhe,Vetter Dagobert,false,Male,0.98,Acting
706,2728,Barbara Valentin,Barbara Valentin,"Marietta Tripelli, Sängerin",false,Female,5.341,Acting
706,2725,Rainer Werner Fassbinder,Rainer Werner Fassbinder,Narrator (uncredited),false,Male,8.77,Directing
707,10222,Roger Moore,Roger Moore,James Bond,false,Male,14.899,Acting
707,4690,Christopher Walken,Christopher Walken,Max Zorin,false,Male,25.77,Acting
707,10660,Tanya Roberts,Tanya Roberts,Stacey Sutton,false,Female,14.087,Acting
707,10661,Grace Jones,Grace Jones,May Day,false,Female,7.521,Acting
707,10662,Patrick Macnee,Patrick Macnee,Tibbett,false,Male,7.99,Acting
707,5274,Patrick Bauchau,Patrick Bauchau,Scarpine,false,Male,7.895,Acting
707,696,David Yip,David Yip,Chuck Lee,false,Male,6.794,Acting
707,10663,Fiona Fullerton,Fiona Fullerton,Pola Ivanova,false,Female,3.77,Acting
707,99366,Manning Redwood,Manning Redwood,Bob Conley,false,Male,1.96,Acting
707,739,Alison Doody,Alison Doody,Jenny Flex,false,Female,13.198,Acting
707,10664,Willoughby Gray,Willoughby Gray,Dr. Carl Mortner,false,Male,1.4,Acting
707,9906,Desmond Llewelyn,Desmond Llewelyn,Q,false,Male,7.209,Acting
707,10513,Robert Brown,Robert Brown,M,false,Male,2.901,Acting
707,9878,Lois Maxwell,Lois Maxwell,Miss Moneypenny,false,Female,16.182,Acting
707,6610,Walter Gotell,Walter Gotell,General Gogol,false,Male,7.028,Acting
707,10462,Geoffrey Keen,Geoffrey Keen,Minister of Defence,false,Male,8.82,Acting
707,35881,Jean Rougerie,Jean Rougerie,Aubergine,false,Male,2.236,Acting
707,58663,Daniel Benzali,Daniel Benzali,Howe,false,Male,5.984,Acting
707,1327765,Bogdan Kominowski,Bogdan Kominowski,Klotkoff,false,Male,1.83,Acting
707,8668,Papillon Soo,Papillon Soo,Pah Ho,false,Not set/not specified,8.321,Acting
707,147290,Mary Stavin,Mary Stavin,Kimberley Jones,false,Female,12.321,Acting
707,1835883,Dominique Risbourg,Dominique Risbourg,Butterfly Act Compere,false,Not set/not specified,0.694,Acting
707,1225724,Carole Ashby,Carole Ashby,Whistling Girl,false,Female,2.851,Acting
707,1211876,Anthony Chinn,Anthony Chinn,Taiwanese Tycoon,false,Male,2.827,Acting
707,169910,Joe Flood,Joe Flood,U.S. Police Captain,false,Male,1.4,Acting
707,27443,Gérard Buhr,Gérard Buhr,Auctioneer,false,Male,0.989,Acting
707,16644,Dolph Lundgren,Dolph Lundgren,Venz,false,Male,32.52,Acting
707,126536,Tony Sibbald,Tony Sibbald,Mine Foreman,false,Male,0.63,Acting
707,548088,Bill Ackridge,Bill Ackridge,O\'Rourke,false,Not set/not specified,0.6,Acting
707,1490615,Ron Tarr,Ron Tarr,Guard I,false,Male,1.157,Acting
707,1835886,Taylor McAuley,Taylor McAuley,Guard II,false,Male,0.6,Acting
707,1646963,Seva Novgorodtsev,Seva Novgorodtsev,Helicopter Pilot,false,Male,0.631,Acting
707,10342,Maud Adams,Maud Adams,Woman in Fisherman\'s Wharf Crowd (uncredited),false,Female,14.315,Acting
707,2655302,Tina Simmons,Tina Simmons,Racehorse Owner (uncredited),false,Female,2.304,Acting
707,69678,Michael G. Wilson,Michael G. Wilson,Man Heard Over Loudspeaker at San Francisco City Hall (voice) (uncredited),false,Male,4.024,Production
707,1835891,Paula Thomas,Paula Thomas,The Girls,false,Female,0.6,Acting
708,10669,Timothy Dalton,Timothy Dalton,James Bond,false,Male,31.173,Acting
708,10670,Maryam d\'Abo,Maryam d\'Abo,Kara Milovy,false,Female,14.074,Acting
708,1924,Jeroen Krabbé,Jeroen Krabbé,General Georgi Koskov,false,Male,12.259,Acting
708,10671,Joe Don Baker,Joe Don Baker,Brad Whitaker,false,Male,10.255,Acting
708,655,John Rhys-Davies,John Rhys-Davies,General Leonid Pushkin,false,Male,26.631,Acting
708,10672,Art Malik,Art Malik,Kamran Shah,false,Male,11.119,Acting
708,10673,Andreas Wisniewski,Andreas Wisniewski,Necros,false,Male,9.083,Acting
708,10674,Thomas Wheatley,Thomas Wheatley,Saunders,false,Male,1.639,Acting
708,9906,Desmond Llewelyn,Desmond Llewelyn,Q,false,Male,7.209,Acting
708,10513,Robert Brown,Robert Brown,M,false,Male,2.901,Acting
708,10462,Geoffrey Keen,Geoffrey Keen,Minister of Defence,false,Male,8.82,Acting
708,6610,Walter Gotell,Walter Gotell,General Anatol Gogol,false,Male,7.028,Acting
708,10675,Caroline Bliss,Caroline Bliss,Miss Moneypenny,false,Female,6.056,Acting
708,8659,John Terry,John Terry,Felix Leiter,false,Male,6.098,Acting
708,26055,Virginia Hey,Virginia Hey,Rubavitch,false,Female,10.982,Acting
708,95536,John Bowe,John Bowe,Col. Feyador,false,Male,2.504,Acting
708,28897,Julie T. Wallace,Julie T. Wallace,Rosika Miklos,false,Female,4.318,Acting
708,53471,Belle Avery,Belle Avery,Linda (as Kell Tyler),false,Female,6.185,Writing
708,30096,Catherine Rabett,Catherine Rabett,Liz,false,Female,4.093,Acting
708,1705480,Dulice Liecier,Dulice Liecier,Ava,false,Female,2.54,Acting
708,2980,Nadim Sawalha,Nadim Sawalha,"Chief of Security, Tangier",false,Male,5.067,Acting
708,129345,Alan Talbot,Alan Talbot,Koskov\'s KGB Minder,false,Male,1.176,Acting
708,182081,Carl Rigg,Carl Rigg,Imposter,false,Male,1.96,Acting
708,199920,Tony Cyrus,Tony Cyrus,Chief of Snow Leopard Brotherhood,false,Not set/not specified,1.036,Acting
708,1616312,Michael Moor,Michael Moor,Kamran\'s Man,false,Not set/not specified,1.428,Acting
708,1705490,Sumar Khan,Sumar Khan,Kamran\'s Man,false,Not set/not specified,1.38,Acting
708,1705491,Ken Sharrock,Ken Sharrock,Jailer,false,Male,1.96,Acting
708,190439,Peter Porteous,Peter Porteous,Gasworks Supervisor,false,Male,1.4,Acting
708,185943,Antony Carrick,Antony Carrick,"Male Secretary, Blayden",false,Male,3.842,Acting
708,1705493,Frederick Warder,Frederick Warder,004,false,Male,2.692,Acting
708,47861,Glyn Baker,Glyn Baker,002,false,Male,3.308,Acting
708,26680,Scott Hoxby,Scott Hoxby,Sergeant Stagg (as Derek Hoxby),false,Male,2.744,Acting
708,24278,Bill Weston,Bill Weston,"Butler, Blayden",false,Male,5.789,Acting
708,1229241,Richard Cubison,Richard Cubison,Trade Centre Toastmaster,false,Male,1.036,Acting
708,1705494,Heinz Winter,Heinz Winter,"Concierge, Vienna Hotel",false,Not set/not specified,0.6,Acting
708,174381,Leslie French,Leslie French,Lavatory Attendant,false,Male,4.161,Acting
708,1320102,Mayte Sánchez,Mayte Sánchez,Girl (as Mayte Sanchez),false,Not set/not specified,0.828,Acting
708,10666,Barbara Broccoli,Barbara Broccoli,Opera Patron (uncredited),false,Female,5.909,Production
708,20625,Robert Miranda,Robert Miranda,Pushkin\'s Hitman (uncredited),false,Male,6.605,Acting
708,2655302,Tina Simmons,Tina Simmons,Agent (uncredited),false,Female,2.304,Acting
708,10203,Paul Weston,Paul Weston,Gibraltar Soldier #3 (uncredited),false,Male,2.278,Crew
708,69678,Michael G. Wilson,Michael G. Wilson,Opera Patron (uncredited),false,Male,4.024,Production
708,572,Hanno Pöschl,Hanno Pöschl,Prater Ferris Wheel Operator (uncredited),false,Male,1.96,Acting
709,10669,Timothy Dalton,Timothy Dalton,James Bond,false,Male,31.173,Acting
709,10679,Carey Lowell,Carey Lowell,Pam Bouvier,false,Female,5.996,Acting
709,2055,Robert Davi,Robert Davi,Franz Sanchez,false,Male,25.764,Acting
709,10680,Talisa Soto,Talisa Soto,Lupe Lamora,false,Female,16.48,Acting
709,2516,Anthony Zerbe,Anthony Zerbe,Milton Krest,false,Male,12.278,Acting
709,1735,Frank McRae,Frank McRae,Sharkey,false,Male,5.982,Acting
709,5616,Everett McGill,Everett McGill,Killifer,false,Male,6.137,Acting
709,10681,Wayne Newton,Wayne Newton,Professor Joe Butcher,false,Male,13.464,Acting
709,1121,Benicio del Toro,Benicio del Toro,Dario,false,Male,15.756,Acting
709,10682,Anthony Starke,Anthony Starke,Truman-Lodge,false,Male,7.959,Acting
709,7372,Pedro Armendáriz Jr.,Pedro Armendáriz Jr.,President Hector Lopez (as Pedro Armendariz),false,Male,4.106,Acting
709,9906,Desmond Llewelyn,Desmond Llewelyn,Q,false,Male,7.209,Acting
709,10226,David Hedison,David Hedison,Felix Leiter,false,Male,4.923,Acting
709,23648,Priscilla Barnes,Priscilla Barnes,Della Churchill,false,Female,11.096,Acting
709,10513,Robert Brown,Robert Brown,M,false,Male,2.901,Acting
709,10675,Caroline Bliss,Caroline Bliss,Miss Moneypenny,false,Female,6.056,Acting
